Cycle: 10  CDAN-c206_X	Cycle: 10  CDAN-c206_Y	Fitted Cycle: 10  CDAN-c206_X	Fitted Cycle: 10  CDAN-c206_Y
2881.18	576.525	2881.18	569.492
2881.28	576.523	2881.28	569.485
2881.38	576.515	2881.38	569.478
2881.48	576.513	2881.48	569.47
2881.58	576.496	2881.58	569.463
2881.68	576.495	2881.68	569.456
2881.78	576.488	2881.78	569.448
2881.88	576.486	2881.88	569.441
2881.98	576.488	2881.98	569.434
2882.08	576.484	2882.08	569.426
2882.18	576.466	2882.18	569.419
2882.28	576.464	2882.28	569.412
2882.38	576.457	2882.38	569.405
2882.48	576.455	2882.48	569.397
2882.58	576.447	2882.58	569.39
2882.68	576.445	2882.68	569.383
2882.78	576.435	2882.78	569.375
2882.88	576.433	2882.88	569.368
2882.98	576.425	2882.98	569.361
2883.08	576.423	2883.08	569.353
2883.18	576.416	2883.18	569.346
2883.28	576.415	2883.28	569.339
2883.38	576.408	2883.38	569.331
2883.48	576.406	2883.48	569.324
2883.58	576.396	2883.58	569.317
2883.68	576.394	2883.68	569.31
2883.78	576.386	2883.78	569.302
2883.88	576.384	2883.88	569.295
2883.98	576.367	2883.98	569.288
2884.08	576.365	2884.08	569.28
2884.18	576.357	2884.18	569.273
2884.28	576.355	2884.28	569.266
2884.38	576.345	2884.38	569.258
2884.48	576.343	2884.48	569.251
2884.58	576.343	2884.58	569.244
2884.68	576.335	2884.68	569.237
2884.78	576.333	2884.78	569.229
2884.88	576.326	2884.88	569.222
2884.98	576.325	2884.98	569.215
2885.08	576.318	2885.08	569.207
2885.18	576.314	2885.18	569.2
2885.28	576.306	2885.28	569.193
2885.38	576.304	2885.38	569.185
2885.48	576.296	2885.48	569.178
2885.58	576.294	2885.58	569.171
2885.68	576.287	2885.68	569.164
2885.78	576.285	2885.78	569.156
2885.88	576.277	2885.88	569.149
2885.98	576.273	2885.98	569.142
2886.08	576.265	2886.08	569.134
2886.18	576.263	2886.18	569.127
2886.28	576.263	2886.28	569.12
2886.38	576.255	2886.38	569.113
2886.48	576.246	2886.48	569.105
2886.58	576.245	2886.58	569.098
2886.68	576.238	2886.68	569.091
2886.78	576.236	2886.78	569.083
2886.88	576.226	2886.88	569.076
2886.98	576.224	2886.98	569.069
2887.08	576.216	2887.08	569.062
2887.18	576.214	2887.18	569.054
2887.28	576.197	2887.28	569.047
2887.38	576.195	2887.38	569.04
2887.48	576.187	2887.48	569.032
2887.58	576.183	2887.58	569.025
2887.68	576.175	2887.68	569.018
2887.78	576.173	2887.78	569.011
2887.88	576.166	2887.88	569.003
2887.98	576.164	2887.98	568.996
2888.08	576.156	2888.08	568.989
2888.18	576.155	2888.18	568.982
2888.28	576.148	2888.28	568.974
2888.38	576.144	2888.38	568.967
2888.48	576.136	2888.48	568.96
2888.58	576.134	2888.58	568.952
2888.68	576.126	2888.68	568.945
2888.78	576.125	2888.78	568.938
2888.88	576.117	2888.88	568.931
2888.98	576.115	2888.98	568.923
2889.08	576.107	2889.08	568.916
2889.18	576.105	2889.18	568.909
2889.28	576.103	2889.28	568.902
2889.38	576.095	2889.38	568.894
2889.48	576.093	2889.48	568.887
2889.58	576.076	2889.58	568.88
2889.68	576.074	2889.68	568.873
2889.78	576.066	2889.78	568.865
2889.88	576.065	2889.88	568.858
2889.98	576.056	2889.98	568.851
2890.08	576.054	2890.08	568.843
2890.18	576.046	2890.18	568.836
2890.28	576.044	2890.28	568.829
2890.38	576.037	2890.38	568.822
2890.48	576.035	2890.48	568.814
2890.58	576.027	2890.58	568.807
2890.68	576.025	2890.68	568.8
2890.78	576.015	2890.78	568.793
2890.88	576.013	2890.88	568.785
2890.98	576.013	2890.98	568.778
2891.08	576.005	2891.08	568.771
2891.18	576.003	2891.18	568.764
2891.28	575.996	2891.28	568.756
2891.38	575.995	2891.38	568.749
2891.48	575.988	2891.48	568.742
2891.58	575.986	2891.58	568.735
2891.68	575.976	2891.68	568.727
2891.78	575.974	2891.78	568.72
2891.88	575.966	2891.88	568.713
2891.98	575.964	2891.98	568.706
2892.08	575.957	2892.08	568.698
2892.18	575.955	2892.18	568.691
2892.28	575.947	2892.28	568.684
2892.38	575.945	2892.38	568.677
2892.48	575.935	2892.48	568.669
2892.58	575.933	2892.58	568.662
2892.68	575.925	2892.68	568.655
2892.78	575.923	2892.78	568.648
2892.88	575.916	2892.88	568.64
2892.98	575.896	2892.98	568.633
2893.08	575.905	2893.08	568.626
2893.18	575.898	2893.18	568.619
2893.28	575.894	2893.28	568.611
2893.38	575.886	2893.38	568.604
2893.48	575.884	2893.48	568.597
2893.58	575.884	2893.58	568.59
2893.68	575.876	2893.68	568.583
2893.78	575.875	2893.78	568.575
2893.88	575.867	2893.88	568.568
2893.98	575.865	2893.98	568.561
2894.08	575.857	2894.08	568.554
2894.18	575.853	2894.18	568.546
2894.28	575.845	2894.28	568.539
2894.38	575.843	2894.38	568.532
2894.48	575.843	2894.48	568.525
2894.58	575.835	2894.58	568.517
2894.68	575.826	2894.68	568.51
2894.78	575.825	2894.78	568.503
2894.88	575.826	2894.88	568.496
2894.98	575.816	2894.98	568.489
2895.08	575.814	2895.08	568.481
2895.18	575.806	2895.18	568.474
2895.28	575.804	2895.28	568.467
2895.38	575.796	2895.38	568.46
2895.48	575.794	2895.48	568.452
2895.58	575.794	2895.58	568.445
2895.68	575.787	2895.68	568.438
2895.78	575.775	2895.78	568.431
2895.88	575.783	2895.88	568.423
2895.98	575.783	2895.98	568.416
2896.08	575.775	2896.08	568.409
2896.18	575.765	2896.18	568.402
2896.28	575.755	2896.28	568.395
2896.38	575.755	2896.38	568.387
2896.48	575.748	2896.48	568.38
2896.58	575.746	2896.58	568.373
2896.68	575.748	2896.68	568.366
2896.78	575.744	2896.78	568.359
2896.88	575.726	2896.88	568.351
2896.98	575.726	2896.98	568.344
2897.08	575.724	2897.08	568.337
2897.18	575.724	2897.18	568.33
2897.28	575.716	2897.28	568.322
2897.38	575.714	2897.38	568.315
2897.48	575.707	2897.48	568.308
2897.58	575.703	2897.58	568.301
2897.68	575.695	2897.68	568.294
2897.78	575.694	2897.78	568.286
2897.88	575.687	2897.88	568.279
2897.98	575.685	2897.98	568.272
2898.08	575.677	2898.08	568.265
2898.18	575.675	2898.18	568.258
2898.28	575.667	2898.28	568.25
2898.38	575.664	2898.38	568.243
2898.48	575.664	2898.48	568.236
2898.58	575.656	2898.58	568.229
2898.68	575.654	2898.68	568.222
2898.78	575.646	2898.78	568.214
2898.88	575.644	2898.88	568.207
2898.98	575.636	2898.98	568.2
2899.08	575.634	2899.08	568.193
2899.18	575.626	2899.18	568.186
2899.28	575.623	2899.28	568.178
2899.38	575.615	2899.38	568.171
2899.48	575.614	2899.48	568.164
2899.58	575.607	2899.58	568.157
2899.68	575.605	2899.68	568.15
2899.78	575.597	2899.78	568.142
2899.88	575.595	2899.88	568.135
2899.98	575.587	2899.98	568.128
2900.08	575.583	2900.08	568.121
2900.18	575.576	2900.18	568.114
2900.28	575.574	2900.28	568.106
2900.38	575.566	2900.38	568.099
2900.48	575.564	2900.48	568.092
2900.58	575.556	2900.58	568.085
2900.68	575.546	2900.68	568.078
2900.78	575.544	2900.78	568.07
2900.88	575.535	2900.88	568.063
2900.98	575.533	2900.98	568.056
2901.08	575.525	2901.08	568.049
2901.18	575.524	2901.18	568.042
2901.28	575.517	2901.28	568.034
2901.38	575.515	2901.38	568.027
2901.48	575.507	2901.48	568.02
2901.58	575.505	2901.58	568.013
2901.68	575.498	2901.68	568.006
2901.78	575.486	2901.78	567.999
2901.88	575.484	2901.88	567.991
2901.98	575.476	2901.98	567.984
2902.08	575.474	2902.08	567.977
2902.18	575.466	2902.18	567.97
2902.28	575.464	2902.28	567.963
2902.38	575.457	2902.38	567.955
2902.48	575.455	2902.48	567.948
2902.58	575.445	2902.58	567.941
2902.68	575.443	2902.68	567.934
2902.78	575.435	2902.78	567.927
2902.88	575.435	2902.88	567.92
2902.98	575.427	2902.98	567.912
2903.08	575.417	2903.08	567.905
2903.18	575.416	2903.18	567.898
2903.28	575.408	2903.28	567.891
2903.38	575.404	2903.38	567.884
2903.48	575.406	2903.48	567.877
2903.58	575.404	2903.58	567.869
2903.68	575.396	2903.68	567.862
2903.78	575.394	2903.78	567.855
2903.88	575.386	2903.88	567.848
2903.98	575.384	2903.98	567.841
2904.08	575.376	2904.08	567.834
2904.18	575.375	2904.18	567.826
2904.28	575.367	2904.28	567.819
2904.38	575.363	2904.38	567.812
2904.48	575.355	2904.48	567.805
2904.58	575.353	2904.58	567.798
2904.68	575.345	2904.68	567.791
2904.78	575.335	2904.78	567.783
2904.88	575.335	2904.88	567.776
2904.98	575.328	2904.98	567.769
2905.08	575.326	2905.08	567.762
2905.18	575.316	2905.18	567.755
2905.28	575.314	2905.28	567.748
2905.38	575.306	2905.38	567.74
2905.48	575.304	2905.48	567.733
2905.58	575.296	2905.58	567.726
2905.68	575.294	2905.68	567.719
2905.78	575.277	2905.78	567.712
2905.88	575.273	2905.88	567.705
2905.98	575.265	2905.98	567.697
2906.08	575.255	2906.08	567.69
2906.18	575.253	2906.18	567.683
2906.28	575.246	2906.28	567.676
2906.38	575.244	2906.38	567.669
2906.48	575.236	2906.48	567.662
2906.58	575.235	2906.58	567.655
2906.68	575.228	2906.68	567.647
2906.78	575.224	2906.78	567.64
2906.88	575.207	2906.88	567.633
2906.98	575.205	2906.98	567.626
2907.08	575.197	2907.08	567.619
2907.18	575.195	2907.18	567.612
2907.28	575.187	2907.28	567.604
2907.38	575.185	2907.38	567.597
2907.48	575.175	2907.48	567.59
2907.58	575.166	2907.58	567.583
2907.68	575.164	2907.68	567.576
2907.78	575.156	2907.78	567.569
2907.88	575.154	2907.88	567.562
2907.98	575.146	2907.98	567.554
2908.08	575.144	2908.08	567.547
2908.18	575.146	2908.18	567.54
2908.28	575.136	2908.28	567.533
2908.38	575.126	2908.38	567.526
2908.48	575.125	2908.48	567.519
2908.58	575.117	2908.58	567.512
2908.68	575.115	2908.68	567.504
2908.78	575.107	2908.78	567.497
2908.88	575.105	2908.88	567.49
2908.98	575.097	2908.98	567.483
2909.08	575.095	2909.08	567.476
2909.18	575.097	2909.18	567.469
2909.28	575.093	2909.28	567.462
2909.38	575.085	2909.38	567.455
2909.48	575.083	2909.48	567.447
2909.58	575.076	2909.58	567.44
2909.68	575.074	2909.68	567.433
2909.78	575.066	2909.78	567.426
2909.88	575.064	2909.88	567.419
2909.98	575.056	2909.98	567.412
2910.08	575.044	2910.08	567.405
2910.18	575.044	2910.18	567.398
2910.28	575.037	2910.28	567.39
2910.38	575.035	2910.38	567.383
2910.48	575.027	2910.48	567.376
2910.58	575.025	2910.58	567.369
2910.68	575.017	2910.68	567.362
2910.78	575.015	2910.78	567.355
2910.88	575.005	2910.88	567.348
2910.98	575.003	2910.98	567.341
2911.08	574.996	2911.08	567.333
2911.18	574.994	2911.18	567.326
2911.28	574.986	2911.28	567.319
2911.38	574.984	2911.38	567.312
2911.48	574.976	2911.48	567.305
2911.58	574.974	2911.58	567.298
2911.68	574.966	2911.68	567.291
2911.78	574.955	2911.78	567.284
2911.88	574.954	2911.88	567.276
2911.98	574.947	2911.98	567.269
2912.08	574.945	2912.08	567.262
2912.18	574.937	2912.18	567.255
2912.28	574.935	2912.28	567.248
2912.38	574.927	2912.38	567.241
2912.48	574.925	2912.48	567.234
2912.58	574.916	2912.58	567.227
2912.68	574.914	2912.68	567.22
2912.78	574.914	2912.78	567.212
2912.88	574.906	2912.88	567.205
2912.98	574.904	2912.98	567.198
2913.08	574.896	2913.08	567.191
2913.18	574.894	2913.18	567.184
2913.28	574.886	2913.28	567.177
2913.38	574.884	2913.38	567.17
2913.48	574.876	2913.48	567.163
2913.58	574.867	2913.58	567.156
2913.68	574.855	2913.68	567.148
2913.78	574.855	2913.78	567.141
2913.88	574.847	2913.88	567.134
2913.98	574.845	2913.98	567.127
2914.08	574.837	2914.08	567.12
2914.18	574.833	2914.18	567.113
2914.28	574.826	2914.28	567.106
2914.38	574.824	2914.38	567.099
2914.48	574.816	2914.48	567.092
2914.58	574.814	2914.58	567.085
2914.68	574.806	2914.68	567.077
2914.78	574.804	2914.78	567.07
2914.88	574.796	2914.88	567.063
2914.98	574.792	2914.98	567.056
2915.08	574.785	2915.08	567.049
2915.18	574.784	2915.18	567.042
2915.28	574.785	2915.28	567.035
2915.38	574.777	2915.38	567.028
2915.48	574.775	2915.48	567.021
2915.58	574.767	2915.58	567.014
2915.68	574.765	2915.68	567.006
2915.78	574.755	2915.78	566.999
2915.88	574.753	2915.88	566.992
2915.98	574.746	2915.98	566.985
2916.08	574.744	2916.08	566.978
2916.18	574.736	2916.18	566.971
2916.28	574.734	2916.28	566.964
2916.38	574.734	2916.38	566.957
2916.48	574.726	2916.48	566.95
2916.58	574.716	2916.58	566.943
2916.68	574.714	2916.68	566.936
2916.78	574.707	2916.78	566.928
2916.88	574.705	2916.88	566.921
2916.98	574.705	2916.98	566.914
2917.08	574.697	2917.08	566.907
2917.18	574.695	2917.18	566.9
2917.28	574.687	2917.28	566.893
2917.38	574.685	2917.38	566.886
2917.48	574.687	2917.48	566.879
2917.58	574.683	2917.58	566.872
2917.68	574.675	2917.68	566.865
2917.78	574.673	2917.78	566.858
2917.88	574.666	2917.88	566.851
2917.98	574.664	2917.98	566.844
2918.08	574.656	2918.08	566.836
2918.18	574.646	2918.18	566.829
2918.28	574.646	2918.28	566.822
2918.38	574.636	2918.38	566.815
2918.48	574.634	2918.48	566.808
2918.58	574.626	2918.58	566.801
2918.68	574.625	2918.68	566.794
2918.78	574.617	2918.78	566.787
2918.88	574.615	2918.88	566.78
2918.98	574.607	2918.98	566.773
2919.08	574.605	2919.08	566.766
2919.18	574.597	2919.18	566.759
2919.28	574.593	2919.28	566.752
2919.38	574.576	2919.38	566.745
2919.48	574.574	2919.48	566.737
2919.58	574.566	2919.58	566.73
2919.68	574.564	2919.68	566.723
2919.78	574.556	2919.78	566.716
2919.88	574.554	2919.88	566.709
2919.98	574.544	2919.98	566.702
2920.08	574.535	2920.08	566.695
2920.18	574.534	2920.18	566.688
2920.28	574.527	2920.28	566.681
2920.38	574.525	2920.38	566.674
2920.48	574.525	2920.48	566.667
2920.58	574.517	2920.58	566.66
2920.68	574.515	2920.68	566.653
2920.78	574.505	2920.78	566.646
2920.88	574.503	2920.88	566.639
2920.98	574.496	2920.98	566.632
2921.08	574.494	2921.08	566.624
2921.18	574.486	2921.18	566.617
2921.28	574.484	2921.28	566.61
2921.38	574.476	2921.38	566.603
2921.48	574.474	2921.48	566.596
2921.58	574.466	2921.58	566.589
2921.68	574.464	2921.68	566.582
2921.78	574.457	2921.78	566.575
2921.88	574.455	2921.88	566.568
2921.98	574.447	2921.98	566.561
2922.08	574.445	2922.08	566.554
2922.18	574.437	2922.18	566.547
2922.28	574.435	2922.28	566.54
2922.38	574.427	2922.38	566.533
2922.48	574.423	2922.48	566.526
2922.58	574.423	2922.58	566.519
2922.68	574.416	2922.68	566.512
2922.78	574.414	2922.78	566.505
2922.88	574.406	2922.88	566.498
2922.98	574.404	2922.98	566.49
2923.08	574.396	2923.08	566.483
2923.18	574.386	2923.18	566.476
2923.28	574.384	2923.28	566.469
2923.38	574.376	2923.38	566.462
2923.48	574.375	2923.48	566.455
2923.58	574.367	2923.58	566.448
2923.68	574.365	2923.68	566.441
2923.78	574.357	2923.78	566.434
2923.88	574.355	2923.88	566.427
2923.98	574.347	2923.98	566.42
2924.08	574.345	2924.08	566.413
2924.18	574.335	2924.18	566.406
2924.28	574.333	2924.28	566.399
2924.38	574.333	2924.38	566.392
2924.48	574.326	2924.48	566.385
2924.58	574.324	2924.58	566.378
2924.68	574.316	2924.68	566.371
2924.78	574.314	2924.78	566.364
2924.88	574.306	2924.88	566.357
2924.98	574.294	2924.98	566.35
2925.08	574.294	2925.08	566.343
2925.18	574.287	2925.18	566.336
2925.28	574.285	2925.28	566.329
2925.38	574.277	2925.38	566.322
2925.48	574.275	2925.48	566.315
2925.58	574.267	2925.58	566.308
2925.68	574.265	2925.68	566.301
2925.78	574.255	2925.78	566.293
2925.88	574.253	2925.88	566.286
2925.98	574.246	2925.98	566.279
2926.08	574.244	2926.08	566.272
2926.18	574.244	2926.18	566.265
2926.28	574.236	2926.28	566.258
2926.38	574.234	2926.38	566.251
2926.48	574.226	2926.48	566.244
2926.58	574.216	2926.58	566.237
2926.68	574.214	2926.68	566.23
2926.78	574.207	2926.78	566.223
2926.88	574.205	2926.88	566.216
2926.98	574.197	2926.98	566.209
2927.08	574.195	2927.08	566.202
2927.18	574.187	2927.18	566.195
2927.28	574.185	2927.28	566.188
2927.38	574.177	2927.38	566.181
2927.48	574.185	2927.48	566.174
2927.58	574.175	2927.58	566.167
2927.68	574.173	2927.68	566.16
2927.78	574.156	2927.78	566.153
2927.88	574.146	2927.88	566.146
2927.98	574.144	2927.98	566.139
2928.08	574.136	2928.08	566.132
2928.18	574.134	2928.18	566.125
2928.28	574.125	2928.28	566.118
2928.38	574.124	2928.38	566.111
2928.48	574.117	2928.48	566.104
2928.58	574.107	2928.58	566.097
2928.68	574.105	2928.68	566.09
2928.78	574.097	2928.78	566.083
2928.88	574.095	2928.88	566.076
2928.98	574.087	2928.98	566.069
2929.08	574.085	2929.08	566.062
2929.18	574.076	2929.18	566.055
2929.28	574.074	2929.28	566.048
2929.38	574.066	2929.38	566.041
2929.48	574.064	2929.48	566.034
2929.58	574.056	2929.58	566.027
2929.68	574.054	2929.68	566.02
2929.78	574.046	2929.78	566.013
2929.88	574.044	2929.88	566.006
2929.98	574.046	2929.98	565.999
2930.08	574.042	2930.08	565.992
2930.18	574.035	2930.18	565.985
2930.28	574.025	2930.28	565.978
2930.38	574.024	2930.38	565.971
2930.48	574.025	2930.48	565.964
2930.58	574.017	2930.58	565.957
2930.68	574.015	2930.68	565.95
2930.78	574.007	2930.78	565.943
2930.88	574.003	2930.88	565.936
2930.98	573.996	2930.98	565.929
2931.08	573.994	2931.08	565.922
2931.18	573.986	2931.18	565.915
2931.28	573.984	2931.28	565.908
2931.38	573.966	2931.38	565.901
2931.48	573.964	2931.48	565.894
2931.58	573.957	2931.58	565.887
2931.68	573.953	2931.68	565.88
2931.78	573.945	2931.78	565.873
2931.88	573.944	2931.88	565.866
2931.98	573.937	2931.98	565.859
2932.08	573.927	2932.08	565.852
2932.18	573.925	2932.18	565.845
2932.28	573.917	2932.28	565.838
2932.38	573.916	2932.38	565.831
2932.48	573.917	2932.48	565.824
2932.58	573.914	2932.58	565.817
2932.68	573.906	2932.68	565.81
2932.78	573.904	2932.78	565.803
2932.88	573.896	2932.88	565.796
2932.98	573.894	2932.98	565.789
2933.08	573.886	2933.08	565.782
2933.18	573.884	2933.18	565.775
2933.28	573.876	2933.28	565.768
2933.38	573.873	2933.38	565.761
2933.48	573.865	2933.48	565.754
2933.58	573.864	2933.58	565.747
2933.68	573.857	2933.68	565.74
2933.78	573.847	2933.78	565.733
2933.88	573.845	2933.88	565.726
2933.98	573.837	2933.98	565.719
2934.08	573.828	2934.08	565.713
2934.18	573.826	2934.18	565.706
2934.28	573.816	2934.28	565.699
2934.38	573.814	2934.38	565.692
2934.48	573.814	2934.48	565.685
2934.58	573.806	2934.58	565.678
2934.68	573.804	2934.68	565.671
2934.78	573.796	2934.78	565.664
2934.88	573.794	2934.88	565.657
2934.98	573.787	2934.98	565.65
2935.08	573.783	2935.08	565.643
2935.18	573.775	2935.18	565.636
2935.28	573.773	2935.28	565.629
2935.38	573.765	2935.38	565.622
2935.48	573.765	2935.48	565.615
2935.58	573.757	2935.58	565.608
2935.68	573.755	2935.68	565.601
2935.78	573.748	2935.78	565.594
2935.88	573.744	2935.88	565.587
2935.98	573.736	2935.98	565.58
2936.08	573.734	2936.08	565.573
2936.18	573.726	2936.18	565.566
2936.28	573.724	2936.28	565.559
2936.38	573.716	2936.38	565.552
2936.48	573.714	2936.48	565.545
2936.58	573.707	2936.58	565.538
2936.68	573.705	2936.68	565.531
2936.78	573.695	2936.78	565.524
2936.88	573.693	2936.88	565.518
2936.98	573.685	2936.98	565.511
2937.08	573.685	2937.08	565.504
2937.18	573.677	2937.18	565.497
2937.28	573.675	2937.28	565.49
2937.38	573.658	2937.38	565.483
2937.48	573.666	2937.48	565.476
2937.58	573.656	2937.58	565.469
2937.68	573.644	2937.68	565.462
2937.78	573.636	2937.78	565.455
2937.88	573.634	2937.88	565.448
2937.98	573.626	2937.98	565.441
2938.08	573.625	2938.08	565.434
2938.18	573.625	2938.18	565.427
2938.28	573.615	2938.28	565.42
2938.38	573.613	2938.38	565.413
2938.48	573.605	2938.48	565.406
2938.58	573.604	2938.58	565.399
2938.68	573.597	2938.68	565.392
2938.78	573.595	2938.78	565.385
2938.88	573.587	2938.88	565.379
2938.98	573.585	2938.98	565.372
2939.08	573.578	2939.08	565.365
2939.18	573.574	2939.18	565.358
2939.28	573.574	2939.28	565.351
2939.38	573.566	2939.38	565.344
2939.48	573.564	2939.48	565.337
2939.58	573.556	2939.58	565.33
2939.68	573.554	2939.68	565.323
2939.78	573.554	2939.78	565.316
2939.88	573.546	2939.88	565.309
2939.98	573.542	2939.98	565.302
2940.08	573.525	2940.08	565.295
2940.18	573.524	2940.18	565.288
2940.28	573.517	2940.28	565.281
2940.38	573.515	2940.38	565.274
2940.48	573.507	2940.48	565.268
2940.58	573.505	2940.58	565.261
2940.68	573.503	2940.68	565.254
