Cycle: 8  CDAN1A-c206  39.0625 _X	Cycle: 8  CDAN1A-c206  39.0625 _Y	Cycle: 9  CDAN1A-c206  78.125 n_X	Cycle: 9  CDAN1A-c206  78.125 n_Y	Cycle: 10  CDAN1A-c206  156.25 _X	Cycle: 10  CDAN1A-c206  156.25 _Y	Cycle: 11  CDAN1A-c206  312.5 n_X	Cycle: 11  CDAN1A-c206  312.5 n_Y	Cycle: 12  CDAN1A-c206  625 nM_X	Cycle: 12  CDAN1A-c206  625 nM_Y
505.68	1.49329	505.68	5.06569	505.68	6.80408	505.68	7.90092	505.68	9.04639
505.78	1.48547	505.78	5.06569	505.78	6.80408	505.78	7.89897	505.78	9.03857
505.88	1.48352	505.88	5.06569	505.88	6.80408	505.88	7.89897	505.88	9.03662
505.98	1.48352	505.98	5.05788	505.98	6.80408	505.98	7.89897	505.98	9.03662
506.08	1.48352	506.08	5.05592	506.08	6.80408	506.08	7.89897	506.08	9.03662
506.18	1.47375	506.18	5.04616	506.18	6.79432	506.18	7.88921	506.18	9.02686
506.28	1.49133	506.28	5.05397	506.28	6.80213	506.28	7.89702	506.28	9.03467
506.38	1.49329	506.38	5.05592	506.38	6.80408	506.38	7.89897	506.38	9.03662
506.48	1.48547	506.48	5.05788	506.48	6.79627	506.48	7.89116	506.48	9.02881
506.58	1.47375	506.58	5.05592	506.58	6.79432	506.58	7.88921	506.58	9.02686
506.68	1.47375	506.68	5.05592	506.68	6.79432	506.68	7.88921	506.68	9.02686
506.78	1.48352	506.78	5.05592	506.78	6.79432	506.78	7.88921	506.78	9.02686
506.88	1.48352	506.88	5.05592	506.88	6.79432	506.88	7.88139	506.88	9.02686
506.98	1.48352	506.98	5.05592	506.98	6.79432	506.98	7.87944	506.98	9.02686
507.08	1.49133	507.08	5.06374	507.08	6.80213	507.08	7.88725	507.08	9.03467
507.18	1.49329	507.18	5.05788	507.18	6.79432	507.18	7.88921	507.18	9.03662
507.28	1.49329	507.28	5.05592	507.28	6.79432	507.28	7.88921	507.28	9.03662
507.38	1.48547	507.38	5.05592	507.38	6.79432	507.38	7.88921	507.38	9.03662
507.48	1.49133	507.48	5.05592	507.48	6.79432	507.48	7.88921	507.48	9.03662
507.58	1.48547	507.58	5.05592	507.58	6.7865	507.58	7.88921	507.58	9.02881
507.68	1.47375	507.68	5.04616	507.68	6.77479	507.68	7.87944	507.68	9.01709
507.78	1.48547	507.78	5.04616	507.78	6.77479	507.78	7.87944	507.78	9.01709
507.88	1.48547	507.88	5.04616	507.88	6.77479	507.88	7.87944	507.88	9.01709
507.98	1.48547	507.98	5.04616	507.98	6.77479	507.98	7.86967	507.98	9.01709
508.08	1.48547	508.08	5.04616	508.08	6.77479	508.08	7.86967	508.08	9.01709
508.18	1.48547	508.18	5.04616	508.18	6.77479	508.18	7.87944	508.18	9.01709
508.28	1.48547	508.28	5.04616	508.28	6.77479	508.28	7.87944	508.28	9.01709
508.38	1.48547	508.38	5.04616	508.38	6.77479	508.38	7.87944	508.38	9.01709
508.48	1.48547	508.48	5.04616	508.48	6.77479	508.48	7.87944	508.48	9.01709
508.58	1.48547	508.58	5.04616	508.58	6.77479	508.58	7.87944	508.58	9.01709
508.68	1.48547	508.68	5.04616	508.68	6.77479	508.68	7.87944	508.68	9.01709
508.78	1.48547	508.78	5.02858	508.78	6.75721	508.78	7.86967	508.78	9.00732
508.88	1.48547	508.88	5.02663	508.88	6.75526	508.88	7.86967	508.88	9.00732
508.98	1.47766	508.98	5.02663	508.98	6.75526	508.98	7.86967	508.98	9.00732
509.08	1.47571	509.08	5.02663	509.08	6.75526	509.08	7.86967	509.08	9.00732
509.18	1.47571	509.18	5.02663	509.18	6.75526	509.18	7.8603	509.18	9.00732
509.28	1.47571	509.28	5.02663	509.28	6.75526	509.28	7.85796	509.28	9.00732
509.38	1.47571	509.38	5.02663	509.38	6.75526	509.38	7.85796	509.38	8.99756
509.48	1.48352	509.48	5.03444	509.48	6.76307	509.48	7.86577	509.48	9.00537
509.58	1.48547	509.58	5.03639	509.58	6.76502	509.58	7.86772	509.58	8.99795
509.68	1.48547	509.68	5.04616	509.68	6.76502	509.68	7.86772	509.68	8.99561
509.78	1.48547	509.78	5.04616	509.78	6.76502	509.78	7.86772	509.78	8.99561
509.88	1.47375	509.88	5.03444	509.88	6.7533	509.88	7.856	509.88	8.98389
509.98	1.47375	509.98	5.03444	509.98	6.7533	509.98	7.856	509.98	8.98389
510.08	1.47375	510.08	5.03444	510.08	6.7533	510.08	7.856	510.08	8.98389
510.18	1.46594	510.18	5.03444	510.18	6.7533	510.18	7.856	510.18	8.98389
510.28	1.4718	510.28	5.04225	510.28	6.76112	510.28	7.86382	510.28	8.9917
510.38	1.47375	510.38	5.0442	510.38	6.76307	510.38	7.86577	510.38	8.99365
510.48	1.47375	510.48	5.0442	510.48	6.76307	510.48	7.86577	510.48	8.99365
510.58	1.47375	510.58	5.0442	510.58	6.75135	510.58	7.86577	510.58	8.99365
510.68	1.47375	510.68	5.0442	510.68	6.75135	510.68	7.86577	510.68	8.99365
510.78	1.47375	510.78	5.0442	510.78	6.74354	510.78	7.86577	510.78	8.99365
510.88	1.47375	510.88	5.0442	510.88	6.74158	510.88	7.86577	510.88	8.99365
510.98	1.46399	510.98	5.03444	510.98	6.73182	510.98	7.856	510.98	8.98389
511.08	1.46399	511.08	5.03444	511.08	6.74354	511.08	7.856	511.08	8.98389
511.18	1.46399	511.18	5.03444	511.18	6.73182	511.18	7.856	511.18	8.97412
511.28	1.46399	511.28	5.03444	511.28	6.73182	511.28	7.84819	511.28	8.97412
511.38	1.46399	511.38	5.03444	511.38	6.73182	511.38	7.84624	511.38	8.97412
511.48	1.46399	511.48	5.02506	511.48	6.74354	511.48	7.84624	511.48	8.97412
511.58	1.46399	511.58	5.02272	511.58	6.73182	511.58	7.84624	511.58	8.97412
511.68	1.46399	511.68	5.02272	511.68	6.73182	511.68	7.84624	511.68	8.97412
511.78	1.4718	511.78	5.03053	511.78	6.73963	511.78	7.85405	511.78	8.97412
511.88	1.47375	511.88	5.03249	511.88	6.7533	511.88	7.856	511.88	8.97412
511.98	1.46399	511.98	5.02272	511.98	6.73182	511.98	7.84624	511.98	8.96436
512.08	1.46399	512.08	5.02272	512.08	6.73182	512.08	7.84624	512.08	8.96436
512.18	1.46399	512.18	5.02272	512.18	6.73182	512.18	7.84624	512.18	8.96436
512.28	1.46399	512.28	5.02272	512.28	6.73182	512.28	7.84624	512.28	8.96436
512.38	1.46399	512.38	5.03249	512.38	6.73182	512.38	7.84624	512.38	8.96436
512.48	1.46399	512.48	5.03249	512.48	6.73182	512.48	7.84624	512.48	8.96436
512.58	1.46399	512.58	5.03249	512.58	6.73181	512.58	7.84624	512.58	8.96436
512.68	1.44641	512.68	5.02272	512.68	6.72206	512.68	7.83647	512.68	8.95459
512.78	1.44446	512.78	5.02272	512.78	6.72205	512.78	7.83647	512.78	8.94482
512.88	1.45383	512.88	5.0321	512.88	6.73143	512.88	7.84585	512.88	8.9542
512.98	1.45618	512.98	5.03444	512.98	6.73377	512.98	7.84819	512.98	8.95654
513.08	1.45618	513.08	5.03444	513.08	6.73377	513.08	7.84819	513.08	8.95654
513.18	1.45618	513.18	5.03444	513.18	6.73377	513.18	7.84819	513.18	8.95654
513.28	1.45618	513.28	5.03444	513.28	6.73377	513.28	7.84819	513.28	8.95654
513.38	1.45618	513.38	5.03444	513.38	6.73377	513.38	7.84819	513.38	8.95654
513.48	1.45618	513.48	5.02467	513.48	6.72401	513.48	7.83842	513.48	8.94678
513.58	1.45618	513.58	5.02467	513.58	6.72401	513.58	7.83842	513.58	8.94678
513.68	1.45618	513.68	5.02467	513.68	6.72401	513.68	7.83842	513.68	8.94678
513.78	1.45618	513.78	5.02467	513.78	6.71463	513.78	7.83842	513.78	8.94678
513.88	1.45618	513.88	5.02467	513.88	6.71229	513.88	7.83842	513.88	8.94678
513.98	1.45618	513.98	5.02467	513.98	6.71229	513.98	7.83842	513.98	8.94678
514.08	1.45618	514.08	5.02467	514.08	6.71229	514.08	7.83842	514.08	8.94678
514.18	1.45422	514.18	5.03249	514.18	6.71034	514.18	7.83647	514.18	8.93701
514.28	1.45618	514.28	5.03444	514.28	6.71229	514.28	7.83061	514.28	8.93701
514.38	1.45618	514.38	5.03444	514.38	6.71229	514.38	7.82866	514.38	8.93701
514.48	1.45618	514.48	5.03444	514.48	6.71229	514.48	7.82866	514.48	8.93701
514.58	1.45618	514.58	5.03444	514.58	6.71229	514.58	7.82866	514.58	8.93701
514.68	1.45618	514.68	5.03444	514.68	6.71229	514.68	7.82866	514.68	8.92529
514.78	1.45618	514.78	5.03444	514.78	6.70448	514.78	7.82866	514.78	8.92529
514.88	1.45618	514.88	5.02663	514.88	6.70252	514.88	7.82866	514.88	8.92529
514.98	1.45618	514.98	5.02467	514.98	6.70252	514.98	7.82866	514.98	8.92529
515.08	1.45618	515.08	5.02467	515.08	6.71425	515.08	7.82866	515.08	8.92529
515.18	1.46399	515.18	5.03249	515.18	6.72205	515.18	7.83647	515.18	8.93311
515.28	1.47571	515.28	5.03444	515.28	6.72401	515.28	7.82866	515.28	8.93506
515.38	1.4679	515.38	5.03444	515.38	6.71229	515.38	7.82866	515.38	8.93506
515.48	1.45618	515.48	5.02467	515.48	6.70252	515.48	7.81889	515.48	8.92529
515.58	1.45618	515.58	5.02467	515.58	6.70252	515.58	7.81889	515.58	8.92529
515.68	1.45618	515.68	5.02467	515.68	6.70252	515.68	7.81889	515.68	8.92529
515.78	1.45618	515.78	5.02467	515.78	6.70252	515.78	7.81889	515.78	8.92529
515.88	1.45618	515.88	5.02467	515.88	6.71424	515.88	7.81889	515.88	8.92529
515.98	1.45618	515.98	5.01686	515.98	6.71424	515.98	7.81889	515.98	8.92529
516.08	1.45618	516.08	5.01491	516.08	6.71424	516.08	7.81889	516.08	8.92529
516.18	1.45422	516.18	5.02467	516.18	6.71229	516.18	7.81694	516.18	8.92334
516.28	1.45618	516.28	5.02663	516.28	6.71424	516.28	7.81889	516.28	8.91748
516.38	1.45618	516.38	5.02663	516.38	6.71424	516.38	7.81889	516.38	8.91553
516.48	1.46594	516.48	5.02663	516.48	6.71424	516.48	7.81889	516.48	8.91553
516.58	1.46594	516.58	5.02663	516.58	6.71424	516.58	7.81889	516.58	8.91553
516.68	1.46594	516.68	5.02663	516.68	6.71424	516.68	7.81889	516.68	8.91553
516.78	1.46594	516.78	5.02663	516.78	6.71424	516.78	7.81889	516.78	8.91553
516.88	1.46594	516.88	5.02663	516.88	6.71424	516.88	7.81889	516.88	8.91553
516.98	1.45813	516.98	5.01881	516.98	6.71424	516.98	7.81889	516.98	8.91553
517.08	1.45422	517.08	5.01491	517.08	6.71229	517.08	7.81694	517.08	8.91357
517.18	1.45618	517.18	5.02663	517.18	6.71424	517.18	7.81889	517.18	8.90576
517.28	1.45618	517.28	5.02663	517.28	6.71424	517.28	7.81108	517.28	8.90576
517.38	1.45618	517.38	5.02663	517.38	6.71424	517.38	7.80913	517.38	8.90576
517.48	1.45618	517.48	5.02663	517.48	6.71424	517.48	7.80913	517.48	8.90576
517.58	1.46594	517.58	5.02663	517.58	6.71424	517.58	7.80913	517.58	8.90576
517.68	1.46594	517.68	5.02663	517.68	6.71424	517.68	7.80913	517.68	8.90576
517.78	1.46594	517.78	5.02663	517.78	6.71424	517.78	7.80913	517.78	8.90576
517.88	1.45422	517.88	5.01491	517.88	6.70252	517.88	7.79741	517.88	8.89404
517.98	1.45422	517.98	5.01491	517.98	6.70252	517.98	7.79741	517.98	8.89404
518.08	1.45422	518.08	5.0071	518.08	6.70252	518.08	7.79741	518.08	8.89404
518.18	1.45422	518.18	5.00514	518.18	6.69471	518.18	7.79741	518.18	8.89404
518.28	1.44485	518.28	5.00514	518.28	6.69276	518.28	7.79741	518.28	8.89404
518.38	1.45032	518.38	5.01295	518.38	6.70057	518.38	7.80522	518.38	8.90186
518.48	1.45227	518.48	5.01491	518.48	6.70252	518.48	7.78764	518.48	8.90381
518.58	1.45227	518.58	5.00514	518.58	6.69276	518.58	7.78374	518.58	8.89404
518.68	1.45227	518.68	5.00514	518.68	6.69276	518.68	7.77788	518.68	8.88623
518.78	1.45227	518.78	4.99733	518.78	6.69276	518.78	7.77592	518.78	8.88428
518.88	1.45227	518.88	4.99538	518.88	6.69276	518.88	7.77592	518.88	8.88428
518.98	1.45227	518.98	4.99538	518.98	6.69276	518.98	7.77592	518.98	8.88428
519.08	1.46008	519.08	5.00319	519.08	6.70057	519.08	7.78374	519.08	8.89209
519.18	1.45422	519.18	5.00514	519.18	6.70252	519.18	7.78569	519.18	8.88428
519.28	1.45227	519.28	5.00514	519.28	6.70252	519.28	7.78569	519.28	8.88428
519.38	1.4425	519.38	4.99538	519.38	6.69276	519.38	7.77592	519.38	8.87451
519.48	1.4425	519.48	4.99538	519.48	6.69276	519.48	7.77592	519.48	8.87451
519.58	1.4425	519.58	4.99538	519.58	6.69276	519.58	7.77592	519.58	8.87451
519.68	1.45032	519.68	5.00319	519.68	6.70056	519.68	7.78374	519.68	8.88232
519.78	1.45227	519.78	5.00514	519.78	6.70252	519.78	7.78569	519.78	8.88428
519.88	1.45227	519.88	5.01491	519.88	6.70252	519.88	7.78569	519.88	8.88428
519.98	1.45227	519.98	5.0071	519.98	6.69471	519.98	7.79741	519.98	8.88428
520.08	1.45227	520.08	5.00514	520.08	6.69276	520.08	7.7896	520.08	8.88428
520.18	1.44446	520.18	5.00514	520.18	6.69276	520.18	7.78764	520.18	8.88428
520.28	1.4425	520.28	5.00514	520.28	6.69276	520.28	7.78764	520.28	8.88428
520.38	1.46008	520.38	5.01295	520.38	6.70057	520.38	7.78374	520.38	8.88428
520.48	1.45227	520.48	5.00514	520.48	6.69276	520.48	7.77592	520.48	8.87451
520.58	1.45227	520.58	5.00514	520.58	6.69276	520.58	7.77592	520.58	8.87451
520.68	1.45227	520.68	5.00514	520.68	6.69276	520.68	7.77592	520.68	8.87451
520.78	1.45227	520.78	5.00514	520.78	6.69276	520.78	7.77592	520.78	8.87451
520.88	1.45227	520.88	5.00514	520.88	6.69276	520.88	7.77592	520.88	8.87451
520.98	1.45227	520.98	5.00514	520.98	6.69276	520.98	7.77592	520.98	8.87451
521.08	1.46165	521.08	5.01452	521.08	6.70213	521.08	7.7853	521.08	8.88389
521.18	1.45422	521.18	5.0071	521.18	6.69471	521.18	7.7896	521.18	8.87646
521.28	1.45422	521.28	5.0071	521.28	6.69471	521.28	7.77788	521.28	8.87646
521.38	1.45422	521.38	5.0071	521.38	6.69471	521.38	7.77007	521.38	8.86865
521.48	1.45422	521.48	4.99928	521.48	6.69471	521.48	7.77983	521.48	8.8667
521.58	1.45422	521.58	4.99733	521.58	6.69471	521.58	7.77983	521.58	8.8667
521.68	1.45813	521.68	4.99733	521.68	6.69471	521.68	7.77983	521.68	8.8667
521.78	1.46399	521.78	5.01491	521.78	6.70252	521.78	7.78764	521.78	8.87451
521.88	1.46594	521.88	5.01686	521.88	6.70448	521.88	7.7896	521.88	8.87646
521.98	1.46594	521.98	5.01686	521.98	6.69666	521.98	7.7896	521.98	8.87646
522.08	1.46594	522.08	5.01686	522.08	6.70448	522.08	7.7896	522.08	8.87646
522.18	1.46594	522.18	5.01686	522.18	6.70448	522.18	7.7896	522.18	8.87646
522.28	1.46594	522.28	5.01686	522.28	6.70448	522.28	7.7896	522.28	8.87646
522.38	1.46594	522.38	5.01686	522.38	6.70448	522.38	7.7896	522.38	8.87646
522.48	1.47571	522.48	5.01686	522.48	6.70448	522.48	7.7896	522.48	8.87646
522.58	1.48352	522.58	5.02467	522.58	6.71228	522.58	7.79741	522.58	8.87451
522.68	1.47571	522.68	5.01686	522.68	6.70448	522.68	7.7896	522.68	8.87646
522.78	1.47571	522.78	5.01686	522.78	6.70448	522.78	7.7896	522.78	8.86865
522.88	1.47571	522.88	5.01686	522.88	6.70448	522.88	7.7896	522.88	8.8667
522.98	1.47571	522.98	5.00748	522.98	6.70448	522.98	7.7896	522.98	8.8667
523.08	1.4679	523.08	5.00514	523.08	6.70448	523.08	7.7896	523.08	8.8667
523.18	1.46594	523.18	5.01491	523.18	6.69666	523.18	7.7896	523.18	8.8667
523.28	1.46594	523.28	5.01491	523.28	6.69471	523.28	7.78178	523.28	8.8667
523.38	1.46594	523.38	5.01491	523.38	6.69471	523.38	7.78764	523.38	8.85889
523.48	1.47571	523.48	5.01491	523.48	6.69471	523.48	7.78178	523.48	8.84717
523.58	1.47571	523.58	5.01491	523.58	6.69471	523.58	7.77983	523.58	8.84717
523.68	1.47571	523.68	5.01491	523.68	6.69471	523.68	7.77983	523.68	8.84717
523.78	1.47375	523.78	5.01295	523.78	6.69276	523.78	7.77788	523.78	8.84521
523.88	1.47571	523.88	5.01491	523.88	6.69471	523.88	7.77983	523.88	8.84717
523.98	1.47571	523.98	5.01491	523.98	6.69471	523.98	7.77983	523.98	8.84717
524.08	1.47571	524.08	5.01491	524.08	6.69471	524.08	7.77983	524.08	8.84717
524.18	1.48547	524.18	5.01491	524.18	6.69471	524.18	7.77983	524.18	8.84717
524.28	1.48547	524.28	5.01491	524.28	6.69471	524.28	7.77983	524.28	8.84717
524.38	1.47766	524.38	5.01491	524.38	6.69471	524.38	7.77983	524.38	8.83779
524.48	1.47571	524.48	5.01491	524.48	6.69471	524.48	7.77983	524.48	8.83545
524.58	1.47571	524.58	5.01491	524.58	6.69471	524.58	7.77983	524.58	8.83545
524.68	1.48352	524.68	5.02272	524.68	6.69471	524.68	7.78764	524.68	8.84326
524.78	1.47571	524.78	5.01491	524.78	6.69471	524.78	7.77983	524.78	8.83545
524.88	1.48547	524.88	5.0071	524.88	6.69471	524.88	7.77983	524.88	8.83545
524.98	1.48547	524.98	5.00514	524.98	6.69471	524.98	7.77045	524.98	8.83545
525.08	1.48547	525.08	5.00514	525.08	6.69471	525.08	7.76811	525.08	8.84521
525.18	1.48547	525.18	5.00514	525.18	6.69471	525.18	7.76811	525.18	8.84521
525.28	1.48547	525.28	5.00514	525.28	6.69471	525.28	7.76811	525.28	8.8374
525.38	1.48547	525.38	5.00514	525.38	6.69471	525.38	7.76811	525.38	8.83545
525.48	1.49329	525.48	5.01295	525.48	6.70252	525.48	7.77592	525.48	8.84326
525.58	1.49524	525.58	5.01491	525.58	6.70447	525.58	7.77788	525.58	8.84521
525.68	1.48352	525.68	5.00319	525.68	6.69276	525.68	7.76616	525.68	8.8335
525.78	1.48352	525.78	5.00319	525.78	6.69276	525.78	7.76616	525.78	8.8335
525.88	1.47571	525.88	5.00319	525.88	6.69276	525.88	7.76616	525.88	8.8335
525.98	1.47375	525.98	5.00319	525.98	6.69276	525.98	7.76616	525.98	8.8335
526.08	1.47375	526.08	5.00319	526.08	6.69276	526.08	7.76616	526.08	8.8335
526.18	1.47375	526.18	4.99538	526.18	6.69276	526.18	7.76616	526.18	8.8335
526.28	1.47375	526.28	4.99342	526.28	6.69276	526.28	7.76616	526.28	8.8335
526.38	1.47375	526.38	4.99342	526.38	6.69276	526.38	7.76616	526.38	8.8335
526.48	1.48157	526.48	5.011	526.48	6.70057	526.48	7.77397	526.48	8.83154
526.58	1.48352	526.58	5.01295	526.58	6.70252	526.58	7.77592	526.58	8.8335
526.68	1.49329	526.68	5.01295	526.68	6.70252	526.68	7.77592	526.68	8.8335
526.78	1.48352	526.78	5.00319	526.78	6.69276	526.78	7.75835	526.78	8.81592
526.88	1.48352	526.88	5.00319	526.88	6.69276	526.88	7.75639	526.88	8.81396
526.98	1.48352	526.98	5.00319	526.98	6.69276	526.98	7.75639	526.98	8.82373
527.08	1.48352	527.08	5.00319	527.08	6.68494	527.08	7.75639	527.08	8.82373
527.18	1.48352	527.18	5.00319	527.18	6.68299	527.18	7.75639	527.18	8.81396
527.28	1.48352	527.28	5.00319	527.28	6.69276	527.28	7.75639	527.28	8.81396
527.38	1.47375	527.38	4.99342	527.38	6.67323	527.38	7.74663	527.38	8.8042
527.48	1.47375	527.48	5.00319	527.48	6.68299	527.48	7.74663	527.48	8.8042
527.58	1.46594	527.58	5.00319	527.58	6.683	527.58	7.74663	527.58	8.8042
527.68	1.4718	527.68	5.011	527.68	6.6908	527.68	7.75444	527.68	8.81201
527.78	1.48157	527.78	5.01295	527.78	6.69276	527.78	7.75639	527.78	8.81396
527.88	1.48352	527.88	5.00319	527.88	6.69276	527.88	7.75639	527.88	8.80615
527.98	1.48352	527.98	5.00319	527.98	6.69276	527.98	7.75639	527.98	8.8042
528.08	1.47571	528.08	5.00319	528.08	6.69276	528.08	7.74858	528.08	8.8042
528.18	1.47375	528.18	5.00319	528.18	6.68494	528.18	7.74663	528.18	8.8042
528.28	1.47375	528.28	5.00319	528.28	6.68299	528.28	7.74663	528.28	8.8042
528.38	1.46399	528.38	5.00319	528.38	6.67323	528.38	7.73686	528.38	8.79443
528.48	1.46399	528.48	4.99538	528.48	6.67323	528.48	7.73686	528.48	8.79443
528.58	1.46399	528.58	4.98366	528.58	6.67323	528.58	7.73686	528.58	8.79443
528.68	1.47375	528.68	4.98366	528.68	6.67323	528.68	7.73686	528.68	8.79443
528.78	1.47375	528.78	4.98366	528.78	6.67323	528.78	7.73686	528.78	8.79443
528.88	1.47375	528.88	4.98366	528.88	6.67323	528.88	7.73686	528.88	8.79443
528.98	1.47375	528.98	4.98366	528.98	6.67323	528.98	7.73686	528.98	8.79443
529.08	1.48313	529.08	5.0028	529.08	6.6826	529.08	7.74624	529.08	8.796
529.18	1.47571	529.18	4.99538	529.18	6.68495	529.18	7.73882	529.18	8.78662
529.28	1.47571	529.28	4.99538	529.28	6.68494	529.28	7.73882	529.28	8.78662
529.38	1.47571	529.38	4.99538	529.38	6.68494	529.38	7.73882	529.38	8.78662
529.48	1.47571	529.48	4.99538	529.48	6.68494	529.48	7.73882	529.48	8.78662
529.58	1.47571	529.58	4.99538	529.58	6.68494	529.58	7.731	529.58	8.78662
529.68	1.47571	529.68	4.99538	529.68	6.67557	529.68	7.72905	529.68	8.78662
529.78	1.48352	529.78	5.00319	529.78	6.68104	529.78	7.73686	529.78	8.79443
529.88	1.47571	529.88	4.99538	529.88	6.67323	529.88	7.72905	529.88	8.78662
529.98	1.47571	529.98	4.99538	529.98	6.67323	529.98	7.72905	529.98	8.78662
530.08	1.47571	530.08	4.99538	530.08	6.67323	530.08	7.72905	530.08	8.78662
530.18	1.47571	530.18	4.99538	530.18	6.67323	530.18	7.72905	530.18	8.78662
530.28	1.47571	530.28	4.99538	530.28	6.67323	530.28	7.72905	530.28	8.78662
530.38	1.47571	530.38	4.99538	530.38	6.68299	530.38	7.72905	530.38	8.77881
530.48	1.48352	530.48	5.00319	530.48	6.68104	530.48	7.73686	530.48	8.78467
530.58	1.48547	530.58	5.00514	530.58	6.69276	530.58	7.73882	530.58	8.78662
530.68	1.48547	530.68	5.00514	530.68	6.69276	530.68	7.73882	530.68	8.77686
530.78	1.47571	530.78	4.99538	530.78	6.68299	530.78	7.72905	530.78	8.76709
530.88	1.47571	530.88	4.99538	530.88	6.68299	530.88	7.72905	530.88	8.76709
530.98	1.47571	530.98	4.99538	530.98	6.67518	530.98	7.72905	530.98	8.76709
531.08	1.47571	531.08	4.99538	531.08	6.67323	531.08	7.72905	531.08	8.76709
531.18	1.47571	531.18	5.00514	531.18	6.67323	531.18	7.72905	531.18	8.76709
531.28	1.47571	531.28	5.00514	531.28	6.67323	531.28	7.72905	531.28	8.76709
531.38	1.47571	531.38	5.00514	531.38	6.67323	531.38	7.72905	531.38	8.76709
531.48	1.46594	531.48	4.99538	531.48	6.66346	531.48	7.71928	531.48	8.75732
531.58	1.45813	531.58	4.99538	531.58	6.66346	531.58	7.71928	531.58	8.75732
531.68	1.46399	531.68	4.99538	531.68	6.66346	531.68	7.71928	531.68	8.75732
531.78	1.46594	531.78	5.00319	531.78	6.67127	531.78	7.71928	531.78	8.76514
531.88	1.47571	531.88	5.00514	531.88	6.66541	531.88	7.71928	531.88	8.76709
531.98	1.47571	531.98	5.00514	531.98	6.66346	531.98	7.7271	531.98	8.76709
532.08	1.47571	532.08	5.00514	532.08	6.66346	532.08	7.72905	532.08	8.75732
532.18	1.47571	532.18	5.00514	532.18	6.66346	532.18	7.72124	532.18	8.74951
532.28	1.47571	532.28	5.00514	532.28	6.66346	532.28	7.71928	532.28	8.74756
532.38	1.47571	532.38	4.99733	532.38	6.66346	532.38	7.71928	532.38	8.74756
532.48	1.47571	532.48	4.99538	532.48	6.66346	532.48	7.71928	532.48	8.74756
532.58	1.47571	532.58	4.99538	532.58	6.66346	532.58	7.71928	532.58	8.74756
532.68	1.47571	532.68	4.99538	532.68	6.66346	532.68	7.71928	532.68	8.74756
532.78	1.47571	532.78	4.99538	532.78	6.66346	532.78	7.71928	532.78	8.74756
532.88	1.47571	532.88	4.99538	532.88	6.65565	532.88	7.71928	532.88	8.74756
532.98	1.46399	532.98	4.98366	532.98	6.64198	532.98	7.70757	532.98	8.73584
533.08	1.46399	533.08	4.98366	533.08	6.64198	533.08	7.70757	533.08	8.73584
533.18	1.46399	533.18	4.99538	533.18	6.64198	533.18	7.70757	533.18	8.73584
533.28	1.46399	533.28	4.98366	533.28	6.65174	533.28	7.70757	533.28	8.73584
533.38	1.46399	533.38	4.98366	533.38	6.64198	533.38	7.70757	533.38	8.73584
533.48	1.4718	533.48	5.00319	533.48	6.64979	533.48	7.71538	533.48	8.74365
533.58	1.47375	533.58	5.00514	533.58	6.66151	533.58	7.71733	533.58	8.73584
533.68	1.47375	533.68	5.00514	533.68	6.65369	533.68	7.71733	533.68	8.73584
533.78	1.47375	533.78	5.00514	533.78	6.65174	533.78	7.71733	533.78	8.73584
533.88	1.47375	533.88	4.99342	533.88	6.65174	533.88	7.70561	533.88	8.73584
533.98	1.46399	533.98	4.99342	533.98	6.65174	533.98	7.70561	533.98	8.73584
534.08	1.4718	534.08	4.99342	534.08	6.65174	534.08	7.70561	534.08	8.73584
534.18	1.47375	534.18	4.99342	534.18	6.65174	534.18	7.70561	534.18	8.73584
534.28	1.46399	534.28	4.98366	534.28	6.64198	534.28	7.69585	534.28	8.72607
534.38	1.46399	534.38	4.98366	534.38	6.64198	534.38	7.69585	534.38	8.72607
534.48	1.46399	534.48	4.98366	534.48	6.64198	534.48	7.69585	534.48	8.72607
534.58	1.46399	534.58	4.98366	534.58	6.64198	534.58	7.69585	534.58	8.72607
