Cycle: 9  C15A160F_X	Cycle: 9  C15A160F_Y	Fitted Cycle: 9  C15A160F_X	Fitted Cycle: 9  C15A160F_Y
2645.64	130.385	2645.64	117.094
2645.74	130.385	2645.74	117.094
2645.84	130.375	2645.84	117.094
2645.94	130.379	2645.94	117.095
2646.04	130.385	2646.04	117.095
2646.14	130.375	2646.14	117.095
2646.24	130.375	2646.24	117.095
2646.34	130.375	2646.34	117.095
2646.44	130.365	2646.44	117.095
2646.54	130.365	2646.54	117.095
2646.64	130.365	2646.64	117.095
2646.74	130.355	2646.74	117.096
2646.84	130.355	2646.84	117.096
2646.94	130.355	2646.94	117.096
2647.04	130.345	2647.04	117.096
2647.14	130.345	2647.14	117.096
2647.24	130.345	2647.24	117.096
2647.34	130.334	2647.34	117.096
2647.44	130.334	2647.44	117.097
2647.54	130.334	2647.54	117.097
2647.64	130.328	2647.64	117.097
2647.74	130.334	2647.74	117.097
2647.84	130.334	2647.84	117.097
2647.94	130.334	2647.94	117.097
2648.04	130.324	2648.04	117.097
2648.14	130.324	2648.14	117.098
2648.24	130.324	2648.24	117.098
2648.34	130.314	2648.34	117.098
2648.44	130.314	2648.44	117.098
2648.54	130.314	2648.54	117.098
2648.64	130.304	2648.64	117.098
2648.74	130.304	2648.74	117.098
2648.84	130.304	2648.84	117.099
2648.94	130.299	2648.94	117.099
2649.04	130.304	2649.04	117.099
2649.14	130.304	2649.14	117.099
2649.24	130.295	2649.24	117.099
2649.34	130.295	2649.34	117.099
2649.44	130.285	2649.44	117.1
2649.54	130.285	2649.54	117.1
2649.64	130.285	2649.64	117.1
2649.74	130.275	2649.74	117.1
2649.84	130.275	2649.84	117.1
2649.94	130.275	2649.94	117.1
2650.04	130.263	2650.04	117.1
2650.14	130.263	2650.14	117.101
2650.24	130.267	2650.24	117.101
2650.34	130.263	2650.34	117.101
2650.44	130.263	2650.44	117.101
2650.54	130.254	2650.54	117.101
2650.64	130.254	2650.64	117.101
2650.74	130.254	2650.74	117.102
2650.84	130.244	2650.84	117.102
2650.94	130.244	2650.94	117.102
2651.04	130.244	2651.04	117.102
2651.14	130.234	2651.14	117.102
2651.24	130.239	2651.24	117.102
2651.34	130.246	2651.34	117.103
2651.44	130.236	2651.44	117.103
2651.54	130.236	2651.54	117.103
2651.64	130.236	2651.64	117.103
2651.74	130.226	2651.74	117.103
2651.84	130.226	2651.84	117.104
2651.94	130.226	2651.94	117.104
2652.04	130.217	2652.04	117.104
2652.14	130.217	2652.14	117.104
2652.24	130.217	2652.24	117.104
2652.34	130.217	2652.34	117.104
2652.44	130.205	2652.44	117.105
2652.54	130.205	2652.54	117.105
2652.64	130.209	2652.64	117.105
2652.74	130.205	2652.74	117.105
2652.84	130.205	2652.84	117.105
2652.94	130.205	2652.94	117.106
2653.04	130.195	2653.04	117.106
2653.14	130.195	2653.14	117.106
2653.24	130.195	2653.24	117.106
2653.34	130.185	2653.34	117.106
2653.44	130.189	2653.44	117.106
2653.54	130.195	2653.54	117.107
2653.64	130.185	2653.64	117.107
2653.74	130.185	2653.74	117.107
2653.84	130.176	2653.84	117.107
2653.94	130.176	2653.94	117.107
2654.04	130.176	2654.04	117.108
2654.14	130.166	2654.14	117.108
2654.24	130.166	2654.24	117.108
2654.34	130.166	2654.34	117.108
2654.44	130.156	2654.44	117.108
2654.54	130.156	2654.54	117.109
2654.64	130.156	2654.64	117.109
2654.74	130.144	2654.74	117.109
2654.84	130.144	2654.84	117.109
2654.94	130.144	2654.94	117.109
2655.04	130.148	2655.04	117.11
2655.14	130.14	2655.14	117.11
2655.24	130.138	2655.24	117.11
2655.34	130.144	2655.34	117.11
2655.44	130.135	2655.44	117.11
2655.54	130.135	2655.54	117.111
2655.64	130.135	2655.64	117.111
2655.74	130.135	2655.74	117.111
2655.84	130.125	2655.84	117.111
2655.94	130.125	2655.94	117.111
2656.04	130.125	2656.04	117.112
2656.14	130.115	2656.14	117.112
2656.24	130.115	2656.24	117.112
2656.34	130.115	2656.34	117.112
2656.44	130.105	2656.44	117.113
2656.54	130.105	2656.54	117.113
2656.64	130.105	2656.64	117.113
2656.74	130.095	2656.74	117.113
2656.84	130.095	2656.84	117.113
2656.94	130.095	2656.94	117.114
2657.04	130.09	2657.04	117.114
2657.14	130.095	2657.14	117.114
2657.24	130.095	2657.24	117.114
2657.34	130.086	2657.34	117.115
2657.44	130.086	2657.44	117.115
2657.54	130.086	2657.54	117.115
2657.64	130.086	2657.64	117.115
2657.74	130.074	2657.74	117.115
2657.84	130.074	2657.84	117.116
2657.94	130.074	2657.94	117.116
2658.04	130.074	2658.04	117.116
2658.14	130.064	2658.14	117.116
2658.24	130.068	2658.24	117.117
2658.34	130.074	2658.34	117.117
2658.44	130.064	2658.44	117.117
2658.54	130.064	2658.54	117.117
2658.64	130.064	2658.64	117.117
2658.74	130.054	2658.74	117.118
2658.84	130.054	2658.84	117.118
2658.94	130.054	2658.94	117.118
2659.04	130.045	2659.04	117.118
2659.14	130.045	2659.14	117.119
2659.24	130.045	2659.24	117.119
2659.34	130.035	2659.34	117.119
2659.44	130.035	2659.44	117.119
2659.54	130.035	2659.54	117.12
2659.64	130.025	2659.64	117.12
2659.74	130.025	2659.74	117.12
2659.84	130.015	2659.84	117.12
2659.94	130.019	2659.94	117.121
2660.04	130.025	2660.04	117.121
2660.14	130.025	2660.14	117.121
2660.24	130.013	2660.24	117.121
2660.34	130.013	2660.34	117.122
2660.44	130.013	2660.44	117.122
2660.54	130.004	2660.54	117.122
2660.64	130.004	2660.64	117.122
2660.74	130.004	2660.74	117.122
2660.84	129.994	2660.84	117.123
2660.94	129.994	2660.94	117.123
2661.04	129.994	2661.04	117.123
2661.14	129.988	2661.14	117.124
2661.24	129.994	2661.24	117.124
2661.34	129.994	2661.34	117.124
2661.44	129.984	2661.44	117.124
2661.54	129.984	2661.54	117.125
2661.64	129.984	2661.64	117.125
2661.74	129.974	2661.74	117.125
2661.84	129.979	2661.84	117.125
2661.94	129.986	2661.94	117.126
2662.04	129.986	2662.04	117.126
2662.14	129.976	2662.14	117.126
2662.24	129.976	2662.24	117.126
2662.34	129.976	2662.34	117.127
2662.44	129.967	2662.44	117.127
2662.54	129.967	2662.54	117.127
2662.64	129.967	2662.64	117.127
2662.74	129.955	2662.74	117.128
2662.84	129.955	2662.84	117.128
2662.94	129.955	2662.94	117.128
2663.04	129.955	2663.04	117.128
2663.14	129.945	2663.14	117.129
2663.24	129.945	2663.24	117.129
2663.34	129.949	2663.34	117.129
2663.44	129.945	2663.44	117.13
2663.54	129.945	2663.54	117.13
2663.64	129.945	2663.64	117.13
2663.74	129.935	2663.74	117.13
2663.84	129.935	2663.84	117.131
2663.94	129.935	2663.94	117.131
2664.04	129.926	2664.04	117.131
2664.14	129.926	2664.14	117.131
2664.24	129.926	2664.24	117.132
2664.34	129.92	2664.34	117.132
2664.44	129.926	2664.44	117.132
2664.54	129.926	2664.54	117.133
2664.64	129.916	2664.64	117.133
2664.74	129.916	2664.74	117.133
2664.84	129.916	2664.84	117.133
2664.94	129.906	2664.94	117.134
2665.04	129.906	2665.04	117.134
2665.14	129.906	2665.14	117.134
2665.24	129.896	2665.24	117.135
2665.34	129.896	2665.34	117.135
2665.44	129.896	2665.44	117.135
2665.54	129.896	2665.54	117.135
2665.64	129.896	2665.64	117.136
2665.74	129.896	2665.74	117.136
2665.84	129.885	2665.84	117.136
2665.94	129.885	2665.94	117.137
2666.04	129.885	2666.04	117.137
2666.14	129.888	2666.14	117.137
2666.24	129.885	2666.24	117.137
2666.34	129.885	2666.34	117.138
2666.44	129.885	2666.44	117.138
2666.54	129.885	2666.54	117.138
2666.64	129.875	2666.64	117.139
2666.74	129.875	2666.74	117.139
2666.84	129.875	2666.84	117.139
2666.94	129.875	2666.94	117.139
2667.04	129.865	2667.04	117.14
2667.14	129.865	2667.14	117.14
2667.24	129.865	2667.24	117.14
2667.34	129.855	2667.34	117.141
2667.44	129.855	2667.44	117.141
2667.54	129.855	2667.54	117.141
2667.64	129.845	2667.64	117.142
2667.74	129.849	2667.74	117.142
2667.84	129.845	2667.84	117.142
2667.94	129.845	2667.94	117.142
2668.04	129.845	2668.04	117.143
2668.14	129.845	2668.14	117.143
2668.24	129.836	2668.24	117.143
2668.34	129.836	2668.34	117.144
2668.44	129.836	2668.44	117.144
2668.54	129.836	2668.54	117.144
2668.64	129.824	2668.64	117.145
2668.74	129.828	2668.74	117.145
2668.84	129.834	2668.84	117.145
2668.94	129.834	2668.94	117.146
2669.04	129.824	2669.04	117.146
2669.14	129.824	2669.14	117.146
2669.24	129.824	2669.24	117.147
2669.34	129.824	2669.34	117.147
2669.44	129.814	2669.44	117.147
2669.54	129.814	2669.54	117.147
2669.64	129.814	2669.64	117.148
2669.74	129.814	2669.74	117.148
2669.84	129.804	2669.84	117.148
2669.94	129.804	2669.94	117.149
2670.04	129.804	2670.04	117.149
2670.14	129.795	2670.14	117.149
2670.24	129.795	2670.24	117.15
2670.34	129.795	2670.34	117.15
2670.44	129.795	2670.44	117.15
2670.54	129.785	2670.54	117.151
2670.64	129.785	2670.64	117.151
2670.74	129.785	2670.74	117.151
2670.84	129.775	2670.84	117.152
2670.94	129.775	2670.94	117.152
2671.04	129.779	2671.04	117.152
2671.14	129.785	2671.14	117.153
2671.24	129.775	2671.24	117.153
2671.34	129.775	2671.34	117.153
2671.44	129.775	2671.44	117.154
2671.54	129.763	2671.54	117.154
2671.64	129.763	2671.64	117.154
2671.74	129.763	2671.74	117.155
2671.84	129.763	2671.84	117.155
2671.94	129.754	2671.94	117.155
2672.04	129.754	2672.04	117.156
2672.14	129.754	2672.14	117.156
2672.24	129.754	2672.24	117.156
2672.34	129.744	2672.34	117.157
2672.44	129.744	2672.44	117.157
2672.54	129.748	2672.54	117.157
2672.64	129.754	2672.64	117.158
2672.74	129.744	2672.74	117.158
2672.84	129.744	2672.84	117.158
2672.94	129.744	2672.94	117.159
2673.04	129.734	2673.04	117.159
2673.14	129.734	2673.14	117.159
2673.24	129.734	2673.24	117.16
2673.34	129.724	2673.34	117.16
2673.44	129.724	2673.44	117.16
2673.54	129.724	2673.54	117.161
2673.64	129.724	2673.64	117.161
2673.74	129.715	2673.74	117.162
2673.84	129.715	2673.84	117.162
2673.94	129.715	2673.94	117.162
2674.04	129.705	2674.04	117.163
2674.14	129.705	2674.14	117.163
2674.24	129.705	2674.24	117.163
2674.34	129.705	2674.34	117.164
2674.44	129.705	2674.44	117.164
2674.54	129.695	2674.54	117.164
2674.64	129.695	2674.64	117.165
2674.74	129.695	2674.74	117.165
2674.84	129.695	2674.84	117.165
2674.94	129.687	2674.94	117.166
2675.04	129.693	2675.04	117.166
2675.14	129.693	2675.14	117.167
2675.24	129.689	2675.24	117.167
2675.34	129.674	2675.34	117.167
2675.44	129.674	2675.44	117.168
2675.54	129.674	2675.54	117.168
2675.64	129.674	2675.64	117.168
2675.74	129.664	2675.74	117.169
2675.84	129.664	2675.84	117.169
2675.94	129.664	2675.94	117.169
2676.04	129.654	2676.04	117.17
2676.14	129.654	2676.14	117.17
2676.24	129.654	2676.24	117.171
2676.34	129.654	2676.34	117.171
2676.44	129.644	2676.44	117.171
2676.54	129.644	2676.54	117.172
2676.64	129.644	2676.64	117.172
2676.74	129.635	2676.74	117.172
2676.84	129.635	2676.84	117.173
2676.94	129.635	2676.94	117.173
2677.04	129.638	2677.04	117.174
2677.14	129.635	2677.14	117.174
2677.24	129.635	2677.24	117.174
2677.34	129.625	2677.34	117.175
2677.44	129.625	2677.44	117.175
2677.54	129.625	2677.54	117.175
2677.64	129.625	2677.64	117.176
2677.74	129.613	2677.74	117.176
2677.84	129.613	2677.84	117.177
2677.94	129.613	2677.94	117.177
2678.04	129.613	2678.04	117.177
2678.14	129.603	2678.14	117.178
2678.24	129.603	2678.24	117.178
2678.34	129.594	2678.34	117.178
2678.44	129.598	2678.44	117.179
2678.54	129.605	2678.54	117.179
2678.64	129.605	2678.64	117.18
2678.74	129.595	2678.74	117.18
2678.84	129.595	2678.84	117.18
2678.94	129.595	2678.94	117.181
2679.04	129.595	2679.04	117.181
2679.14	129.586	2679.14	117.182
2679.24	129.586	2679.24	117.182
2679.34	129.586	2679.34	117.182
2679.44	129.576	2679.44	117.183
2679.54	129.576	2679.54	117.183
2679.64	129.576	2679.64	117.184
2679.74	129.576	2679.74	117.184
2679.84	129.566	2679.84	117.184
2679.94	129.566	2679.94	117.185
2680.04	129.566	2680.04	117.185
2680.14	129.556	2680.14	117.186
2680.24	129.556	2680.24	117.186
2680.34	129.556	2680.34	117.186
2680.44	129.545	2680.44	117.187
2680.54	129.545	2680.54	117.187
2680.64	129.545	2680.64	117.188
2680.74	129.539	2680.74	117.188
2680.84	129.545	2680.84	117.188
2680.94	129.545	2680.94	117.189
2681.04	129.545	2681.04	117.189
2681.14	129.535	2681.14	117.19
2681.24	129.535	2681.24	117.19
2681.34	129.535	2681.34	117.19
2681.44	129.525	2681.44	117.191
2681.54	129.525	2681.54	117.191
2681.64	129.525	2681.64	117.192
2681.74	129.515	2681.74	117.192
2681.84	129.515	2681.84	117.192
2681.94	129.515	2681.94	117.193
2682.04	129.515	2682.04	117.193
2682.14	129.506	2682.14	117.194
2682.24	129.506	2682.24	117.194
2682.34	129.496	2682.34	117.195
2682.44	129.5	2682.44	117.195
2682.54	129.506	2682.54	117.195
2682.64	129.496	2682.64	117.196
2682.74	129.496	2682.74	117.196
2682.84	129.496	2682.84	117.197
2682.94	129.486	2682.94	117.197
2683.04	129.486	2683.04	117.198
2683.14	129.486	2683.14	117.198
2683.24	129.474	2683.24	117.198
2683.34	129.474	2683.34	117.199
2683.44	129.474	2683.44	117.199
2683.54	129.474	2683.54	117.2
2683.64	129.465	2683.64	117.2
2683.74	129.465	2683.74	117.2
2683.84	129.465	2683.84	117.201
2683.94	129.455	2683.94	117.201
2684.04	129.455	2684.04	117.202
2684.14	129.455	2684.14	117.202
2684.24	129.445	2684.24	117.203
2684.34	129.445	2684.34	117.203
2684.44	129.445	2684.44	117.203
2684.54	129.435	2684.54	117.204
2684.64	129.435	2684.64	117.204
2684.74	129.435	2684.74	117.205
2684.84	129.426	2684.84	117.205
2684.94	129.426	2684.94	117.206
2685.04	129.426	2685.04	117.206
2685.14	129.426	2685.14	117.207
2685.24	129.416	2685.24	117.207
2685.34	129.416	2685.34	117.207
2685.44	129.42	2685.44	117.208
2685.54	129.416	2685.54	117.208
2685.64	129.416	2685.64	117.209
2685.74	129.416	2685.74	117.209
2685.84	129.404	2685.84	117.21
2685.94	129.404	2685.94	117.21
2686.04	129.404	2686.04	117.211
2686.14	129.394	2686.14	117.211
2686.24	129.394	2686.24	117.211
2686.34	129.394	2686.34	117.212
2686.44	129.385	2686.44	117.212
2686.54	129.385	2686.54	117.213
2686.64	129.385	2686.64	117.213
2686.74	129.375	2686.74	117.214
2686.84	129.375	2686.84	117.214
2686.94	129.375	2686.94	117.215
2687.04	129.365	2687.04	117.215
2687.14	129.365	2687.14	117.215
2687.24	129.369	2687.24	117.216
2687.34	129.365	2687.34	117.216
2687.44	129.365	2687.44	117.217
2687.54	129.355	2687.54	117.217
2687.64	129.355	2687.64	117.218
2687.74	129.355	2687.74	117.218
2687.84	129.359	2687.84	117.219
2687.94	129.355	2687.94	117.219
2688.04	129.355	2688.04	117.22
2688.14	129.355	2688.14	117.22
2688.24	129.344	2688.24	117.22
2688.34	129.344	2688.34	117.221
2688.44	129.344	2688.44	117.221
2688.54	129.334	2688.54	117.222
2688.64	129.334	2688.64	117.222
2688.74	129.334	2688.74	117.223
2688.84	129.324	2688.84	117.223
2688.94	129.324	2688.94	117.224
2689.04	129.328	2689.04	117.224
2689.14	129.324	2689.14	117.225
2689.24	129.324	2689.24	117.225
2689.34	129.324	2689.34	117.226
2689.44	129.314	2689.44	117.226
2689.54	129.314	2689.54	117.227
2689.64	129.314	2689.64	117.227
2689.74	129.314	2689.74	117.228
2689.84	129.304	2689.84	117.228
2689.94	129.304	2689.94	117.228
2690.04	129.304	2690.04	117.229
2690.14	129.295	2690.14	117.229
2690.24	129.295	2690.24	117.23
2690.34	129.295	2690.34	117.23
2690.44	129.285	2690.44	117.231
2690.54	129.285	2690.54	117.231
2690.64	129.279	2690.64	117.232
2690.74	129.285	2690.74	117.232
2690.84	129.285	2690.84	117.233
2690.94	129.273	2690.94	117.233
2691.04	129.273	2691.04	117.234
2691.14	129.273	2691.14	117.234
2691.24	129.263	2691.24	117.235
2691.34	129.263	2691.34	117.235
2691.44	129.263	2691.44	117.236
2691.54	129.254	2691.54	117.236
2691.64	129.254	2691.64	117.237
2691.74	129.254	2691.74	117.237
2691.84	129.258	2691.84	117.238
2691.94	129.256	2691.94	117.238
2692.04	129.256	2692.04	117.239
2692.14	129.256	2692.14	117.239
2692.24	129.246	2692.24	117.24
2692.34	129.246	2692.34	117.24
2692.44	129.246	2692.44	117.241
2692.54	129.236	2692.54	117.241
2692.64	129.24	2692.64	117.242
2692.74	129.236	2692.74	117.242
2692.84	129.236	2692.84	117.243
2692.94	129.236	2692.94	117.243
2693.04	129.226	2693.04	117.244
2693.14	129.226	2693.14	117.244
2693.24	129.226	2693.24	117.245
2693.34	129.215	2693.34	117.245
2693.44	129.215	2693.44	117.246
2693.54	129.215	2693.54	117.246
2693.64	129.219	2693.64	117.247
2693.74	129.215	2693.74	117.247
2693.84	129.215	2693.84	117.248
2693.94	129.215	2693.94	117.248
2694.04	129.205	2694.04	117.249
2694.14	129.205	2694.14	117.249
2694.24	129.205	2694.24	117.25
2694.34	129.205	2694.34	117.25
2694.44	129.195	2694.44	117.251
2694.54	129.195	2694.54	117.251
2694.64	129.195	2694.64	117.252
2694.74	129.195	2694.74	117.252
2694.84	129.185	2694.84	117.253
2694.94	129.189	2694.94	117.253
2695.04	129.191	2695.04	117.254
2695.14	129.189	2695.14	117.254
2695.24	129.185	2695.24	117.255
2695.34	129.185	2695.34	117.255
2695.44	129.185	2695.44	117.256
2695.54	129.176	2695.54	117.256
2695.64	129.176	2695.64	117.257
2695.74	129.176	2695.74	117.257
2695.84	129.166	2695.84	117.258
2695.94	129.166	2695.94	117.258
2696.04	129.166	2696.04	117.259
2696.14	129.166	2696.14	117.259
2696.24	129.158	2696.24	117.26
2696.34	129.164	2696.34	117.26
2696.44	129.164	2696.44	117.261
2696.54	129.154	2696.54	117.261
2696.64	129.154	2696.64	117.262
2696.74	129.154	2696.74	117.262
2696.84	129.144	2696.84	117.263
2696.94	129.144	2696.94	117.263
2697.04	129.144	2697.04	117.264
2697.14	129.138	2697.14	117.265
2697.24	129.144	2697.24	117.265
2697.34	129.144	2697.34	117.266
2697.44	129.144	2697.44	117.266
2697.54	129.135	2697.54	117.267
2697.64	129.135	2697.64	117.267
2697.74	129.135	2697.74	117.268
2697.84	129.125	2697.84	117.268
2697.94	129.125	2697.94	117.269
2698.04	129.125	2698.04	117.269
2698.14	129.125	2698.14	117.27
2698.24	129.115	2698.24	117.27
2698.34	129.115	2698.34	117.271
2698.44	129.115	2698.44	117.271
2698.54	129.105	2698.54	117.272
2698.64	129.105	2698.64	117.273
2698.74	129.105	2698.74	117.273
2698.84	129.095	2698.84	117.274
2698.94	129.095	2698.94	117.274
2699.04	129.095	2699.04	117.275
2699.14	129.095	2699.14	117.275
2699.24	129.095	2699.24	117.276
2699.34	129.084	2699.34	117.276
2699.44	129.084	2699.44	117.277
2699.54	129.084	2699.54	117.277
2699.64	129.084	2699.64	117.278
2699.74	129.084	2699.74	117.279
2699.84	129.074	2699.84	117.279
2699.94	129.074	2699.94	117.28
2700.04	129.074	2700.04	117.28
2700.14	129.064	2700.14	117.281
2700.24	129.064	2700.24	117.281
2700.34	129.064	2700.34	117.282
2700.44	129.054	2700.44	117.282
2700.54	129.054	2700.54	117.283
2700.64	129.054	2700.64	117.283
2700.74	129.054	2700.74	117.284
2700.84	129.045	2700.84	117.285
2700.94	129.045	2700.94	117.285
2701.04	129.045	2701.04	117.286
2701.14	129.035	2701.14	117.286
2701.24	129.035	2701.24	117.287
2701.34	129.039	2701.34	117.287
2701.44	129.031	2701.44	117.288
2701.54	129.025	2701.54	117.288
2701.64	129.015	2701.64	117.289
2701.74	129.015	2701.74	117.29
2701.84	129.019	2701.84	117.29
2701.94	129.025	2701.94	117.291
2702.04	129.013	2702.04	117.291
2702.14	129.013	2702.14	117.292
2702.24	129.013	2702.24	117.292
2702.34	129.013	2702.34	117.293
2702.44	129.004	2702.44	117.294
2702.54	129.004	2702.54	117.294
2702.64	129.004	2702.64	117.295
2702.74	128.994	2702.74	117.295
2702.84	128.994	2702.84	117.296
2702.94	128.994	2702.94	117.296
2703.04	128.984	2703.04	117.297
2703.14	128.984	2703.14	117.298
2703.24	128.988	2703.24	117.298
2703.34	128.984	2703.34	117.299
2703.44	128.984	2703.44	117.299
2703.54	128.974	2703.54	117.3
2703.64	128.974	2703.64	117.3
2703.74	128.974	2703.74	117.301
2703.84	128.965	2703.84	117.302
2703.94	128.965	2703.94	117.302
2704.04	128.965	2704.04	117.303
2704.14	128.955	2704.14	117.303
2704.24	128.955	2704.24	117.304
2704.34	128.943	2704.34	117.304
2704.44	128.948	2704.44	117.305
2704.54	128.955	2704.54	117.306
2704.64	128.955	2704.64	117.306
2704.74	128.945	2704.74	117.307
2704.84	128.945	2704.84	117.307
2704.94	128.945	2704.94	117.308
2705.04	128.935	2705.04	117.309
2705.14	128.935	2705.14	117.309
