Cycle: 14  CDAN-D1043K_X	Cycle: 14  CDAN-D1043K_Y	Fitted Cycle: 14  CDAN-D1043K_X	Fitted Cycle: 14  CDAN-D1043K_Y
2801.08	450.763	2801.08	442.184
2801.18	450.763	2801.18	442.174
2801.28	450.746	2801.28	442.165
2801.38	450.744	2801.38	442.156
2801.48	450.735	2801.48	442.146
2801.58	450.728	2801.58	442.137
2801.68	450.714	2801.68	442.128
2801.78	450.714	2801.78	442.118
2801.88	450.697	2801.88	442.109
2801.98	450.685	2801.98	442.1
2802.08	450.685	2802.08	442.091
2802.18	450.666	2802.18	442.081
2802.28	450.664	2802.28	442.072
2802.38	450.654	2802.38	442.063
2802.48	450.646	2802.48	442.053
2802.58	450.634	2802.58	442.044
2802.68	450.625	2802.68	442.035
2802.78	450.624	2802.78	442.026
2802.88	450.615	2802.88	442.016
2802.98	450.597	2802.98	442.007
2803.08	450.595	2803.08	441.998
2803.18	450.585	2803.18	441.988
2803.28	450.576	2803.28	441.979
2803.38	450.564	2803.38	441.97
2803.48	450.564	2803.48	441.961
2803.58	450.546	2803.58	441.951
2803.68	450.544	2803.68	441.942
2803.78	450.533	2803.78	441.933
2803.88	450.525	2803.88	441.924
2803.98	450.524	2803.98	441.914
2804.08	450.507	2804.08	441.905
2804.18	450.496	2804.18	441.896
2804.28	450.496	2804.28	441.887
2804.38	450.476	2804.38	441.877
2804.48	450.474	2804.48	441.868
2804.58	450.474	2804.58	441.859
2804.68	450.457	2804.68	441.849
2804.78	450.445	2804.78	441.84
2804.88	450.437	2804.88	441.831
2804.98	450.423	2804.98	441.822
2805.08	450.423	2805.08	441.812
2805.18	450.406	2805.18	441.803
2805.28	450.404	2805.28	441.794
2805.38	450.396	2805.38	441.785
2805.48	450.386	2805.48	441.775
2805.58	450.375	2805.58	441.766
2805.68	450.375	2805.68	441.757
2805.78	450.365	2805.78	441.748
2805.88	450.357	2805.88	441.738
2805.98	450.343	2805.98	441.729
2806.08	450.343	2806.08	441.72
2806.18	450.326	2806.18	441.711
2806.28	450.324	2806.28	441.701
2806.38	450.306	2806.38	441.692
2806.48	450.304	2806.48	441.683
2806.58	450.285	2806.58	441.674
2806.68	450.284	2806.68	441.664
2806.78	450.275	2806.78	441.655
2806.88	450.267	2806.88	441.646
2806.98	450.255	2806.98	441.637
2807.08	450.255	2807.08	441.627
2807.18	450.236	2807.18	441.618
2807.28	450.234	2807.28	441.609
2807.38	450.224	2807.38	441.6
2807.48	450.216	2807.48	441.591
2807.58	450.205	2807.58	441.581
2807.68	450.203	2807.68	441.572
2807.78	450.185	2807.78	441.563
2807.88	450.185	2807.88	441.554
2807.98	450.167	2807.98	441.544
2808.08	450.166	2808.08	441.535
2808.18	450.156	2808.18	441.526
2808.28	450.146	2808.28	441.517
2808.38	450.134	2808.38	441.507
2808.48	450.134	2808.48	441.498
2808.58	450.126	2808.58	441.489
2808.68	450.115	2808.68	441.48
2808.78	450.115	2808.78	441.471
2808.88	450.095	2808.88	441.461
2808.98	450.093	2808.98	441.452
2809.08	450.076	2809.08	441.443
2809.18	450.074	2809.18	441.434
2809.28	450.075	2809.28	441.425
2809.38	450.056	2809.38	441.415
2809.48	450.054	2809.48	441.406
2809.58	450.054	2809.58	441.397
2809.68	450.044	2809.68	441.388
2809.78	450.037	2809.78	441.378
2809.88	450.025	2809.88	441.369
2809.98	450.025	2809.98	441.36
2810.08	450.015	2810.08	441.351
2810.18	450.003	2810.18	441.342
2810.28	450.003	2810.28	441.332
2810.38	449.986	2810.38	441.323
2810.48	449.985	2810.48	441.314
2810.58	449.966	2810.58	441.305
2810.68	449.964	2810.68	441.296
2810.78	449.955	2810.78	441.286
2810.88	449.955	2810.88	441.277
2810.98	449.937	2810.98	441.268
2811.08	449.935	2811.08	441.259
2811.18	449.925	2811.18	441.25
2811.28	449.914	2811.28	441.24
2811.38	449.914	2811.38	441.231
2811.48	449.906	2811.48	441.222
2811.58	449.894	2811.58	441.213
2811.68	449.896	2811.68	441.204
2811.78	449.888	2811.78	441.194
2811.88	449.875	2811.88	441.185
2811.98	449.867	2811.98	441.176
2812.08	449.855	2812.08	441.167
2812.18	449.847	2812.18	441.158
2812.28	449.835	2812.28	441.149
2812.38	449.833	2812.38	441.139
2812.48	449.816	2812.48	441.13
2812.58	449.814	2812.58	441.121
2812.68	449.814	2812.68	441.112
2812.78	449.796	2812.78	441.103
2812.88	449.794	2812.88	441.093
2812.98	449.785	2812.98	441.084
2813.08	449.773	2813.08	441.075
2813.18	449.765	2813.18	441.066
2813.28	449.755	2813.28	441.057
2813.38	449.746	2813.38	441.048
2813.48	449.738	2813.48	441.038
2813.58	449.734	2813.58	441.029
2813.68	449.724	2813.68	441.02
2813.78	449.707	2813.78	441.011
2813.88	449.705	2813.88	441.002
2813.98	449.687	2813.98	440.993
2814.08	449.683	2814.08	440.983
2814.18	449.673	2814.18	440.974
2814.28	449.666	2814.28	440.965
2814.38	449.654	2814.38	440.956
2814.48	449.646	2814.48	440.947
2814.58	449.634	2814.58	440.938
2814.68	449.634	2814.68	440.928
2814.78	449.626	2814.78	440.919
2814.88	449.615	2814.88	440.91
2814.98	449.615	2814.98	440.901
2815.08	449.597	2815.08	440.892
2815.18	449.595	2815.18	440.883
2815.28	449.583	2815.28	440.873
2815.38	449.576	2815.38	440.864
2815.48	449.574	2815.48	440.855
2815.58	449.564	2815.58	440.846
2815.68	449.556	2815.68	440.837
2815.78	449.556	2815.78	440.828
2815.88	449.537	2815.88	440.819
2815.98	449.535	2815.98	440.809
2816.08	449.525	2816.08	440.8
2816.18	449.517	2816.18	440.791
2816.28	449.505	2816.28	440.782
2816.38	449.503	2816.38	440.773
2816.48	449.486	2816.48	440.764
2816.58	449.484	2816.58	440.755
2816.68	449.484	2816.68	440.745
2816.78	449.466	2816.78	440.736
2816.88	449.464	2816.88	440.727
2816.98	449.457	2816.98	440.718
2817.08	449.443	2817.08	440.709
2817.18	449.444	2817.18	440.7
2817.28	449.427	2817.28	440.691
2817.38	449.425	2817.38	440.681
2817.48	449.408	2817.48	440.672
2817.58	449.404	2817.58	440.663
2817.68	449.394	2817.68	440.654
2817.78	449.394	2817.78	440.645
2817.88	449.386	2817.88	440.636
2817.98	449.375	2817.98	440.627
2818.08	449.375	2818.08	440.618
2818.18	449.355	2818.18	440.608
2818.28	449.353	2818.28	440.599
2818.38	449.335	2818.38	440.59
2818.48	449.335	2818.48	440.581
2818.58	449.326	2818.58	440.572
2818.68	449.318	2818.68	440.563
2818.78	449.304	2818.78	440.554
2818.88	449.304	2818.88	440.545
2818.98	449.287	2818.98	440.535
2819.08	449.285	2819.08	440.526
2819.18	449.267	2819.18	440.517
2819.28	449.263	2819.28	440.508
2819.38	449.263	2819.38	440.499
2819.48	449.246	2819.48	440.49
2819.58	449.244	2819.58	440.481
2819.68	449.226	2819.68	440.472
2819.78	449.226	2819.78	440.463
2819.88	449.207	2819.88	440.453
2819.98	449.205	2819.98	440.444
2820.08	449.195	2820.08	440.435
2820.18	449.187	2820.18	440.426
2820.28	449.175	2820.28	440.417
2820.38	449.175	2820.38	440.408
2820.48	449.166	2820.48	440.399
2820.58	449.154	2820.58	440.39
2820.68	449.154	2820.68	440.381
2820.78	449.136	2820.78	440.371
2820.88	449.134	2820.88	440.362
2820.98	449.123	2820.98	440.353
2821.08	449.115	2821.08	440.344
2821.18	449.114	2821.18	440.335
2821.28	449.097	2821.28	440.326
2821.38	449.095	2821.38	440.317
2821.48	449.078	2821.48	440.308
2821.58	449.074	2821.58	440.299
2821.68	449.064	2821.68	440.29
2821.78	449.056	2821.78	440.281
2821.88	449.044	2821.88	440.271
2821.98	449.044	2821.98	440.262
2822.08	449.027	2822.08	440.253
2822.18	449.023	2822.18	440.244
2822.28	449.013	2822.28	440.235
2822.38	449.005	2822.38	440.226
2822.48	449.005	2822.48	440.217
2822.58	448.996	2822.58	440.208
2822.68	448.988	2822.68	440.199
2822.78	448.974	2822.78	440.19
2822.88	448.974	2822.88	440.181
2822.98	448.957	2822.98	440.172
2823.08	448.955	2823.08	440.162
2823.18	448.945	2823.18	440.153
2823.28	448.935	2823.28	440.144
2823.38	448.933	2823.38	440.135
2823.48	448.923	2823.48	440.126
2823.58	448.916	2823.58	440.117
2823.68	448.915	2823.68	440.108
2823.78	448.898	2823.78	440.099
2823.88	448.896	2823.88	440.09
2823.98	448.884	2823.98	440.081
2824.08	448.884	2824.08	440.072
2824.18	448.876	2824.18	440.063
2824.28	448.865	2824.28	440.054
2824.38	448.857	2824.38	440.045
2824.48	448.843	2824.48	440.035
2824.58	448.843	2824.58	440.026
2824.68	448.833	2824.68	440.017
2824.78	448.826	2824.78	440.008
2824.88	448.814	2824.88	439.999
2824.98	448.815	2824.98	439.99
2825.08	448.806	2825.08	439.981
2825.18	448.794	2825.18	439.972
2825.28	448.794	2825.28	439.963
2825.38	448.777	2825.38	439.954
2825.48	448.765	2825.48	439.945
2825.58	448.765	2825.58	439.936
2825.68	448.755	2825.68	439.927
2825.78	448.744	2825.78	439.918
2825.88	448.744	2825.88	439.909
2825.98	448.726	2825.98	439.9
2826.08	448.724	2826.08	439.891
2826.18	448.705	2826.18	439.882
2826.28	448.704	2826.28	439.873
2826.38	448.695	2826.38	439.863
2826.48	448.687	2826.48	439.854
2826.58	448.675	2826.58	439.845
2826.68	448.675	2826.68	439.836
2826.78	448.656	2826.78	439.827
2826.88	448.654	2826.88	439.818
2826.98	448.654	2826.98	439.809
2827.08	448.636	2827.08	439.8
2827.18	448.634	2827.18	439.791
2827.28	448.625	2827.28	439.782
2827.38	448.615	2827.38	439.773
2827.48	448.604	2827.48	439.764
2827.58	448.597	2827.58	439.755
2827.68	448.595	2827.68	439.746
2827.78	448.578	2827.78	439.737
2827.88	448.576	2827.88	439.728
2827.98	448.564	2827.98	439.719
2828.08	448.556	2828.08	439.71
2828.18	448.554	2828.18	439.701
2828.28	448.544	2828.28	439.692
2828.38	448.527	2828.38	439.683
2828.48	448.523	2828.48	439.674
2828.58	448.523	2828.58	439.665
2828.68	448.505	2828.68	439.656
2828.78	448.503	2828.78	439.647
2828.88	448.486	2828.88	439.638
2828.98	448.485	2828.98	439.629
2829.08	448.466	2829.08	439.62
2829.18	448.464	2829.18	439.611
2829.28	448.455	2829.28	439.602
2829.38	448.447	2829.38	439.593
2829.48	448.435	2829.48	439.584
2829.58	448.435	2829.58	439.575
2829.68	448.416	2829.68	439.566
2829.78	448.414	2829.78	439.557
2829.88	448.414	2829.88	439.548
2829.98	448.396	2829.98	439.539
2830.08	448.394	2830.08	439.53
2830.18	448.375	2830.18	439.521
2830.28	448.374	2830.28	439.512
2830.38	448.375	2830.38	439.503
2830.48	448.365	2830.48	439.494
2830.58	448.357	2830.58	439.485
2830.68	448.345	2830.68	439.476
2830.78	448.345	2830.78	439.467
2830.88	448.326	2830.88	439.458
2830.98	448.324	2830.98	439.449
2831.08	448.314	2831.08	439.44
2831.18	448.314	2831.18	439.431
2831.28	448.306	2831.28	439.422
2831.38	448.294	2831.38	439.413
2831.48	448.294	2831.48	439.404
2831.58	448.277	2831.58	439.395
2831.68	448.275	2831.68	439.386
2831.78	448.267	2831.78	439.377
2831.88	448.255	2831.88	439.368
2831.98	448.253	2831.98	439.359
2832.08	448.236	2832.08	439.35
2832.18	448.234	2832.18	439.341
2832.28	448.224	2832.28	439.332
2832.38	448.216	2832.38	439.323
2832.48	448.205	2832.48	439.314
2832.58	448.203	2832.58	439.305
2832.68	448.195	2832.68	439.296
2832.78	448.185	2832.78	439.287
2832.88	448.177	2832.88	439.278
2832.98	448.166	2832.98	439.269
2833.08	448.166	2833.08	439.26
2833.18	448.146	2833.18	439.251
2833.28	448.144	2833.28	439.242
2833.38	448.126	2833.38	439.233
2833.48	448.125	2833.48	439.224
2833.58	448.125	2833.58	439.215
2833.68	448.105	2833.68	439.206
2833.78	448.103	2833.78	439.197
2833.88	448.093	2833.88	439.188
2833.98	448.085	2833.98	439.179
2834.08	448.075	2834.08	439.17
2834.18	448.068	2834.18	439.161
2834.28	448.054	2834.28	439.152
2834.38	448.054	2834.38	439.143
2834.48	448.037	2834.48	439.134
2834.58	448.035	2834.58	439.125
2834.68	448.035	2834.68	439.116
2834.78	448.017	2834.78	439.107
2834.88	448.013	2834.88	439.098
2834.98	447.996	2834.98	439.089
2835.08	447.994	2835.08	439.08
2835.18	447.984	2835.18	439.071
2835.28	447.976	2835.28	439.063
2835.38	447.976	2835.38	439.054
2835.48	447.957	2835.48	439.045
2835.58	447.955	2835.58	439.036
2835.68	447.955	2835.68	439.027
2835.78	447.937	2835.78	439.018
2835.88	447.925	2835.88	439.009
2835.98	447.925	2835.98	439
2836.08	447.916	2836.08	438.991
2836.18	447.904	2836.18	438.982
2836.28	447.904	2836.28	438.973
2836.38	447.886	2836.38	438.964
2836.48	447.875	2836.48	438.955
2836.58	447.865	2836.58	438.946
2836.68	447.863	2836.68	438.937
2836.78	447.854	2836.78	438.928
2836.88	447.847	2836.88	438.919
2836.98	447.835	2836.98	438.91
2837.08	447.835	2837.08	438.901
2837.18	447.816	2837.18	438.893
2837.28	447.814	2837.28	438.884
2837.38	447.806	2837.38	438.875
2837.48	447.794	2837.48	438.866
2837.58	447.794	2837.58	438.857
2837.68	447.777	2837.68	438.848
2837.78	447.773	2837.78	438.839
2837.88	447.763	2837.88	438.83
2837.98	447.755	2837.98	438.821
2838.08	447.755	2838.08	438.812
2838.18	447.746	2838.18	438.803
2838.28	447.738	2838.28	438.794
2838.38	447.724	2838.38	438.785
2838.48	447.724	2838.48	438.776
2838.58	447.716	2838.58	438.768
2838.68	447.705	2838.68	438.759
2838.78	447.705	2838.78	438.75
2838.88	447.693	2838.88	438.741
2838.98	447.685	2838.98	438.732
2839.08	447.683	2839.08	438.723
2839.18	447.675	2839.18	438.714
2839.28	447.667	2839.28	438.705
2839.38	447.656	2839.38	438.696
2839.48	447.656	2839.48	438.687
2839.58	447.636	2839.58	438.678
2839.68	447.634	2839.68	438.669
2839.78	447.617	2839.78	438.661
2839.88	447.615	2839.88	438.652
2839.98	447.605	2839.98	438.643
2840.08	447.595	2840.08	438.634
2840.18	447.583	2840.18	438.625
2840.28	447.583	2840.28	438.616
2840.38	447.583	2840.38	438.607
2840.48	447.566	2840.48	438.598
2840.58	447.556	2840.58	438.589
2840.68	447.544	2840.68	438.58
2840.78	447.544	2840.78	438.571
2840.88	447.537	2840.88	438.563
2840.98	447.525	2840.98	438.554
2841.08	447.517	2841.08	438.545
2841.18	447.505	2841.18	438.536
2841.28	447.503	2841.28	438.527
2841.38	447.486	2841.38	438.518
2841.48	447.484	2841.48	438.509
2841.58	447.474	2841.58	438.5
2841.68	447.466	2841.68	438.491
2841.78	447.464	2841.78	438.482
2841.88	447.445	2841.88	438.474
2841.98	447.444	2841.98	438.465
2842.08	447.435	2842.08	438.456
2842.18	447.427	2842.18	438.447
2842.28	447.416	2842.28	438.438
2842.38	447.406	2842.38	438.429
2842.48	447.394	2842.48	438.42
2842.58	447.394	2842.58	438.411
2842.68	447.386	2842.68	438.402
2842.78	447.375	2842.78	438.394
2842.88	447.375	2842.88	438.385
2842.98	447.355	2842.98	438.376
2843.08	447.353	2843.08	438.367
2843.18	447.345	2843.18	438.358
2843.28	447.335	2843.28	438.349
2843.38	447.328	2843.38	438.34
2843.48	447.316	2843.48	438.331
2843.58	447.314	2843.58	438.323
2843.68	447.306	2843.68	438.314
2843.78	447.294	2843.78	438.305
2843.88	447.287	2843.88	438.296
2843.98	447.275	2843.98	438.287
2844.08	447.275	2844.08	438.278
2844.18	447.265	2844.18	438.269
2844.28	447.253	2844.28	438.26
2844.38	447.253	2844.38	438.252
2844.48	447.236	2844.48	438.243
2844.58	447.234	2844.58	438.234
2844.68	447.216	2844.68	438.225
2844.78	447.214	2844.78	438.216
2844.88	447.214	2844.88	438.207
2844.98	447.197	2844.98	438.198
2845.08	447.195	2845.08	438.19
2845.18	447.195	2845.18	438.181
2845.28	447.177	2845.28	438.172
2845.38	447.173	2845.38	438.163
2845.48	447.156	2845.48	438.154
2845.58	447.154	2845.58	438.145
2845.68	447.144	2845.68	438.136
2845.78	447.136	2845.78	438.128
2845.88	447.123	2845.88	438.119
2845.98	447.115	2845.98	438.11
2846.08	447.114	2846.08	438.101
2846.18	447.115	2846.18	438.092
2846.28	447.097	2846.28	438.083
2846.38	447.095	2846.38	438.074
2846.48	447.085	2846.48	438.066
2846.58	447.076	2846.58	438.057
2846.68	447.074	2846.68	438.048
2846.78	447.056	2846.78	438.039
2846.88	447.044	2846.88	438.03
2846.98	447.044	2846.98	438.021
2847.08	447.037	2847.08	438.013
2847.18	447.023	2847.18	438.004
2847.28	447.015	2847.28	437.995
2847.38	447.015	2847.38	437.986
2847.48	446.998	2847.48	437.977
2847.58	446.996	2847.58	437.968
2847.68	446.984	2847.68	437.96
2847.78	446.976	2847.78	437.951
2847.88	446.964	2847.88	437.942
2847.98	446.957	2847.98	437.933
2848.08	446.945	2848.08	437.924
2848.18	446.945	2848.18	437.915
2848.28	446.925	2848.28	437.907
2848.38	446.923	2848.38	437.898
2848.48	446.914	2848.48	437.889
2848.58	446.906	2848.58	437.88
2848.68	446.904	2848.68	437.871
2848.78	446.886	2848.78	437.862
2848.88	446.884	2848.88	437.854
2848.98	446.867	2848.98	437.845
2849.08	446.865	2849.08	437.836
2849.18	446.857	2849.18	437.827
2849.28	446.845	2849.28	437.818
2849.38	446.837	2849.38	437.809
2849.48	446.824	2849.48	437.801
2849.58	446.824	2849.58	437.792
2849.68	446.816	2849.68	437.783
2849.78	446.804	2849.78	437.774
2849.88	446.796	2849.88	437.765
2849.98	446.785	2849.98	437.757
2850.08	446.775	2850.08	437.748
2850.18	446.773	2850.18	437.739
2850.28	446.755	2850.28	437.73
2850.38	446.755	2850.38	437.721
2850.48	446.738	2850.48	437.713
2850.58	446.736	2850.58	437.704
2850.68	446.724	2850.68	437.695
2850.78	446.716	2850.78	437.686
2850.88	446.714	2850.88	437.677
2850.98	446.697	2850.98	437.669
2851.08	446.685	2851.08	437.66
2851.18	446.683	2851.18	437.651
2851.28	446.675	2851.28	437.642
2851.38	446.664	2851.38	437.633
2851.48	446.664	2851.48	437.625
2851.58	446.646	2851.58	437.616
2851.68	446.646	2851.68	437.607
2851.78	446.638	2851.78	437.598
2851.88	446.625	2851.88	437.589
2851.98	446.617	2851.98	437.581
2852.08	446.605	2852.08	437.572
2852.18	446.605	2852.18	437.563
2852.28	446.597	2852.28	437.554
2852.38	446.583	2852.38	437.545
2852.48	446.583	2852.48	437.537
2852.58	446.576	2852.58	437.528
2852.68	446.564	2852.68	437.519
2852.78	446.564	2852.78	437.51
2852.88	446.546	2852.88	437.501
2852.98	446.542	2852.98	437.493
2853.08	446.525	2853.08	437.484
2853.18	446.524	2853.18	437.475
2853.28	446.507	2853.28	437.466
2853.38	446.505	2853.38	437.458
2853.48	446.496	2853.48	437.449
2853.58	446.486	2853.58	437.44
2853.68	446.484	2853.68	437.431
2853.78	446.466	2853.78	437.422
2853.88	446.464	2853.88	437.414
2853.98	446.455	2853.98	437.405
2854.08	446.447	2854.08	437.396
2854.18	446.443	2854.18	437.387
2854.28	446.433	2854.28	437.379
2854.38	446.425	2854.38	437.37
2854.48	446.415	2854.48	437.361
2854.58	446.408	2854.58	437.352
2854.68	446.394	2854.68	437.343
2854.78	446.386	2854.78	437.335
2854.88	446.384	2854.88	437.326
2854.98	446.375	2854.98	437.317
2855.08	446.367	2855.08	437.308
2855.18	446.365	2855.18	437.3
2855.28	446.355	2855.28	437.291
2855.38	446.345	2855.38	437.282
2855.48	446.343	2855.48	437.273
2855.58	446.333	2855.58	437.265
2855.68	446.326	2855.68	437.256
2855.78	446.315	2855.78	437.247
2855.88	446.308	2855.88	437.238
2855.98	446.304	2855.98	437.23
2856.08	446.294	2856.08	437.221
2856.18	446.287	2856.18	437.212
2856.28	446.275	2856.28	437.203
2856.38	446.267	2856.38	437.195
2856.48	446.253	2856.48	437.186
2856.58	446.253	2856.58	437.177
2856.68	446.246	2856.68	437.168
2856.78	446.234	2856.78	437.16
2856.88	446.226	2856.88	437.151
2856.98	446.214	2856.98	437.142
2857.08	446.214	2857.08	437.133
2857.18	446.205	2857.18	437.125
2857.28	446.194	2857.28	437.116
2857.38	446.187	2857.38	437.107
2857.48	446.185	2857.48	437.098
2857.58	446.175	2857.58	437.09
2857.68	446.167	2857.68	437.081
2857.78	446.164	2857.78	437.072
2857.88	446.146	2857.88	437.063
2857.98	446.144	2857.98	437.055
2858.08	446.134	2858.08	437.046
2858.18	446.126	2858.18	437.037
2858.28	446.113	2858.28	437.028
2858.38	446.105	2858.38	437.02
2858.48	446.103	2858.48	437.011
2858.58	446.095	2858.58	437.002
2858.68	446.087	2858.68	436.994
2858.78	446.085	2858.78	436.985
2858.88	446.068	2858.88	436.976
2858.98	446.064	2858.98	436.967
2859.08	446.054	2859.08	436.959
2859.18	446.046	2859.18	436.95
2859.28	446.035	2859.28	436.941
2859.38	446.035	2859.38	436.932
2859.48	446.015	2859.48	436.924
2859.58	446.013	2859.58	436.915
2859.68	445.996	2859.68	436.906
2859.78	445.994	2859.78	436.898
2859.88	445.985	2859.88	436.889
2859.98	445.978	2859.98	436.88
2860.08	445.964	2860.08	436.871
2860.18	445.957	2860.18	436.863
2860.28	445.945	2860.28	436.854
2860.38	445.945	2860.38	436.845
2860.48	445.937	2860.48	436.837
2860.58	445.925	2860.58	436.828
2860.68	445.923	2860.68	436.819
