Cycle: 15  CDAN-D1080A_X	Cycle: 15  CDAN-D1080A_Y	Fitted Cycle: 15  CDAN-D1080A_X	Fitted Cycle: 15  CDAN-D1080A_Y
2691.98	441.786	2691.98	437.207
2692.08	441.784	2692.08	437.198
2692.18	441.774	2692.18	437.19
2692.28	441.766	2692.28	437.182
2692.38	441.762	2692.38	437.173
2692.48	441.752	2692.48	437.165
2692.58	441.745	2692.58	437.157
2692.68	441.733	2692.68	437.148
2692.78	441.733	2692.78	437.14
2692.88	441.733	2692.88	437.131
2692.98	441.723	2692.98	437.123
2693.08	441.711	2693.08	437.115
2693.18	441.704	2693.18	437.106
2693.28	441.693	2693.28	437.098
2693.38	441.694	2693.38	437.09
2693.48	441.682	2693.48	437.081
2693.58	441.674	2693.58	437.073
2693.68	441.663	2693.68	437.065
2693.78	441.663	2693.78	437.056
2693.88	441.663	2693.88	437.048
2693.98	441.645	2693.98	437.04
2694.08	441.643	2694.08	437.031
2694.18	441.631	2694.18	437.023
2694.28	441.624	2694.28	437.015
2694.38	441.623	2694.38	437.006
2694.48	441.614	2694.48	436.998
2694.58	441.596	2694.58	436.99
2694.68	441.592	2694.68	436.982
2694.78	441.592	2694.78	436.973
2694.88	441.583	2694.88	436.965
2694.98	441.583	2694.98	436.957
2695.08	441.565	2695.08	436.948
2695.18	441.563	2695.18	436.94
2695.28	441.561	2695.28	436.932
2695.38	441.553	2695.38	436.923
2695.48	441.545	2695.48	436.915
2695.58	441.534	2695.58	436.907
2695.68	441.534	2695.68	436.898
2695.78	441.526	2695.78	436.89
2695.88	441.524	2695.88	436.882
2695.98	441.512	2695.98	436.873
2696.08	441.512	2696.08	436.865
2696.18	441.495	2696.18	436.857
2696.28	441.493	2696.28	436.848
2696.38	441.493	2696.38	436.84
2696.48	441.481	2696.48	436.832
2696.58	441.473	2696.58	436.824
2696.68	441.463	2696.68	436.815
2696.78	441.456	2696.78	436.807
2696.88	441.454	2696.88	436.799
2696.98	441.444	2696.98	436.79
2697.08	441.442	2697.08	436.782
2697.18	441.434	2697.18	436.774
2697.28	441.432	2697.28	436.765
2697.38	441.422	2697.38	436.757
2697.48	441.422	2697.48	436.749
2697.58	441.405	2697.58	436.741
2697.68	441.403	2697.68	436.732
2697.78	441.402	2697.78	436.724
2697.88	441.385	2697.88	436.716
2697.98	441.383	2697.98	436.707
2698.08	441.374	2698.08	436.699
2698.18	441.366	2698.18	436.691
2698.28	441.364	2698.28	436.682
2698.38	441.352	2698.38	436.674
2698.48	441.352	2698.48	436.666
2698.58	441.342	2698.58	436.658
2698.68	441.334	2698.68	436.649
2698.78	441.323	2698.78	436.641
2698.88	441.322	2698.88	436.633
2698.98	441.305	2698.98	436.624
2699.08	441.303	2699.08	436.616
2699.18	441.303	2699.18	436.608
2699.28	441.293	2699.28	436.6
2699.38	441.286	2699.38	436.591
2699.48	441.284	2699.48	436.583
2699.58	441.272	2699.58	436.575
2699.68	441.264	2699.68	436.566
2699.78	441.252	2699.78	436.558
2699.88	441.252	2699.88	436.55
2699.98	441.245	2699.98	436.542
2700.08	441.243	2700.08	436.533
2700.18	441.232	2700.18	436.525
2700.28	441.225	2700.28	436.517
2700.38	441.213	2700.38	436.509
2700.48	441.213	2700.48	436.5
2700.58	441.204	2700.58	436.492
2700.68	441.202	2700.68	436.484
2700.78	441.194	2700.78	436.475
2700.88	441.182	2700.88	436.467
2700.98	441.182	2700.98	436.459
2701.08	441.172	2701.08	436.451
2701.18	441.165	2701.18	436.442
2701.28	441.164	2701.28	436.434
2701.38	441.153	2701.38	436.426
2701.48	441.145	2701.48	436.418
2701.58	441.133	2701.58	436.409
2701.68	441.133	2701.68	436.401
2701.78	441.125	2701.78	436.393
2701.88	441.112	2701.88	436.385
2701.98	441.112	2701.98	436.376
2702.08	441.104	2702.08	436.368
2702.18	441.092	2702.18	436.36
2702.28	441.092	2702.28	436.352
2702.38	441.075	2702.38	436.343
2702.48	441.072	2702.48	436.335
2702.58	441.065	2702.58	436.327
2702.68	441.053	2702.68	436.319
2702.78	441.053	2702.78	436.31
2702.88	441.043	2702.88	436.302
2702.98	441.036	2702.98	436.294
2703.08	441.034	2703.08	436.286
2703.18	441.022	2703.18	436.277
2703.28	441.014	2703.28	436.269
2703.38	441.002	2703.38	436.261
2703.48	441.002	2703.48	436.253
2703.58	441.002	2703.58	436.244
2703.68	440.995	2703.68	436.236
2703.78	440.982	2703.78	436.228
2703.88	440.983	2703.88	436.22
2703.98	440.965	2703.98	436.211
2704.08	440.963	2704.08	436.203
2704.18	440.963	2704.18	436.195
2704.28	440.944	2704.28	436.187
2704.38	440.942	2704.38	436.178
2704.48	440.942	2704.48	436.17
2704.58	440.934	2704.58	436.162
2704.68	440.922	2704.68	436.154
2704.78	440.915	2704.78	436.145
2704.88	440.903	2704.88	436.137
2704.98	440.902	2704.98	436.129
2705.08	440.895	2705.08	436.121
2705.18	440.893	2705.18	436.113
2705.28	440.883	2705.28	436.104
2705.38	440.883	2705.38	436.096
2705.48	440.866	2705.48	436.088
2705.58	440.862	2705.58	436.08
2705.68	440.854	2705.68	436.071
2705.78	440.842	2705.78	436.063
2705.88	440.842	2705.88	436.055
2705.98	440.833	2705.98	436.047
2706.08	440.825	2706.08	436.038
2706.18	440.822	2706.18	436.03
2706.28	440.805	2706.28	436.022
2706.38	440.803	2706.38	436.014
2706.48	440.803	2706.48	436.006
2706.58	440.786	2706.58	435.997
2706.68	440.784	2706.68	435.989
2706.78	440.764	2706.78	435.981
2706.88	440.762	2706.88	435.973
2706.98	440.752	2706.98	435.965
2707.08	440.745	2707.08	435.956
2707.18	440.743	2707.18	435.948
2707.28	440.733	2707.28	435.94
2707.38	440.723	2707.38	435.932
2707.48	440.721	2707.48	435.924
2707.58	440.713	2707.58	435.915
2707.68	440.706	2707.68	435.907
2707.78	440.694	2707.78	435.899
2707.88	440.686	2707.88	435.891
2707.98	440.682	2707.98	435.882
2708.08	440.672	2708.08	435.874
2708.18	440.672	2708.18	435.866
2708.28	440.655	2708.28	435.858
2708.38	440.653	2708.38	435.85
2708.48	440.653	2708.48	435.841
2708.58	440.645	2708.58	435.833
2708.68	440.631	2708.68	435.825
2708.78	440.633	2708.78	435.817
2708.88	440.616	2708.88	435.809
2708.98	440.614	2708.98	435.8
2709.08	440.604	2709.08	435.792
2709.18	440.594	2709.18	435.784
2709.28	440.592	2709.28	435.776
2709.38	440.592	2709.38	435.768
2709.48	440.575	2709.48	435.76
2709.58	440.573	2709.58	435.751
2709.68	440.563	2709.68	435.743
2709.78	440.553	2709.78	435.735
2709.88	440.551	2709.88	435.727
2709.98	440.543	2709.98	435.719
2710.08	440.536	2710.08	435.71
2710.18	440.524	2710.18	435.702
2710.28	440.524	2710.28	435.694
2710.38	440.516	2710.38	435.686
2710.48	440.502	2710.48	435.678
2710.58	440.502	2710.58	435.669
2710.68	440.485	2710.68	435.661
2710.78	440.483	2710.78	435.653
2710.88	440.473	2710.88	435.645
2710.98	440.463	2710.98	435.637
2711.08	440.461	2711.08	435.629
2711.18	440.461	2711.18	435.62
2711.28	440.444	2711.28	435.612
2711.38	440.443	2711.38	435.604
2711.48	440.444	2711.48	435.596
2711.58	440.432	2711.58	435.588
2711.68	440.424	2711.68	435.58
2711.78	440.413	2711.78	435.571
2711.88	440.413	2711.88	435.563
2711.98	440.395	2711.98	435.555
2712.08	440.393	2712.08	435.547
2712.18	440.393	2712.18	435.539
2712.28	440.374	2712.28	435.531
2712.38	440.372	2712.38	435.522
2712.48	440.364	2712.48	435.514
2712.58	440.354	2712.58	435.506
2712.68	440.354	2712.68	435.498
2712.78	440.346	2712.78	435.49
2712.88	440.342	2712.88	435.482
2712.98	440.333	2712.98	435.473
2713.08	440.325	2713.08	435.465
2713.18	440.313	2713.18	435.457
2713.28	440.313	2713.28	435.449
2713.38	440.305	2713.38	435.441
2713.48	440.292	2713.48	435.433
2713.58	440.292	2713.58	435.424
2713.68	440.293	2713.68	435.416
2713.78	440.276	2713.78	435.408
2713.88	440.274	2713.88	435.4
2713.98	440.264	2713.98	435.392
2714.08	440.254	2714.08	435.384
2714.18	440.252	2714.18	435.376
2714.28	440.243	2714.28	435.367
2714.38	440.235	2714.38	435.359
2714.48	440.233	2714.48	435.351
2714.58	440.223	2714.58	435.343
2714.68	440.221	2714.68	435.335
2714.78	440.204	2714.78	435.327
2714.88	440.202	2714.88	435.319
2714.98	440.203	2714.98	435.31
2715.08	440.186	2715.08	435.302
2715.18	440.184	2715.18	435.294
2715.28	440.172	2715.28	435.286
2715.38	440.172	2715.38	435.278
2715.48	440.155	2715.48	435.27
2715.58	440.153	2715.58	435.262
2715.68	440.153	2715.68	435.253
2715.78	440.135	2715.78	435.245
2715.88	440.131	2715.88	435.237
2715.98	440.122	2715.98	435.229
2716.08	440.114	2716.08	435.221
2716.18	440.104	2716.18	435.213
2716.28	440.104	2716.28	435.205
2716.38	440.096	2716.38	435.196
2716.48	440.083	2716.48	435.188
2716.58	440.083	2716.58	435.18
2716.68	440.065	2716.68	435.172
2716.78	440.063	2716.78	435.164
2716.88	440.053	2716.88	435.156
2716.98	440.043	2716.98	435.148
2717.08	440.042	2717.08	435.14
2717.18	440.032	2717.18	435.131
2717.28	440.024	2717.28	435.123
2717.38	440.023	2717.38	435.115
2717.48	440.014	2717.48	435.107
2717.58	440.006	2717.58	435.099
2717.68	440.002	2717.68	435.091
2717.78	439.993	2717.78	435.083
2717.88	439.985	2717.88	435.075
2717.98	439.983	2717.98	435.067
2718.08	439.973	2718.08	435.058
2718.18	439.965	2718.18	435.05
2718.28	439.952	2718.28	435.042
2718.38	439.952	2718.38	435.034
2718.48	439.934	2718.48	435.026
2718.58	439.932	2718.58	435.018
2718.68	439.924	2718.68	435.01
2718.78	439.915	2718.78	435.002
2718.88	439.913	2718.88	434.994
2718.98	439.903	2718.98	434.985
2719.08	439.903	2719.08	434.977
2719.18	439.885	2719.18	434.969
2719.28	439.883	2719.28	434.961
2719.38	439.883	2719.38	434.953
2719.48	439.872	2719.48	434.945
2719.58	439.864	2719.58	434.937
2719.68	439.862	2719.68	434.929
2719.78	439.844	2719.78	434.921
2719.88	439.844	2719.88	434.913
2719.98	439.844	2719.98	434.904
2720.08	439.833	2720.08	434.896
2720.18	439.825	2720.18	434.888
2720.28	439.813	2720.28	434.88
2720.38	439.813	2720.38	434.872
2720.48	439.805	2720.48	434.864
2720.58	439.792	2720.58	434.856
2720.68	439.792	2720.68	434.848
2720.78	439.782	2720.78	434.84
2720.88	439.783	2720.88	434.832
2720.98	439.766	2720.98	434.824
2721.08	439.764	2721.08	434.815
2721.18	439.756	2721.18	434.807
2721.28	439.743	2721.28	434.799
2721.38	439.743	2721.38	434.791
2721.48	439.725	2721.48	434.783
2721.58	439.723	2721.58	434.775
2721.68	439.723	2721.68	434.767
2721.78	439.704	2721.78	434.759
2721.88	439.702	2721.88	434.751
2721.98	439.692	2721.98	434.743
2722.08	439.684	2722.08	434.735
2722.18	439.672	2722.18	434.726
2722.28	439.674	2722.28	434.718
2722.38	439.665	2722.38	434.71
2722.48	439.653	2722.48	434.702
2722.58	439.653	2722.58	434.694
2722.68	439.635	2722.68	434.686
2722.78	439.633	2722.78	434.678
2722.88	439.633	2722.88	434.67
2722.98	439.614	2722.98	434.662
2723.08	439.612	2723.08	434.654
2723.18	439.602	2723.18	434.646
2723.28	439.594	2723.28	434.638
2723.38	439.583	2723.38	434.63
2723.48	439.575	2723.48	434.622
2723.58	439.572	2723.58	434.613
2723.68	439.563	2723.68	434.605
2723.78	439.563	2723.78	434.597
2723.88	439.545	2723.88	434.589
2723.98	439.543	2723.98	434.581
2724.08	439.532	2724.08	434.573
2724.18	439.524	2724.18	434.565
2724.28	439.522	2724.28	434.557
2724.38	439.522	2724.38	434.549
2724.48	439.504	2724.48	434.541
2724.58	439.502	2724.58	434.533
2724.68	439.494	2724.68	434.525
2724.78	439.485	2724.78	434.517
2724.88	439.473	2724.88	434.509
2724.98	439.473	2724.98	434.501
2725.08	439.465	2725.08	434.493
2725.18	439.454	2725.18	434.485
2725.28	439.454	2725.28	434.477
2725.38	439.452	2725.38	434.468
2725.48	439.434	2725.48	434.46
2725.58	439.432	2725.58	434.452
2725.68	439.422	2725.68	434.444
2725.78	439.415	2725.78	434.436
2725.88	439.413	2725.88	434.428
2725.98	439.412	2725.98	434.42
2726.08	439.395	2726.08	434.412
2726.18	439.393	2726.18	434.404
2726.28	439.383	2726.28	434.396
2726.38	439.383	2726.38	434.388
2726.48	439.366	2726.48	434.38
2726.58	439.362	2726.58	434.372
2726.68	439.362	2726.68	434.364
2726.78	439.354	2726.78	434.356
2726.88	439.342	2726.88	434.348
2726.98	439.342	2726.98	434.34
2727.08	439.325	2727.08	434.332
2727.18	439.322	2727.18	434.324
2727.28	439.323	2727.28	434.316
2727.38	439.305	2727.38	434.308
2727.48	439.303	2727.48	434.3
2727.58	439.293	2727.58	434.292
2727.68	439.293	2727.68	434.284
2727.78	439.274	2727.78	434.276
2727.88	439.272	2727.88	434.267
2727.98	439.262	2727.98	434.259
2728.08	439.262	2728.08	434.251
2728.18	439.245	2728.18	434.243
2728.28	439.244	2728.28	434.235
2728.38	439.243	2728.38	434.227
2728.48	439.225	2728.48	434.219
2728.58	439.223	2728.58	434.211
2728.68	439.213	2728.68	434.203
2728.78	439.213	2728.78	434.195
2728.88	439.206	2728.88	434.187
2728.98	439.192	2728.98	434.179
2729.08	439.192	2729.08	434.171
2729.18	439.184	2729.18	434.163
2729.28	439.172	2729.28	434.155
2729.38	439.172	2729.38	434.147
2729.48	439.153	2729.48	434.139
2729.58	439.152	2729.58	434.131
2729.68	439.153	2729.68	434.123
2729.78	439.143	2729.78	434.115
2729.88	439.135	2729.88	434.107
2729.98	439.124	2729.98	434.099
2730.08	439.124	2730.08	434.091
2730.18	439.114	2730.18	434.083
2730.28	439.102	2730.28	434.075
2730.38	439.102	2730.38	434.067
2730.48	439.092	2730.48	434.059
2730.58	439.084	2730.58	434.051
2730.68	439.084	2730.68	434.043
2730.78	439.065	2730.78	434.035
2730.88	439.063	2730.88	434.027
2730.98	439.053	2730.98	434.019
2731.08	439.045	2731.08	434.011
2731.18	439.034	2731.18	434.003
2731.28	439.032	2731.28	433.995
2731.38	439.024	2731.38	433.987
2731.48	439.012	2731.48	433.979
2731.58	439.012	2731.58	433.971
2731.68	439.004	2731.68	433.963
2731.78	438.993	2731.78	433.955
2731.88	438.994	2731.88	433.947
2731.98	438.985	2731.98	433.939
2732.08	438.973	2732.08	433.931
2732.18	438.965	2732.18	433.923
2732.28	438.963	2732.28	433.915
2732.38	438.954	2732.38	433.907
2732.48	438.954	2732.48	433.899
2732.58	438.944	2732.58	433.891
2732.68	438.932	2732.68	433.883
2732.78	438.932	2732.78	433.875
2732.88	438.924	2732.88	433.867
2732.98	438.913	2732.98	433.859
2733.08	438.913	2733.08	433.851
2733.18	438.903	2733.18	433.843
2733.28	438.893	2733.28	433.835
2733.38	438.893	2733.38	433.827
2733.48	438.885	2733.48	433.819
2733.58	438.874	2733.58	433.811
2733.68	438.874	2733.68	433.803
2733.78	438.866	2733.78	433.795
2733.88	438.852	2733.88	433.787
2733.98	438.852	2733.98	433.779
2734.08	438.852	2734.08	433.771
2734.18	438.834	2734.18	433.763
2734.28	438.833	2734.28	433.756
2734.38	438.834	2734.38	433.748
2734.48	438.825	2734.48	433.74
2734.58	438.813	2734.58	433.732
2734.68	438.813	2734.68	433.724
2734.78	438.805	2734.78	433.716
2734.88	438.793	2734.88	433.708
2734.98	438.793	2734.98	433.7
2735.08	438.784	2735.08	433.692
2735.18	438.772	2735.18	433.684
2735.28	438.772	2735.28	433.676
2735.38	438.754	2735.38	433.668
2735.48	438.752	2735.48	433.66
2735.58	438.754	2735.58	433.652
2735.68	438.747	2735.68	433.644
2735.78	438.733	2735.78	433.636
2735.88	438.733	2735.88	433.628
2735.98	438.715	2735.98	433.62
2736.08	438.713	2736.08	433.612
2736.18	438.704	2736.18	433.604
2736.28	438.694	2736.28	433.596
2736.38	438.692	2736.38	433.588
2736.48	438.682	2736.48	433.58
2736.58	438.674	2736.58	433.572
2736.68	438.672	2736.68	433.564
2736.78	438.663	2736.78	433.556
2736.88	438.653	2736.88	433.549
2736.98	438.643	2736.98	433.541
2737.08	438.635	2737.08	433.533
2737.18	438.633	2737.18	433.525
2737.28	438.624	2737.28	433.517
2737.38	438.616	2737.38	433.509
2737.48	438.614	2737.48	433.501
2737.58	438.602	2737.58	433.493
2737.68	438.594	2737.68	433.485
2737.78	438.592	2737.78	433.477
2737.88	438.575	2737.88	433.469
2737.98	438.573	2737.98	433.461
2738.08	438.573	2738.08	433.453
2738.18	438.572	2738.18	433.445
2738.28	438.555	2738.28	433.437
2738.38	438.553	2738.38	433.429
2738.48	438.545	2738.48	433.421
2738.58	438.534	2738.58	433.414
2738.68	438.534	2738.68	433.406
2738.78	438.532	2738.78	433.398
2738.88	438.514	2738.88	433.39
2738.98	438.512	2738.98	433.382
2739.08	438.502	2739.08	433.374
2739.18	438.495	2739.18	433.366
2739.28	438.493	2739.28	433.358
2739.38	438.482	2739.38	433.35
2739.48	438.475	2739.48	433.342
2739.58	438.463	2739.58	433.334
2739.68	438.463	2739.68	433.326
2739.78	438.456	2739.78	433.318
2739.88	438.444	2739.88	433.31
2739.98	438.442	2739.98	433.303
2740.08	438.434	2740.08	433.295
2740.18	438.422	2740.18	433.287
2740.28	438.422	2740.28	433.279
2740.38	438.422	2740.38	433.271
2740.48	438.405	2740.48	433.263
2740.58	438.401	2740.58	433.255
2740.68	438.393	2740.68	433.247
2740.78	438.393	2740.78	433.239
2740.88	438.383	2740.88	433.231
2740.98	438.375	2740.98	433.223
2741.08	438.364	2741.08	433.215
2741.18	438.364	2741.18	433.207
2741.28	438.354	2741.28	433.2
2741.38	438.352	2741.38	433.192
2741.48	438.334	2741.48	433.184
2741.58	438.333	2741.58	433.176
2741.68	438.323	2741.68	433.168
2741.78	438.315	2741.78	433.16
2741.88	438.311	2741.88	433.152
2741.98	438.303	2741.98	433.144
2742.08	438.295	2742.08	433.136
2742.18	438.293	2742.18	433.128
2742.28	438.284	2742.28	433.121
2742.38	438.276	2742.38	433.113
2742.48	438.272	2742.48	433.105
2742.58	438.262	2742.58	433.097
2742.68	438.254	2742.68	433.089
2742.78	438.243	2742.78	433.081
2742.88	438.243	2742.88	433.073
2742.98	438.233	2742.98	433.065
2743.08	438.223	2743.08	433.057
2743.18	438.223	2743.18	433.049
2743.28	438.206	2743.28	433.042
2743.38	438.204	2743.38	433.034
2743.48	438.194	2743.48	433.026
2743.58	438.194	2743.58	433.018
2743.68	438.184	2743.68	433.01
2743.78	438.172	2743.78	433.002
2743.88	438.172	2743.88	432.994
2743.98	438.172	2743.98	432.986
2744.08	438.155	2744.08	432.978
2744.18	438.153	2744.18	432.97
2744.28	438.141	2744.28	432.963
2744.38	438.133	2744.38	432.955
2744.48	438.123	2744.48	432.947
2744.58	438.124	2744.58	432.939
2744.68	438.106	2744.68	432.931
2744.78	438.104	2744.78	432.923
2744.88	438.102	2744.88	432.915
2744.98	438.092	2744.98	432.907
2745.08	438.084	2745.08	432.9
2745.18	438.083	2745.18	432.892
2745.28	438.073	2745.28	432.884
2745.38	438.065	2745.38	432.876
2745.48	438.061	2745.48	432.868
2745.58	438.043	2745.58	432.86
2745.68	438.043	2745.68	432.852
2745.78	438.034	2745.78	432.844
2745.88	438.034	2745.88	432.837
2745.98	438.026	2745.98	432.829
2746.08	438.012	2746.08	432.821
2746.18	438.012	2746.18	432.813
2746.28	437.995	2746.28	432.805
2746.38	437.993	2746.38	432.797
2746.48	437.983	2746.48	432.789
2746.58	437.975	2746.58	432.781
2746.68	437.971	2746.68	432.774
2746.78	437.963	2746.78	432.766
2746.88	437.956	2746.88	432.758
2746.98	437.944	2746.98	432.75
2747.08	437.944	2747.08	432.742
2747.18	437.944	2747.18	432.734
2747.28	437.924	2747.28	432.726
2747.38	437.922	2747.38	432.719
2747.48	437.913	2747.48	432.711
2747.58	437.905	2747.58	432.703
2747.68	437.893	2747.68	432.695
2747.78	437.891	2747.78	432.687
2747.88	437.891	2747.88	432.679
2747.98	437.874	2747.98	432.671
2748.08	437.873	2748.08	432.664
2748.18	437.866	2748.18	432.656
2748.28	437.854	2748.28	432.648
2748.38	437.854	2748.38	432.64
2748.48	437.844	2748.48	432.632
2748.58	437.833	2748.58	432.624
2748.68	437.833	2748.68	432.616
2748.78	437.833	2748.78	432.609
2748.88	437.815	2748.88	432.601
2748.98	437.813	2748.98	432.593
2749.08	437.811	2749.08	432.585
2749.18	437.803	2749.18	432.577
2749.28	437.793	2749.28	432.569
2749.38	437.786	2749.38	432.562
2749.48	437.774	2749.48	432.554
2749.58	437.774	2749.58	432.546
2749.68	437.764	2749.68	432.538
2749.78	437.762	2749.78	432.53
2749.88	437.752	2749.88	432.522
2749.98	437.745	2749.98	432.515
2750.08	437.743	2750.08	432.507
2750.18	437.733	2750.18	432.499
2750.28	437.733	2750.28	432.491
2750.38	437.713	2750.38	432.483
2750.48	437.713	2750.48	432.475
2750.58	437.706	2750.58	432.468
2750.68	437.694	2750.68	432.46
2750.78	437.694	2750.78	432.452
2750.88	437.686	2750.88	432.444
2750.98	437.672	2750.98	432.436
2751.08	437.672	2751.08	432.428
2751.18	437.665	2751.18	432.421
2751.28	437.653	2751.28	432.413
2751.38	437.653	2751.38	432.405
2751.48	437.633	2751.48	432.397
2751.58	437.631	2751.58	432.389
