Cycle: 7  C15D171A_X	Cycle: 7  C15D171A_Y	Fitted Cycle: 7  C15D171A_X	Fitted Cycle: 7  C15D171A_Y
2867.84	261.238	2867.84	259.28
2867.94	261.238	2867.94	259.278
2868.04	261.228	2868.04	259.275
2868.14	261.232	2868.14	259.273
2868.24	261.228	2868.24	259.27
2868.34	261.228	2868.34	259.267
2868.44	261.218	2868.44	259.265
2868.54	261.218	2868.54	259.262
2868.64	261.218	2868.64	259.26
2868.74	261.208	2868.74	259.257
2868.84	261.208	2868.84	259.255
2868.94	261.202	2868.94	259.252
2869.04	261.208	2869.04	259.25
2869.14	261.198	2869.14	259.247
2869.24	261.198	2869.24	259.245
2869.34	261.189	2869.34	259.242
2869.44	261.189	2869.44	259.24
2869.54	261.177	2869.54	259.237
2869.64	261.181	2869.64	259.235
2869.74	261.177	2869.74	259.232
2869.84	261.177	2869.84	259.23
2869.94	261.167	2869.94	259.227
2870.04	261.167	2870.04	259.224
2870.14	261.157	2870.14	259.222
2870.24	261.157	2870.24	259.219
2870.34	261.148	2870.34	259.217
2870.44	261.152	2870.44	259.214
2870.54	261.148	2870.54	259.212
2870.64	261.148	2870.64	259.209
2870.74	261.138	2870.74	259.207
2870.84	261.128	2870.84	259.204
2870.94	261.128	2870.94	259.202
2871.04	261.118	2871.04	259.199
2871.14	261.122	2871.14	259.197
2871.24	261.128	2871.24	259.194
2871.34	261.116	2871.34	259.192
2871.44	261.116	2871.44	259.189
2871.54	261.107	2871.54	259.187
2871.64	261.107	2871.64	259.184
2871.74	261.097	2871.74	259.182
2871.84	261.097	2871.84	259.179
2871.94	261.091	2871.94	259.177
2872.04	261.097	2872.04	259.174
2872.14	261.087	2872.14	259.172
2872.24	261.087	2872.24	259.169
2872.34	261.077	2872.34	259.167
2872.44	261.077	2872.44	259.164
2872.54	261.068	2872.54	259.162
2872.64	261.068	2872.64	259.159
2872.74	261.068	2872.74	259.156
2872.84	261.062	2872.84	259.154
2872.94	261.068	2872.94	259.151
2873.04	261.056	2873.04	259.149
2873.14	261.056	2873.14	259.146
2873.24	261.046	2873.24	259.144
2873.34	261.046	2873.34	259.141
2873.44	261.036	2873.44	259.139
2873.54	261.04	2873.54	259.136
2873.64	261.036	2873.64	259.134
2873.74	261.036	2873.74	259.131
2873.84	261.027	2873.84	259.129
2873.94	261.027	2873.94	259.126
2874.04	261.017	2874.04	259.124
2874.14	261.017	2874.14	259.121
2874.24	261.007	2874.24	259.119
2874.34	261.007	2874.34	259.116
2874.44	261.002	2874.44	259.114
2874.54	261.009	2874.54	259.111
2874.64	260.997	2874.64	259.109
2874.74	260.997	2874.74	259.106
2874.84	260.997	2874.84	259.104
2874.94	260.988	2874.94	259.101
2875.04	260.988	2875.04	259.099
2875.14	260.978	2875.14	259.096
2875.24	260.982	2875.24	259.094
2875.34	260.978	2875.34	259.091
2875.44	260.978	2875.44	259.089
2875.54	260.968	2875.54	259.086
2875.64	260.968	2875.64	259.084
2875.74	260.958	2875.74	259.081
2875.84	260.958	2875.84	259.079
2875.94	260.952	2875.94	259.076
2876.04	260.958	2876.04	259.074
2876.14	260.948	2876.14	259.071
2876.24	260.948	2876.24	259.069
2876.34	260.939	2876.34	259.066
2876.44	260.939	2876.44	259.064
2876.54	260.927	2876.54	259.061
2876.64	260.927	2876.64	259.059
2876.74	260.917	2876.74	259.056
2876.84	260.917	2876.84	259.054
2876.94	260.907	2876.94	259.051
2877.04	260.911	2877.04	259.049
2877.14	260.907	2877.14	259.046
2877.24	260.907	2877.24	259.044
2877.34	260.898	2877.34	259.042
2877.44	260.898	2877.44	259.039
2877.54	260.888	2877.54	259.037
2877.64	260.888	2877.64	259.034
2877.74	260.878	2877.74	259.032
2877.84	260.878	2877.84	259.029
2877.94	260.868	2877.94	259.027
2878.04	260.868	2878.04	259.024
2878.14	260.861	2878.14	259.022
2878.24	260.857	2878.24	259.019
2878.34	260.857	2878.34	259.017
2878.44	260.847	2878.44	259.014
2878.54	260.847	2878.54	259.012
2878.64	260.837	2878.64	259.009
2878.74	260.837	2878.74	259.007
2878.84	260.827	2878.84	259.004
2878.94	260.827	2878.94	259.002
2879.04	260.818	2879.04	258.999
2879.14	260.808	2879.14	258.997
2879.24	260.812	2879.24	258.994
2879.34	260.808	2879.34	258.992
2879.44	260.808	2879.44	258.989
2879.54	260.796	2879.54	258.987
2879.64	260.796	2879.64	258.984
2879.74	260.786	2879.74	258.982
2879.84	260.786	2879.84	258.98
2879.94	260.777	2879.94	258.977
2880.04	260.777	2880.04	258.975
2880.14	260.767	2880.14	258.972
2880.24	260.767	2880.24	258.97
2880.34	260.757	2880.34	258.967
2880.44	260.757	2880.44	258.965
2880.54	260.747	2880.54	258.962
2880.64	260.747	2880.64	258.96
2880.74	260.741	2880.74	258.957
2880.84	260.743	2880.84	258.955
2880.94	260.728	2880.94	258.952
2881.04	260.728	2881.04	258.95
2881.14	260.732	2881.14	258.947
2881.24	260.728	2881.24	258.945
2881.34	260.728	2881.34	258.942
2881.44	260.716	2881.44	258.94
2881.54	260.716	2881.54	258.938
2881.64	260.706	2881.64	258.935
2881.74	260.706	2881.74	258.933
2881.84	260.697	2881.84	258.93
2881.94	260.687	2881.94	258.928
2882.04	260.687	2882.04	258.925
2882.14	260.677	2882.14	258.923
2882.24	260.677	2882.24	258.92
2882.34	260.667	2882.34	258.918
2882.44	260.671	2882.44	258.915
2882.54	260.667	2882.54	258.913
2882.64	260.667	2882.64	258.91
2882.74	260.657	2882.74	258.908
2882.84	260.657	2882.84	258.906
2882.94	260.646	2882.94	258.903
2883.04	260.646	2883.04	258.901
2883.14	260.636	2883.14	258.898
2883.24	260.636	2883.24	258.896
2883.34	260.626	2883.34	258.893
2883.44	260.616	2883.44	258.891
2883.54	260.621	2883.54	258.888
2883.64	260.618	2883.64	258.886
2883.74	260.618	2883.74	258.883
2883.84	260.609	2883.84	258.881
2883.94	260.609	2883.94	258.878
2884.04	260.599	2884.04	258.876
2884.14	260.599	2884.14	258.874
2884.24	260.589	2884.24	258.871
2884.34	260.577	2884.34	258.869
2884.44	260.577	2884.44	258.866
2884.54	260.568	2884.54	258.864
2884.64	260.572	2884.64	258.861
2884.74	260.568	2884.74	258.859
2884.84	260.568	2884.84	258.856
2884.94	260.558	2884.94	258.854
2885.04	260.558	2885.04	258.852
2885.14	260.548	2885.14	258.849
2885.24	260.548	2885.24	258.847
2885.34	260.538	2885.34	258.844
2885.44	260.529	2885.44	258.842
2885.54	260.529	2885.54	258.839
2885.64	260.519	2885.64	258.837
2885.74	260.523	2885.74	258.834
2885.84	260.519	2885.84	258.832
2885.94	260.519	2885.94	258.83
2886.04	260.507	2886.04	258.827
2886.14	260.507	2886.14	258.825
2886.24	260.497	2886.24	258.822
2886.34	260.488	2886.34	258.82
2886.44	260.488	2886.44	258.817
2886.54	260.478	2886.54	258.815
2886.64	260.482	2886.64	258.812
2886.74	260.478	2886.74	258.81
2886.84	260.478	2886.84	258.808
2886.94	260.468	2886.94	258.805
2887.04	260.468	2887.04	258.803
2887.14	260.458	2887.14	258.8
2887.24	260.458	2887.24	258.798
2887.34	260.448	2887.34	258.795
2887.44	260.448	2887.44	258.793
2887.54	260.448	2887.54	258.791
2887.64	260.437	2887.64	258.788
2887.74	260.431	2887.74	258.786
2887.84	260.437	2887.84	258.783
2887.94	260.427	2887.94	258.781
2888.04	260.427	2888.04	258.778
2888.14	260.417	2888.14	258.776
2888.24	260.417	2888.24	258.773
2888.34	260.407	2888.34	258.771
2888.44	260.398	2888.44	258.769
2888.54	260.402	2888.54	258.766
2888.64	260.398	2888.64	258.764
2888.74	260.398	2888.74	258.761
2888.84	260.388	2888.84	258.759
2888.94	260.388	2888.94	258.756
2889.04	260.376	2889.04	258.754
2889.14	260.376	2889.14	258.752
2889.24	260.376	2889.24	258.749
2889.34	260.366	2889.34	258.747
2889.44	260.366	2889.44	258.744
2889.54	260.361	2889.54	258.742
2889.64	260.357	2889.64	258.74
2889.74	260.357	2889.74	258.737
2889.84	260.347	2889.84	258.735
2889.94	260.347	2889.94	258.732
2890.04	260.347	2890.04	258.73
2890.14	260.337	2890.14	258.727
2890.24	260.327	2890.24	258.725
2890.34	260.331	2890.34	258.723
2890.44	260.337	2890.44	258.72
2890.54	260.327	2890.54	258.718
2890.64	260.327	2890.64	258.715
2890.74	260.318	2890.74	258.713
2890.84	260.318	2890.84	258.71
2890.94	260.306	2890.94	258.708
2891.04	260.311	2891.04	258.706
2891.14	260.308	2891.14	258.703
2891.24	260.308	2891.24	258.701
2891.34	260.298	2891.34	258.698
2891.44	260.288	2891.44	258.696
2891.54	260.288	2891.54	258.694
2891.64	260.279	2891.64	258.691
2891.74	260.279	2891.74	258.689
2891.84	260.269	2891.84	258.686
2891.94	260.269	2891.94	258.684
2892.04	260.259	2892.04	258.681
2892.14	260.259	2892.14	258.679
2892.24	260.253	2892.24	258.677
2892.34	260.259	2892.34	258.674
2892.44	260.247	2892.44	258.672
2892.54	260.247	2892.54	258.669
2892.64	260.238	2892.64	258.667
2892.74	260.238	2892.74	258.665
2892.84	260.228	2892.84	258.662
2892.94	260.228	2892.94	258.66
2893.04	260.218	2893.04	258.657
2893.14	260.208	2893.14	258.655
2893.24	260.212	2893.24	258.653
2893.34	260.208	2893.34	258.65
2893.44	260.208	2893.44	258.648
2893.54	260.208	2893.54	258.645
2893.64	260.198	2893.64	258.643
2893.74	260.198	2893.74	258.641
2893.84	260.189	2893.84	258.638
2893.94	260.189	2893.94	258.636
2894.04	260.177	2894.04	258.633
2894.14	260.177	2894.14	258.631
2894.24	260.167	2894.24	258.629
2894.34	260.167	2894.34	258.626
2894.44	260.167	2894.44	258.624
2894.54	260.157	2894.54	258.621
2894.64	260.161	2894.64	258.619
2894.74	260.157	2894.74	258.617
2894.84	260.157	2894.84	258.614
2894.94	260.148	2894.94	258.612
2895.04	260.148	2895.04	258.609
2895.14	260.138	2895.14	258.607
2895.24	260.138	2895.24	258.605
2895.34	260.128	2895.34	258.602
2895.44	260.128	2895.44	258.6
2895.54	260.118	2895.54	258.597
2895.64	260.118	2895.64	258.595
2895.74	260.109	2895.74	258.593
2895.84	260.109	2895.84	258.59
2895.94	260.109	2895.94	258.588
2896.04	260.097	2896.04	258.585
2896.14	260.097	2896.14	258.583
2896.24	260.091	2896.24	258.581
2896.34	260.097	2896.34	258.578
2896.44	260.087	2896.44	258.576
2896.54	260.087	2896.54	258.574
2896.64	260.077	2896.64	258.571
2896.74	260.077	2896.74	258.569
2896.84	260.068	2896.84	258.566
2896.94	260.068	2896.94	258.564
2897.04	260.058	2897.04	258.562
2897.14	260.058	2897.14	258.559
2897.24	260.058	2897.24	258.557
2897.34	260.048	2897.34	258.554
2897.44	260.048	2897.44	258.552
2897.54	260.038	2897.54	258.55
2897.64	260.038	2897.64	258.547
2897.74	260.038	2897.74	258.545
2897.84	260.027	2897.84	258.542
2897.94	260.027	2897.94	258.54
2898.04	260.017	2898.04	258.538
2898.14	260.017	2898.14	258.535
2898.24	260.007	2898.24	258.533
2898.34	260.007	2898.34	258.531
2898.44	259.997	2898.44	258.528
2898.54	259.997	2898.54	258.526
2898.64	259.991	2898.64	258.523
2898.74	259.997	2898.74	258.521
2898.84	259.988	2898.84	258.519
2898.94	259.988	2898.94	258.516
2899.04	259.978	2899.04	258.514
2899.14	259.968	2899.14	258.512
2899.24	259.968	2899.24	258.509
2899.34	259.968	2899.34	258.507
2899.44	259.956	2899.44	258.504
2899.54	259.956	2899.54	258.502
2899.64	259.95	2899.64	258.5
2899.74	259.956	2899.74	258.497
2899.84	259.947	2899.84	258.495
2899.94	259.947	2899.94	258.493
2900.04	259.937	2900.04	258.49
2900.14	259.937	2900.14	258.488
2900.24	259.927	2900.24	258.485
2900.34	259.927	2900.34	258.483
2900.44	259.917	2900.44	258.481
2900.54	259.917	2900.54	258.478
2900.64	259.907	2900.64	258.476
2900.74	259.907	2900.74	258.474
2900.84	259.898	2900.84	258.471
2900.94	259.898	2900.94	258.469
2901.04	259.892	2901.04	258.467
2901.14	259.898	2901.14	258.464
2901.24	259.898	2901.24	258.462
2901.34	259.886	2901.34	258.459
2901.44	259.886	2901.44	258.457
2901.54	259.876	2901.54	258.455
2901.64	259.876	2901.64	258.452
2901.74	259.866	2901.74	258.45
2901.84	259.866	2901.84	258.448
2901.94	259.857	2901.94	258.445
2902.04	259.857	2902.04	258.443
2902.14	259.847	2902.14	258.441
2902.24	259.847	2902.24	258.438
2902.34	259.837	2902.34	258.436
2902.44	259.837	2902.44	258.433
2902.54	259.827	2902.54	258.431
2902.64	259.827	2902.64	258.429
2902.74	259.818	2902.74	258.426
2902.84	259.822	2902.84	258.424
2902.94	259.812	2902.94	258.422
2903.04	259.806	2903.04	258.419
2903.14	259.796	2903.14	258.417
2903.24	259.8	2903.24	258.415
2903.34	259.796	2903.34	258.412
2903.44	259.796	2903.44	258.41
2903.54	259.786	2903.54	258.408
2903.64	259.786	2903.64	258.405
2903.74	259.777	2903.74	258.403
2903.84	259.777	2903.84	258.401
2903.94	259.767	2903.94	258.398
2904.04	259.767	2904.04	258.396
2904.14	259.762	2904.14	258.393
2904.24	259.769	2904.24	258.391
2904.34	259.759	2904.34	258.389
2904.44	259.759	2904.44	258.386
2904.54	259.747	2904.54	258.384
2904.64	259.747	2904.64	258.382
2904.74	259.738	2904.74	258.379
2904.84	259.738	2904.84	258.377
2904.94	259.728	2904.94	258.375
2905.04	259.728	2905.04	258.372
2905.14	259.718	2905.14	258.37
2905.24	259.722	2905.24	258.368
2905.34	259.718	2905.34	258.365
2905.44	259.718	2905.44	258.363
2905.54	259.708	2905.54	258.361
2905.64	259.708	2905.64	258.358
2905.74	259.698	2905.74	258.356
2905.84	259.689	2905.84	258.354
2905.94	259.689	2905.94	258.351
2906.04	259.683	2906.04	258.349
2906.14	259.689	2906.14	258.347
2906.24	259.677	2906.24	258.344
2906.34	259.677	2906.34	258.342
2906.44	259.667	2906.44	258.34
2906.54	259.667	2906.54	258.337
2906.64	259.667	2906.64	258.335
2906.74	259.657	2906.74	258.333
2906.84	259.657	2906.84	258.33
2906.94	259.648	2906.94	258.328
2907.04	259.642	2907.04	258.326
2907.14	259.648	2907.14	258.323
2907.24	259.638	2907.24	258.321
2907.34	259.638	2907.34	258.319
2907.44	259.628	2907.44	258.316
2907.54	259.628	2907.54	258.314
2907.64	259.618	2907.64	258.312
2907.74	259.618	2907.74	258.309
2907.84	259.618	2907.84	258.307
2907.94	259.607	2907.94	258.305
2908.04	259.597	2908.04	258.302
2908.14	259.597	2908.14	258.3
2908.24	259.587	2908.24	258.298
2908.34	259.587	2908.34	258.295
2908.44	259.591	2908.44	258.293
2908.54	259.587	2908.54	258.291
2908.64	259.577	2908.64	258.288
2908.74	259.577	2908.74	258.286
2908.84	259.568	2908.84	258.284
2908.94	259.568	2908.94	258.281
2909.04	259.558	2909.04	258.279
2909.14	259.558	2909.14	258.277
2909.24	259.548	2909.24	258.274
2909.34	259.548	2909.34	258.272
2909.44	259.536	2909.44	258.27
2909.54	259.536	2909.54	258.267
2909.64	259.531	2909.64	258.265
2909.74	259.536	2909.74	258.263
2909.84	259.527	2909.84	258.26
2909.94	259.527	2909.94	258.258
2910.04	259.517	2910.04	258.256
2910.14	259.517	2910.14	258.253
2910.24	259.507	2910.24	258.251
2910.34	259.507	2910.34	258.249
2910.44	259.501	2910.44	258.246
2910.54	259.507	2910.54	258.244
2910.64	259.497	2910.64	258.242
2910.74	259.497	2910.74	258.24
2910.84	259.488	2910.84	258.237
2910.94	259.488	2910.94	258.235
2911.04	259.488	2911.04	258.233
2911.14	259.478	2911.14	258.23
2911.24	259.478	2911.24	258.228
2911.34	259.466	2911.34	258.226
2911.44	259.466	2911.44	258.223
2911.54	259.456	2911.54	258.221
2911.64	259.46	2911.64	258.219
2911.74	259.456	2911.74	258.216
2911.84	259.456	2911.84	258.214
2911.94	259.447	2911.94	258.212
2912.04	259.447	2912.04	258.209
2912.14	259.437	2912.14	258.207
2912.24	259.437	2912.24	258.205
2912.34	259.427	2912.34	258.203
2912.44	259.427	2912.44	258.2
2912.54	259.417	2912.54	258.198
2912.64	259.417	2912.64	258.196
2912.74	259.407	2912.74	258.193
2912.84	259.412	2912.84	258.191
2912.94	259.419	2912.94	258.189
2913.04	259.407	2913.04	258.186
2913.14	259.398	2913.14	258.184
2913.24	259.398	2913.24	258.182
2913.34	259.388	2913.34	258.179
2913.44	259.388	2913.44	258.177
2913.54	259.378	2913.54	258.175
2913.64	259.378	2913.64	258.173
2913.74	259.368	2913.74	258.17
2913.84	259.368	2913.84	258.168
2913.94	259.368	2913.94	258.166
2914.04	259.359	2914.04	258.163
2914.14	259.349	2914.14	258.161
2914.24	259.349	2914.24	258.159
2914.34	259.353	2914.34	258.156
2914.44	259.349	2914.44	258.154
2914.54	259.337	2914.54	258.152
2914.64	259.337	2914.64	258.15
2914.74	259.337	2914.74	258.147
2914.84	259.327	2914.84	258.145
2914.94	259.327	2914.94	258.143
2915.04	259.322	2915.04	258.14
2915.14	259.327	2915.14	258.138
2915.24	259.318	2915.24	258.136
2915.34	259.318	2915.34	258.134
2915.44	259.308	2915.44	258.131
2915.54	259.308	2915.54	258.129
2915.64	259.308	2915.64	258.127
2915.74	259.298	2915.74	258.124
2915.84	259.298	2915.84	258.122
2915.94	259.288	2915.94	258.12
2916.04	259.288	2916.04	258.117
2916.14	259.279	2916.14	258.115
2916.24	259.279	2916.24	258.113
2916.34	259.269	2916.34	258.111
2916.44	259.269	2916.44	258.108
2916.54	259.269	2916.54	258.106
2916.64	259.257	2916.64	258.104
2916.74	259.257	2916.74	258.101
2916.84	259.247	2916.84	258.099
2916.94	259.247	2916.94	258.097
2917.04	259.238	2917.04	258.095
2917.14	259.238	2917.14	258.092
2917.24	259.232	2917.24	258.09
2917.34	259.238	2917.34	258.088
2917.44	259.228	2917.44	258.085
2917.54	259.228	2917.54	258.083
2917.64	259.218	2917.64	258.081
2917.74	259.218	2917.74	258.079
2917.84	259.218	2917.84	258.076
2917.94	259.208	2917.94	258.074
2918.04	259.208	2918.04	258.072
2918.14	259.198	2918.14	258.07
2918.24	259.198	2918.24	258.067
2918.34	259.187	2918.34	258.065
2918.44	259.187	2918.44	258.063
2918.54	259.177	2918.54	258.06
2918.64	259.177	2918.64	258.058
2918.74	259.167	2918.74	258.056
2918.84	259.167	2918.84	258.054
2918.94	259.157	2918.94	258.051
2919.04	259.161	2919.04	258.049
2919.14	259.157	2919.14	258.047
2919.24	259.157	2919.24	258.044
2919.34	259.148	2919.34	258.042
2919.44	259.148	2919.44	258.04
2919.54	259.148	2919.54	258.038
2919.64	259.138	2919.64	258.035
2919.74	259.128	2919.74	258.033
2919.84	259.128	2919.84	258.031
2919.94	259.128	2919.94	258.029
2920.04	259.12	2920.04	258.026
2920.14	259.126	2920.14	258.024
2920.24	259.116	2920.24	258.022
2920.34	259.116	2920.34	258.02
2920.44	259.107	2920.44	258.017
2920.54	259.107	2920.54	258.015
2920.64	259.097	2920.64	258.013
2920.74	259.097	2920.74	258.01
2920.84	259.087	2920.84	258.008
2920.94	259.087	2920.94	258.006
2921.04	259.087	2921.04	258.004
2921.14	259.081	2921.14	258.001
2921.24	259.087	2921.24	257.999
2921.34	259.077	2921.34	257.997
2921.44	259.077	2921.44	257.995
2921.54	259.068	2921.54	257.992
2921.64	259.068	2921.64	257.99
2921.74	259.068	2921.74	257.988
2921.84	259.058	2921.84	257.986
2921.94	259.058	2921.94	257.983
2922.04	259.046	2922.04	257.981
2922.14	259.046	2922.14	257.979
2922.24	259.04	2922.24	257.977
2922.34	259.046	2922.34	257.974
2922.44	259.036	2922.44	257.972
2922.54	259.036	2922.54	257.97
2922.64	259.027	2922.64	257.968
2922.74	259.027	2922.74	257.965
2922.84	259.017	2922.84	257.963
2922.94	259.017	2922.94	257.961
2923.04	259.007	2923.04	257.958
2923.14	259.007	2923.14	257.956
2923.24	259.002	2923.24	257.954
2923.34	259.009	2923.34	257.952
2923.44	258.999	2923.44	257.949
2923.54	258.999	2923.54	257.947
2923.64	258.999	2923.64	257.945
2923.74	258.988	2923.74	257.943
2923.84	258.988	2923.84	257.94
2923.94	258.978	2923.94	257.938
2924.04	258.978	2924.04	257.936
2924.14	258.968	2924.14	257.934
2924.24	258.968	2924.24	257.931
2924.34	258.958	2924.34	257.929
2924.44	258.958	2924.44	257.927
2924.54	258.948	2924.54	257.925
2924.64	258.948	2924.64	257.922
2924.74	258.939	2924.74	257.92
2924.84	258.939	2924.84	257.918
2924.94	258.933	2924.94	257.916
2925.04	258.939	2925.04	257.914
2925.14	258.929	2925.14	257.911
2925.24	258.929	2925.24	257.909
2925.34	258.929	2925.34	257.907
2925.44	258.917	2925.44	257.905
2925.54	258.917	2925.54	257.902
2925.64	258.907	2925.64	257.9
2925.74	258.907	2925.74	257.898
2925.84	258.907	2925.84	257.896
2925.94	258.898	2925.94	257.893
2926.04	258.898	2926.04	257.891
2926.14	258.892	2926.14	257.889
2926.24	258.898	2926.24	257.887
2926.34	258.888	2926.34	257.884
2926.44	258.888	2926.44	257.882
2926.54	258.878	2926.54	257.88
2926.64	258.868	2926.64	257.878
2926.74	258.868	2926.74	257.875
2926.84	258.868	2926.84	257.873
2926.94	258.859	2926.94	257.871
2927.04	258.849	2927.04	257.869
2927.14	258.849	2927.14	257.867
2927.24	258.849	2927.24	257.864
2927.34	258.837	2927.34	257.862
