Cycle: 13  CDAN-E1046A_X	Cycle: 13  CDAN-E1046A_Y	Fitted Cycle: 13  CDAN-E1046A_X	Fitted Cycle: 13  CDAN-E1046A_Y
1535.68	595.189	1535.68	573.514
1535.78	595.079	1535.78	573.47
1535.88	594.961	1535.88	573.426
1535.98	594.84	1535.98	573.382
1536.08	594.73	1536.08	573.338
1536.18	594.613	1536.18	573.294
1536.28	594.499	1536.28	573.25
1536.38	594.398	1536.38	573.207
1536.48	594.279	1536.48	573.163
1536.58	594.16	1536.58	573.119
1536.68	594.043	1536.68	573.075
1536.78	593.94	1536.78	573.031
1536.88	593.828	1536.88	572.987
1536.98	593.691	1536.98	572.944
1537.08	593.57	1537.08	572.9
1537.18	593.453	1537.18	572.856
1537.28	593.329	1537.28	572.812
1537.38	593.229	1537.38	572.768
1537.48	593.1	1537.48	572.725
1537.58	592.982	1537.58	572.681
1537.68	592.871	1537.68	572.637
1537.78	592.758	1537.78	572.593
1537.88	592.641	1537.88	572.55
1537.98	592.529	1537.98	572.506
1538.08	592.422	1538.08	572.462
1538.18	592.311	1538.18	572.419
1538.28	592.2	1538.28	572.375
1538.38	592.09	1538.38	572.331
1538.48	591.961	1538.48	572.287
1538.58	591.85	1538.58	572.244
1538.68	591.74	1538.68	572.2
1538.78	591.612	1538.78	572.156
1538.88	591.5	1538.88	572.113
1538.98	591.389	1538.98	572.069
1539.08	591.271	1539.08	572.026
1539.18	591.152	1539.18	571.982
1539.28	591.04	1539.28	571.938
1539.38	590.939	1539.38	571.895
1539.48	590.832	1539.48	571.851
1539.58	590.721	1539.58	571.808
1539.68	590.612	1539.68	571.764
1539.78	590.51	1539.78	571.72
1539.88	590.391	1539.88	571.677
1539.98	590.299	1539.98	571.633
1540.08	590.191	1540.08	571.59
1540.18	590.079	1540.18	571.546
1540.28	589.961	1540.28	571.503
1540.38	589.859	1540.38	571.459
1540.48	589.742	1540.48	571.416
1540.58	589.641	1540.58	571.372
1540.68	589.532	1540.68	571.329
1540.78	589.412	1540.78	571.285
1540.88	589.32	1540.88	571.242
1540.98	589.23	1540.98	571.198
1541.08	589.112	1541.08	571.155
1541.18	588.992	1541.18	571.111
1541.28	588.9	1541.28	571.068
1541.38	588.793	1541.38	571.025
1541.48	588.68	1541.48	570.981
1541.58	588.569	1541.58	570.938
1541.68	588.461	1541.68	570.894
1541.78	588.342	1541.78	570.851
1541.88	588.25	1541.88	570.808
1541.98	588.122	1541.98	570.764
1542.08	588.01	1542.08	570.721
1542.18	587.893	1542.18	570.678
1542.28	587.781	1542.28	570.634
1542.38	587.678	1542.38	570.591
1542.48	587.561	1542.48	570.548
1542.58	587.461	1542.58	570.504
1542.68	587.359	1542.68	570.461
1542.78	587.25	1542.78	570.418
1542.88	587.141	1542.88	570.374
1542.98	587.021	1542.98	570.331
1543.08	586.93	1543.08	570.288
1543.18	586.811	1543.18	570.244
1543.28	586.719	1543.28	570.201
1543.38	586.611	1543.38	570.158
1543.48	586.502	1543.48	570.115
1543.58	586.4	1543.58	570.071
1543.68	586.282	1543.68	570.028
1543.78	586.172	1543.78	569.985
1543.88	586.063	1543.88	569.942
1543.98	585.951	1543.98	569.899
1544.08	585.852	1544.08	569.855
1544.18	585.742	1544.18	569.812
1544.28	585.641	1544.28	569.769
1544.38	585.533	1544.38	569.726
1544.48	585.42	1544.48	569.683
1544.58	585.309	1544.58	569.64
1544.68	585.211	1544.68	569.597
1544.78	585.102	1544.78	569.553
1544.88	585.012	1544.88	569.51
1544.98	584.902	1544.98	569.467
1545.08	584.791	1545.08	569.424
1545.18	584.692	1545.18	569.381
1545.28	584.6	1545.28	569.338
1545.38	584.502	1545.38	569.295
1545.48	584.402	1545.48	569.252
1545.58	584.292	1545.58	569.209
1545.68	584.209	1545.68	569.166
1545.78	584.102	1545.78	569.123
1545.88	584.002	1545.88	569.08
1545.98	583.891	1545.98	569.037
1546.08	583.789	1546.08	568.993
1546.18	583.682	1546.18	568.95
1546.28	583.582	1546.28	568.908
1546.38	583.471	1546.38	568.865
1546.48	583.369	1546.48	568.822
1546.58	583.262	1546.58	568.779
1546.68	583.152	1546.68	568.736
1546.78	583.051	1546.78	568.693
1546.88	582.951	1546.88	568.65
1546.98	582.859	1546.98	568.607
1547.08	582.762	1547.08	568.564
1547.18	582.651	1547.18	568.521
1547.28	582.551	1547.28	568.478
1547.38	582.451	1547.38	568.435
1547.48	582.342	1547.48	568.392
1547.58	582.249	1547.58	568.349
1547.68	582.15	1547.68	568.306
1547.78	582.051	1547.78	568.264
1547.88	581.941	1547.88	568.221
1547.98	581.84	1547.98	568.178
1548.08	581.73	1548.08	568.135
1548.18	581.611	1548.18	568.092
1548.28	581.512	1548.28	568.049
1548.38	581.422	1548.38	568.007
1548.48	581.301	1548.48	567.964
1548.58	581.201	1548.58	567.921
1548.68	581.09	1548.68	567.878
1548.78	580.98	1548.78	567.835
1548.88	580.881	1548.88	567.793
1548.98	580.771	1548.98	567.75
1549.08	580.68	1549.08	567.707
1549.18	580.582	1549.18	567.664
1549.28	580.502	1549.28	567.622
1549.38	580.393	1549.38	567.579
1549.48	580.292	1549.48	567.536
1549.58	580.201	1549.58	567.493
1549.68	580.102	1549.68	567.451
1549.78	580.02	1549.78	567.408
1549.88	579.942	1549.88	567.365
1549.98	579.842	1549.98	567.323
1550.08	579.742	1550.08	567.28
1550.18	579.651	1550.18	567.237
1550.28	579.551	1550.28	567.195
1550.38	579.441	1550.38	567.152
1550.48	579.342	1550.48	567.109
1550.58	579.25	1550.58	567.067
1550.68	579.131	1550.68	567.024
1550.78	579.031	1550.78	566.981
1550.88	578.93	1550.88	566.939
1550.98	578.82	1550.98	566.896
1551.08	578.721	1551.08	566.854
1551.18	578.611	1551.18	566.811
1551.28	578.5	1551.28	566.768
1551.38	578.4	1551.38	566.726
1551.48	578.303	1551.48	566.683
1551.58	578.213	1551.58	566.641
1551.68	578.112	1551.68	566.598
1551.78	578.021	1551.78	566.556
1551.88	577.932	1551.88	566.513
1551.98	577.84	1551.98	566.471
1552.08	577.75	1552.08	566.428
1552.18	577.641	1552.18	566.386
1552.28	577.553	1552.28	566.343
1552.38	577.452	1552.38	566.301
1552.48	577.354	1552.48	566.258
1552.58	577.252	1552.58	566.216
1552.68	577.161	1552.68	566.173
1552.78	577.082	1552.78	566.131
1552.88	576.973	1552.88	566.088
1552.98	576.881	1552.98	566.046
1553.08	576.782	1553.08	566.004
1553.18	576.691	1553.18	565.961
1553.28	576.602	1553.28	565.919
1553.38	576.502	1553.38	565.876
1553.48	576.408	1553.48	565.834
1553.58	576.314	1553.58	565.792
1553.68	576.223	1553.68	565.749
1553.78	576.131	1553.78	565.707
1553.88	576.031	1553.88	565.665
1553.98	575.941	1553.98	565.622
1554.08	575.863	1554.08	565.58
1554.18	575.745	1554.18	565.538
1554.28	575.643	1554.28	565.495
1554.38	575.543	1554.38	565.453
1554.48	575.442	1554.48	565.411
1554.58	575.344	1554.58	565.368
1554.68	575.242	1554.68	565.326
1554.78	575.141	1554.78	565.284
1554.88	575.031	1554.88	565.241
1554.98	574.941	1554.98	565.199
1555.08	574.85	1555.08	565.157
1555.18	574.74	1555.18	565.115
1555.28	574.662	1555.28	565.072
1555.38	574.582	1555.38	565.03
1555.48	574.491	1555.48	564.988
1555.58	574.393	1555.58	564.946
1555.68	574.303	1555.68	564.904
1555.78	574.211	1555.78	564.861
1555.88	574.121	1555.88	564.819
1555.98	574.014	1555.98	564.777
1556.08	573.911	1556.08	564.735
1556.18	573.82	1556.18	564.693
1556.28	573.715	1556.28	564.651
1556.38	573.612	1556.38	564.608
1556.48	573.521	1556.48	564.566
1556.58	573.414	1556.58	564.524
1556.68	573.313	1556.68	564.482
1556.78	573.211	1556.78	564.44
1556.88	573.104	1556.88	564.398
1556.98	573.021	1556.98	564.356
1557.08	572.922	1557.08	564.314
1557.18	572.832	1557.18	564.272
1557.28	572.742	1557.28	564.23
1557.38	572.653	1557.38	564.187
1557.48	572.561	1557.48	564.145
1557.58	572.473	1557.58	564.103
1557.68	572.381	1557.68	564.061
1557.78	572.293	1557.78	564.019
1557.88	572.201	1557.88	563.977
1557.98	572.113	1557.98	563.935
1558.08	572.024	1558.08	563.893
1558.18	571.941	1558.18	563.851
1558.28	571.852	1558.28	563.809
1558.38	571.754	1558.38	563.767
1558.48	571.652	1558.48	563.725
1558.58	571.563	1558.58	563.683
1558.68	571.471	1558.68	563.641
1558.78	571.363	1558.78	563.599
1558.88	571.281	1558.88	563.558
1558.98	571.182	1558.98	563.516
1559.08	571.092	1559.08	563.474
1559.18	570.992	1559.18	563.432
1559.28	570.893	1559.28	563.39
1559.38	570.801	1559.38	563.348
1559.48	570.711	1559.48	563.306
1559.58	570.614	1559.58	563.264
1559.68	570.512	1559.68	563.222
1559.78	570.424	1559.78	563.18
1559.88	570.331	1559.88	563.139
1559.98	570.232	1559.98	563.097
1560.08	570.145	1560.08	563.055
1560.18	570.061	1560.18	563.013
1560.28	569.973	1560.28	562.971
1560.38	569.885	1560.38	562.929
1560.48	569.792	1560.48	562.888
1560.58	569.711	1560.58	562.846
1560.68	569.613	1560.68	562.804
1560.78	569.504	1560.78	562.762
1560.88	569.422	1560.88	562.72
1560.98	569.334	1560.98	562.679
1561.08	569.25	1561.08	562.637
1561.18	569.162	1561.18	562.595
1561.28	569.072	1561.28	562.553
1561.38	568.983	1561.38	562.512
1561.48	568.891	1561.48	562.47
1561.58	568.795	1561.58	562.428
1561.68	568.721	1561.68	562.387
1561.78	568.633	1561.78	562.345
1561.88	568.545	1561.88	562.303
1561.98	568.471	1561.98	562.262
1562.08	568.383	1562.08	562.22
1562.18	568.293	1562.18	562.178
1562.28	568.202	1562.28	562.137
1562.38	568.113	1562.38	562.095
1562.48	568.021	1562.48	562.053
1562.58	567.924	1562.58	562.012
1562.68	567.842	1562.68	561.97
1562.78	567.754	1562.78	561.928
1562.88	567.661	1562.88	561.887
1562.98	567.561	1562.98	561.845
1563.08	567.465	1563.08	561.804
1563.18	567.362	1563.18	561.762
1563.28	567.264	1563.28	561.72
1563.38	567.174	1563.38	561.679
1563.48	567.092	1563.48	561.637
1563.58	566.994	1563.58	561.596
1563.68	566.912	1563.68	561.554
1563.78	566.831	1563.78	561.513
1563.88	566.754	1563.88	561.471
1563.98	566.653	1563.98	561.43
1564.08	566.561	1564.08	561.388
1564.18	566.475	1564.18	561.347
1564.28	566.393	1564.28	561.305
1564.38	566.313	1564.38	561.264
1564.48	566.232	1564.48	561.222
1564.58	566.133	1564.58	561.181
1564.68	566.051	1564.68	561.139
1564.78	565.973	1564.78	561.098
1564.88	565.893	1564.88	561.056
1564.98	565.803	1564.98	561.015
1565.08	565.721	1565.08	560.973
1565.18	565.633	1565.18	560.932
1565.28	565.553	1565.28	560.891
1565.38	565.461	1565.38	560.849
1565.48	565.383	1565.48	560.808
1565.58	565.284	1565.58	560.766
1565.68	565.201	1565.68	560.725
1565.78	565.111	1565.78	560.684
1565.88	565.024	1565.88	560.642
1565.98	564.932	1565.98	560.601
1566.08	564.844	1566.08	560.559
1566.18	564.762	1566.18	560.518
1566.28	564.664	1566.28	560.477
1566.38	564.574	1566.38	560.435
1566.48	564.491	1566.48	560.394
1566.58	564.404	1566.58	560.353
1566.68	564.322	1566.68	560.312
1566.78	564.25	1566.78	560.27
1566.88	564.164	1566.88	560.229
1566.98	564.092	1566.98	560.188
1567.08	564.014	1567.08	560.146
1567.18	563.941	1567.18	560.105
1567.28	563.865	1567.28	560.064
1567.38	563.784	1567.38	560.023
1567.48	563.701	1567.48	559.981
1567.58	563.624	1567.58	559.94
1567.68	563.541	1567.68	559.899
1567.78	563.453	1567.78	559.858
1567.88	563.373	1567.88	559.817
1567.98	563.284	1567.98	559.775
1568.08	563.193	1568.08	559.734
1568.18	563.102	1568.18	559.693
1568.28	563.004	1568.28	559.652
1568.38	562.904	1568.38	559.611
1568.48	562.821	1568.48	559.569
1568.58	562.734	1568.58	559.528
1568.68	562.643	1568.68	559.487
1568.78	562.543	1568.78	559.446
1568.88	562.453	1568.88	559.405
1568.98	562.361	1568.98	559.364
1569.08	562.284	1569.08	559.323
1569.18	562.201	1569.18	559.282
1569.28	562.115	1569.28	559.24
1569.38	562.032	1569.38	559.199
1569.48	561.953	1569.48	559.158
1569.58	561.854	1569.58	559.117
1569.68	561.764	1569.68	559.076
1569.78	561.674	1569.78	559.035
1569.88	561.583	1569.88	558.994
1569.98	561.504	1569.98	558.953
1570.08	561.422	1570.08	558.912
1570.18	561.342	1570.18	558.871
1570.28	561.264	1570.28	558.83
1570.38	561.184	1570.38	558.789
1570.48	561.094	1570.48	558.748
1570.58	561.014	1570.58	558.707
1570.68	560.924	1570.68	558.666
1570.78	560.844	1570.78	558.625
1570.88	560.764	1570.88	558.584
1570.98	560.674	1570.98	558.543
1571.08	560.611	1571.08	558.502
1571.18	560.534	1571.18	558.461
1571.28	560.453	1571.28	558.42
1571.38	560.374	1571.38	558.379
1571.48	560.283	1571.48	558.338
1571.58	560.193	1571.58	558.297
1571.68	560.124	1571.68	558.257
1571.78	560.033	1571.78	558.216
1571.88	559.954	1571.88	558.175
1571.98	559.871	1571.98	558.134
1572.08	559.793	1572.08	558.093
1572.18	559.713	1572.18	558.052
1572.28	559.633	1572.28	558.011
1572.38	559.555	1572.38	557.97
1572.48	559.473	1572.48	557.93
1572.58	559.395	1572.58	557.889
1572.68	559.303	1572.68	557.848
1572.78	559.242	1572.78	557.807
1572.88	559.154	1572.88	557.766
1572.98	559.083	1572.98	557.726
1573.08	559.004	1573.08	557.685
1573.18	558.904	1573.18	557.644
1573.28	558.823	1573.28	557.603
1573.38	558.725	1573.38	557.562
1573.48	558.643	1573.48	557.522
1573.58	558.553	1573.58	557.481
1573.68	558.465	1573.68	557.44
1573.78	558.401	1573.78	557.399
1573.88	558.314	1573.88	557.359
1573.98	558.223	1573.98	557.318
1574.08	558.143	1574.08	557.277
1574.18	558.064	1574.18	557.236
1574.28	557.973	1574.28	557.196
1574.38	557.895	1574.38	557.155
1574.48	557.803	1574.48	557.114
1574.58	557.732	1574.58	557.074
1574.68	557.654	1574.68	557.033
1574.78	557.573	1574.78	556.992
1574.88	557.494	1574.88	556.952
1574.98	557.422	1574.98	556.911
1575.08	557.334	1575.08	556.87
1575.18	557.264	1575.18	556.83
1575.28	557.174	1575.28	556.789
1575.38	557.094	1575.38	556.749
1575.48	557.024	1575.48	556.708
1575.58	556.943	1575.58	556.667
1575.68	556.863	1575.68	556.627
1575.78	556.784	1575.78	556.586
1575.88	556.703	1575.88	556.546
1575.98	556.624	1575.98	556.505
1576.08	556.543	1576.08	556.465
1576.18	556.455	1576.18	556.424
1576.28	556.364	1576.28	556.383
1576.38	556.283	1576.38	556.343
1576.48	556.213	1576.48	556.302
1576.58	556.143	1576.58	556.262
1576.68	556.055	1576.68	556.221
1576.78	555.983	1576.78	556.181
1576.88	555.895	1576.88	556.14
1576.98	555.813	1576.98	556.1
1577.08	555.732	1577.08	556.059
1577.18	555.654	1577.18	556.019
1577.28	555.583	1577.28	555.978
1577.38	555.504	1577.38	555.938
1577.48	555.413	1577.48	555.898
1577.58	555.326	1577.58	555.857
1577.68	555.254	1577.68	555.817
1577.78	555.184	1577.78	555.776
1577.88	555.113	1577.88	555.736
1577.98	555.024	1577.98	555.695
1578.08	554.943	1578.08	555.655
1578.18	554.865	1578.18	555.615
1578.28	554.774	1578.28	555.574
1578.38	554.703	1578.38	555.534
1578.48	554.606	1578.48	555.493
1578.58	554.523	1578.58	555.453
1578.68	554.434	1578.68	555.413
1578.78	554.363	1578.78	555.372
1578.88	554.295	1578.88	555.332
1578.98	554.223	1578.98	555.292
1579.08	554.127	1579.08	555.251
1579.18	554.043	1579.18	555.211
1579.28	553.963	1579.28	555.171
1579.38	553.874	1579.38	555.13
1579.48	553.803	1579.48	555.09
1579.58	553.734	1579.58	555.05
1579.68	553.663	1579.68	555.01
1579.78	553.576	1579.78	554.969
1579.88	553.502	1579.88	554.929
1579.98	553.424	1579.98	554.889
1580.08	553.354	1580.08	554.848
1580.18	553.284	1580.18	554.808
1580.28	553.195	1580.28	554.768
1580.38	553.114	1580.38	554.728
1580.48	553.033	1580.48	554.688
1580.58	552.954	1580.58	554.647
1580.68	552.875	1580.68	554.607
1580.78	552.805	1580.78	554.567
1580.88	552.733	1580.88	554.527
1580.98	552.664	1580.98	554.487
1581.08	552.583	1581.08	554.446
1581.18	552.504	1581.18	554.406
1581.28	552.424	1581.28	554.366
1581.38	552.344	1581.38	554.326
1581.48	552.283	1581.48	554.286
1581.58	552.213	1581.58	554.246
1581.68	552.133	1581.68	554.206
1581.78	552.055	1581.78	554.165
1581.88	551.975	1581.88	554.125
1581.98	551.895	1581.98	554.085
1582.08	551.823	1582.08	554.045
1582.18	551.754	1582.18	554.005
1582.28	551.684	1582.28	553.965
1582.38	551.596	1582.38	553.925
1582.48	551.524	1582.48	553.885
1582.58	551.434	1582.58	553.845
1582.68	551.363	1582.68	553.805
1582.78	551.276	1582.78	553.765
1582.88	551.193	1582.88	553.725
1582.98	551.124	1582.98	553.685
1583.08	551.043	1583.08	553.645
1583.18	550.956	1583.18	553.605
1583.28	550.883	1583.28	553.565
1583.38	550.805	1583.38	553.525
1583.48	550.733	1583.48	553.485
1583.58	550.646	1583.58	553.445
1583.68	550.573	1583.68	553.405
1583.78	550.494	1583.78	553.365
1583.88	550.424	1583.88	553.325
1583.98	550.346	1583.98	553.285
1584.08	550.273	1584.08	553.245
1584.18	550.194	1584.18	553.205
1584.28	550.115	1584.28	553.165
1584.38	550.043	1584.38	553.125
1584.48	549.963	1584.48	553.085
1584.58	549.893	1584.58	553.045
1584.68	549.816	1584.68	553.005
1584.78	549.744	1584.78	552.965
1584.88	549.665	1584.88	552.926
1584.98	549.586	1584.98	552.886
1585.08	549.514	1585.08	552.846
1585.18	549.436	1585.18	552.806
1585.28	549.364	1585.28	552.766
1585.38	549.293	1585.38	552.726
1585.48	549.225	1585.48	552.686
1585.58	549.145	1585.58	552.647
1585.68	549.045	1585.68	552.607
1585.78	548.973	1585.78	552.567
1585.88	548.904	1585.88	552.527
1585.98	548.825	1585.98	552.487
1586.08	548.754	1586.08	552.447
1586.18	548.684	1586.18	552.408
1586.28	548.615	1586.28	552.368
1586.38	548.543	1586.38	552.328
1586.48	548.463	1586.48	552.288
1586.58	548.387	1586.58	552.249
1586.68	548.313	1586.68	552.209
1586.78	548.227	1586.78	552.169
1586.88	548.153	1586.88	552.129
1586.98	548.076	1586.98	552.09
1587.08	548.002	1587.08	552.05
1587.18	547.934	1587.18	552.01
1587.28	547.856	1587.28	551.971
1587.38	547.783	1587.38	551.931
1587.48	547.706	1587.48	551.891
1587.58	547.633	1587.58	551.851
1587.68	547.564	1587.68	551.812
1587.78	547.497	1587.78	551.772
1587.88	547.424	1587.88	551.733
1587.98	547.354	1587.98	551.693
1588.08	547.266	1588.08	551.653
1588.18	547.194	1588.18	551.614
1588.28	547.125	1588.28	551.574
1588.38	547.063	1588.38	551.534
1588.48	546.982	1588.48	551.495
1588.58	546.924	1588.58	551.455
1588.68	546.846	1588.68	551.415
1588.78	546.783	1588.78	551.376
1588.88	546.704	1588.88	551.336
1588.98	546.625	1588.98	551.297
1589.08	546.563	1589.08	551.257
1589.18	546.486	1589.18	551.218
1589.28	546.424	1589.28	551.178
1589.38	546.346	1589.38	551.139
1589.48	546.273	1589.48	551.099
1589.58	546.186	1589.58	551.059
1589.68	546.113	1589.68	551.02
1589.78	546.036	1589.78	550.98
1589.88	545.965	1589.88	550.941
1589.98	545.895	1589.98	550.901
1590.08	545.814	1590.08	550.862
1590.18	545.743	1590.18	550.822
1590.28	545.674	1590.28	550.783
1590.38	545.605	1590.38	550.743
1590.48	545.534	1590.48	550.704
1590.58	545.457	1590.58	550.665
1590.68	545.393	1590.68	550.625
1590.78	545.316	1590.78	550.586
1590.88	545.252	1590.88	550.546
1590.98	545.176	1590.98	550.507
1591.08	545.104	1591.08	550.467
1591.18	545.025	1591.18	550.428
1591.28	544.954	1591.28	550.389
1591.38	544.885	1591.38	550.349
1591.48	544.814	1591.48	550.31
1591.58	544.747	1591.58	550.27
1591.68	544.674	1591.68	550.231
1591.78	544.596	1591.78	550.192
1591.88	544.533	1591.88	550.152
1591.98	544.473	1591.98	550.113
1592.08	544.396	1592.08	550.074
1592.18	544.315	1592.18	550.034
1592.28	544.254	1592.28	549.995
1592.38	544.174	1592.38	549.956
1592.48	544.113	1592.48	549.916
1592.58	544.045	1592.58	549.877
1592.68	543.965	1592.68	549.838
1592.78	543.885	1592.78	549.798
1592.88	543.824	1592.88	549.759
1592.98	543.746	1592.98	549.72
1593.08	543.674	1593.08	549.681
1593.18	543.605	1593.18	549.641
1593.28	543.534	1593.28	549.602
1593.38	543.467	1593.38	549.563
1593.48	543.375	1593.48	549.524
1593.58	543.314	1593.58	549.484
1593.68	543.235	1593.68	549.445
1593.78	543.156	1593.78	549.406
1593.88	543.092	1593.88	549.367
1593.98	543.025	1593.98	549.328
1594.08	542.954	1594.08	549.288
1594.18	542.875	1594.18	549.249
1594.28	542.795	1594.28	549.21
1594.38	542.734	1594.38	549.171
1594.48	542.655	1594.48	549.132
1594.58	542.586	1594.58	549.092
1594.68	542.514	1594.68	549.053
1594.78	542.454	1594.78	549.014
1594.88	542.377	1594.88	548.975
1594.98	542.305	1594.98	548.936
1595.08	542.244	1595.08	548.897
1595.18	542.176	1595.18	548.858
1595.28	542.105	1595.28	548.818
1595.38	542.034	1595.38	548.779
1595.48	541.963	1595.48	548.74
1595.58	541.885	1595.58	548.701
1595.68	541.824	1595.68	548.662
