Cycle: 4  c15-c089_X	Cycle: 4  c15-c089_Y	Fitted Cycle: 4  c15-c089_X	Fitted Cycle: 4  c15-c089_Y
2222.24	713.366	2222.24	711.911
2222.34	713.366	2222.34	711.901
2222.44	713.356	2222.44	711.892
2222.54	713.35	2222.54	711.883
2222.64	713.346	2222.64	711.873
2222.74	713.336	2222.74	711.864
2222.84	713.325	2222.84	711.854
2222.94	713.315	2222.94	711.845
2223.04	713.305	2223.04	711.836
2223.14	713.295	2223.14	711.826
2223.24	713.286	2223.24	711.817
2223.34	713.276	2223.34	711.807
2223.44	713.266	2223.44	711.798
2223.54	713.26	2223.54	711.789
2223.64	713.256	2223.64	711.779
2223.74	713.245	2223.74	711.77
2223.84	713.245	2223.84	711.76
2223.94	713.235	2223.94	711.751
2224.04	713.225	2224.04	711.742
2224.14	713.215	2224.14	711.732
2224.24	713.205	2224.24	711.723
2224.34	713.2	2224.34	711.714
2224.44	713.196	2224.44	711.704
2224.54	713.186	2224.54	711.695
2224.64	713.174	2224.64	711.685
2224.74	713.164	2224.74	711.676
2224.84	713.155	2224.84	711.667
2224.94	713.145	2224.94	711.657
2225.04	713.135	2225.04	711.648
2225.14	713.125	2225.14	711.639
2225.24	713.12	2225.24	711.629
2225.34	713.116	2225.34	711.62
2225.44	713.104	2225.44	711.611
2225.54	713.104	2225.54	711.601
2225.64	713.094	2225.64	711.592
2225.74	713.084	2225.74	711.582
2225.84	713.075	2225.84	711.573
2225.94	713.065	2225.94	711.564
2226.04	713.059	2226.04	711.554
2226.14	713.055	2226.14	711.545
2226.24	713.045	2226.24	711.536
2226.34	713.036	2226.34	711.526
2226.44	713.024	2226.44	711.517
2226.54	713.014	2226.54	711.508
2226.64	713.004	2226.64	711.498
2226.74	712.995	2226.74	711.489
2226.84	712.985	2226.84	711.479
2226.94	712.989	2226.94	711.47
2227.04	712.987	2227.04	711.461
2227.14	712.967	2227.14	711.451
2227.24	712.967	2227.24	711.442
2227.34	712.955	2227.34	711.433
2227.44	712.946	2227.44	711.423
2227.54	712.94	2227.54	711.414
2227.64	712.936	2227.64	711.405
2227.74	712.926	2227.74	711.395
2227.84	712.916	2227.84	711.386
2227.94	712.907	2227.94	711.377
2228.04	712.897	2228.04	711.367
2228.14	712.885	2228.14	711.358
2228.24	712.875	2228.24	711.349
2228.34	712.879	2228.34	711.339
2228.44	712.866	2228.44	711.33
2228.54	712.866	2228.54	711.321
2228.64	712.856	2228.64	711.311
2228.74	712.846	2228.74	711.302
2228.84	712.836	2228.84	711.293
2228.94	712.817	2228.94	711.283
2229.04	712.817	2229.04	711.274
2229.14	712.805	2229.14	711.265
2229.24	712.799	2229.24	711.255
2229.34	712.795	2229.34	711.246
2229.44	712.786	2229.44	711.237
2229.54	712.776	2229.54	711.227
2229.64	712.766	2229.64	711.218
2229.74	712.756	2229.74	711.209
2229.84	712.746	2229.84	711.199
2229.94	712.735	2229.94	711.19
2230.04	712.725	2230.04	711.181
2230.14	712.719	2230.14	711.171
2230.24	712.715	2230.24	711.162
2230.34	712.696	2230.34	711.153
2230.44	712.686	2230.44	711.143
2230.54	712.676	2230.54	711.134
2230.64	712.664	2230.64	711.125
2230.74	712.655	2230.74	711.115
2230.84	712.645	2230.84	711.106
2230.94	712.635	2230.94	711.097
2231.04	712.629	2231.04	711.087
2231.14	712.625	2231.14	711.078
2231.24	712.616	2231.24	711.069
2231.34	712.606	2231.34	711.06
2231.44	712.596	2231.44	711.05
2231.54	712.596	2231.54	711.041
2231.64	712.584	2231.64	711.032
2231.74	712.569	2231.74	711.022
2231.84	712.565	2231.84	711.013
2231.94	712.555	2231.94	711.004
2232.04	712.545	2232.04	710.994
2232.14	712.536	2232.14	710.985
2232.24	712.526	2232.24	710.976
2232.34	712.526	2232.34	710.966
2232.44	712.518	2232.44	710.957
2232.54	712.514	2232.54	710.948
2232.64	712.504	2232.64	710.939
2232.74	712.485	2232.74	710.929
2232.84	712.475	2232.84	710.92
2232.94	712.465	2232.94	710.911
2233.04	712.455	2233.04	710.901
2233.14	712.444	2233.14	710.892
2233.24	712.434	2233.24	710.883
2233.34	712.424	2233.34	710.873
2233.44	712.414	2233.44	710.864
2233.54	712.405	2233.54	710.855
2233.64	712.395	2233.64	710.846
2233.74	712.39	2233.74	710.836
2233.84	712.387	2233.84	710.827
2233.94	712.377	2233.94	710.818
2234.04	712.366	2234.04	710.808
2234.14	712.356	2234.14	710.799
2234.24	712.346	2234.24	710.79
2234.34	712.336	2234.34	710.781
2234.44	712.33	2234.44	710.771
2234.54	712.327	2234.54	710.762
2234.64	712.317	2234.64	710.753
2234.74	712.307	2234.74	710.743
2234.84	712.295	2234.84	710.734
2234.94	712.286	2234.94	710.725
2235.04	712.276	2235.04	710.716
2235.14	712.266	2235.14	710.706
2235.24	712.256	2235.24	710.697
2235.34	712.246	2235.34	710.688
2235.44	712.237	2235.44	710.678
2235.54	712.231	2235.54	710.669
2235.64	712.225	2235.64	710.66
2235.74	712.215	2235.74	710.651
2235.84	712.205	2235.84	710.641
2235.94	712.196	2235.94	710.632
2236.04	712.186	2236.04	710.623
2236.14	712.176	2236.14	710.614
2236.24	712.166	2236.24	710.604
2236.34	712.161	2236.34	710.595
2236.44	712.157	2236.44	710.586
2236.54	712.145	2236.54	710.577
2236.64	712.135	2236.64	710.567
2236.74	712.125	2236.74	710.558
2236.84	712.116	2236.84	710.549
2236.94	712.11	2236.94	710.539
2237.04	712.106	2237.04	710.53
2237.14	712.096	2237.14	710.521
2237.24	712.086	2237.24	710.512
2237.34	712.075	2237.34	710.502
2237.44	712.065	2237.44	710.493
2237.54	712.055	2237.54	710.484
2237.64	712.049	2237.64	710.475
2237.74	712.045	2237.74	710.465
2237.84	712.036	2237.84	710.456
2237.94	712.026	2237.94	710.447
2238.04	712.016	2238.04	710.438
2238.14	712.004	2238.14	710.428
2238.24	711.995	2238.24	710.419
2238.34	711.985	2238.34	710.41
2238.44	711.975	2238.44	710.401
2238.54	711.965	2238.54	710.391
2238.64	711.959	2238.64	710.382
2238.74	711.955	2238.74	710.373
2238.84	711.946	2238.84	710.364
2238.94	711.936	2238.94	710.354
2239.04	711.924	2239.04	710.345
2239.14	711.914	2239.14	710.336
2239.24	711.905	2239.24	710.327
2239.34	711.895	2239.34	710.317
2239.44	711.885	2239.44	710.308
2239.54	711.875	2239.54	710.299
2239.64	711.87	2239.64	710.29
2239.74	711.866	2239.74	710.281
2239.84	711.866	2239.84	710.271
2239.94	711.854	2239.94	710.262
2240.04	711.844	2240.04	710.253
2240.14	711.834	2240.14	710.244
2240.24	711.825	2240.24	710.234
2240.34	711.815	2240.34	710.225
2240.44	711.805	2240.44	710.216
2240.54	711.795	2240.54	710.207
2240.64	711.786	2240.64	710.197
2240.74	711.774	2240.74	710.188
2240.84	711.764	2240.84	710.179
2240.94	711.754	2240.94	710.17
2241.04	711.745	2241.04	710.161
2241.14	711.739	2241.14	710.151
2241.24	711.737	2241.24	710.142
2241.34	711.727	2241.34	710.133
2241.44	711.717	2241.44	710.124
2241.54	711.707	2241.54	710.114
2241.64	711.696	2241.64	710.105
2241.74	711.686	2241.74	710.096
2241.84	711.676	2241.84	710.087
2241.94	711.666	2241.94	710.078
2242.04	711.657	2242.04	710.068
2242.14	711.647	2242.14	710.059
2242.24	711.637	2242.24	710.05
2242.34	711.637	2242.34	710.041
2242.44	711.627	2242.44	710.032
2242.54	711.62	2242.54	710.022
2242.64	711.616	2242.64	710.013
2242.74	711.606	2242.74	710.004
2242.84	711.596	2242.84	709.995
2242.94	711.586	2242.94	709.985
2243.04	711.577	2243.04	709.976
2243.14	711.567	2243.14	709.967
2243.24	711.557	2243.24	709.958
2243.34	711.545	2243.34	709.949
2243.44	711.539	2243.44	709.939
2243.54	711.536	2243.54	709.93
2243.64	711.526	2243.64	709.921
2243.74	711.516	2243.74	709.912
2243.84	711.506	2243.84	709.903
2243.94	711.496	2243.94	709.893
2244.04	711.487	2244.04	709.884
2244.14	711.477	2244.14	709.875
2244.24	711.477	2244.24	709.866
2244.34	711.465	2244.34	709.857
2244.44	711.455	2244.44	709.847
2244.54	711.446	2244.54	709.838
2244.64	711.436	2244.64	709.829
2244.74	711.43	2244.74	709.82
2244.84	711.426	2244.84	709.811
2244.94	711.416	2244.94	709.802
2245.04	711.407	2245.04	709.792
2245.14	711.395	2245.14	709.783
2245.24	711.385	2245.24	709.774
2245.34	711.375	2245.34	709.765
2245.44	711.37	2245.44	709.756
2245.54	711.366	2245.54	709.746
2245.64	711.356	2245.64	709.737
2245.74	711.346	2245.74	709.728
2245.84	711.336	2245.84	709.719
2245.94	711.325	2245.94	709.71
2246.04	711.325	2246.04	709.701
2246.14	711.315	2246.14	709.691
2246.24	711.305	2246.24	709.682
2246.34	711.286	2246.34	709.673
2246.44	711.286	2246.44	709.664
2246.54	711.276	2246.54	709.655
2246.64	711.256	2246.64	709.645
2246.74	711.26	2246.74	709.636
2246.84	711.256	2246.84	709.627
2246.94	711.245	2246.94	709.618
2247.04	711.235	2247.04	709.609
2247.14	711.225	2247.14	709.6
2247.24	711.215	2247.24	709.59
2247.34	711.196	2247.34	709.581
2247.44	711.196	2247.44	709.572
2247.54	711.186	2247.54	709.563
2247.64	711.176	2247.64	709.554
2247.74	711.168	2247.74	709.545
2247.84	711.164	2247.84	709.535
2247.94	711.155	2247.94	709.526
2248.04	711.145	2248.04	709.517
2248.14	711.135	2248.14	709.508
2248.24	711.125	2248.24	709.499
2248.34	711.116	2248.34	709.49
2248.44	711.106	2248.44	709.48
2248.54	711.094	2248.54	709.471
2248.64	711.094	2248.64	709.462
2248.74	711.084	2248.74	709.453
2248.84	711.078	2248.84	709.444
2248.94	711.075	2248.94	709.435
2249.04	711.065	2249.04	709.426
2249.14	711.055	2249.14	709.416
2249.24	711.045	2249.24	709.407
2249.34	711.036	2249.34	709.398
2249.44	711.026	2249.44	709.389
2249.54	711.014	2249.54	709.38
2249.64	711.004	2249.64	709.371
2249.74	710.995	2249.74	709.361
2249.84	710.995	2249.84	709.352
2249.94	710.985	2249.94	709.343
2250.04	710.975	2250.04	709.334
2250.14	710.965	2250.14	709.325
2250.24	710.955	2250.24	709.316
2250.34	710.946	2250.34	709.307
2250.44	710.934	2250.44	709.298
2250.54	710.924	2250.54	709.288
2250.64	710.914	2250.64	709.279
2250.74	710.909	2250.74	709.27
2250.84	710.905	2250.84	709.261
2250.94	710.895	2250.94	709.252
2251.04	710.885	2251.04	709.243
2251.14	710.875	2251.14	709.234
2251.24	710.864	2251.24	709.224
2251.34	710.864	2251.34	709.215
2251.44	710.854	2251.44	709.206
2251.54	710.844	2251.54	709.197
2251.64	710.834	2251.64	709.188
2251.74	710.825	2251.74	709.179
2251.84	710.815	2251.84	709.17
2251.94	710.81	2251.94	709.161
2252.04	710.807	2252.04	709.151
2252.14	710.797	2252.14	709.142
2252.24	710.786	2252.24	709.133
2252.34	710.776	2252.34	709.124
2252.44	710.766	2252.44	709.115
2252.54	710.756	2252.54	709.106
2252.64	710.746	2252.64	709.097
2252.74	710.737	2252.74	709.088
2252.84	710.731	2252.84	709.078
2252.94	710.727	2252.94	709.069
2253.04	710.715	2253.04	709.06
2253.14	710.705	2253.14	709.051
2253.24	710.696	2253.24	709.042
2253.34	710.686	2253.34	709.033
2253.44	710.676	2253.44	709.024
2253.54	710.666	2253.54	709.015
2253.64	710.657	2253.64	709.006
2253.74	710.651	2253.74	708.996
2253.84	710.645	2253.84	708.987
2253.94	710.645	2253.94	708.978
2254.04	710.635	2254.04	708.969
2254.14	710.625	2254.14	708.96
2254.24	710.616	2254.24	708.951
2254.34	710.606	2254.34	708.942
2254.44	710.596	2254.44	708.933
2254.54	710.586	2254.54	708.924
2254.64	710.577	2254.64	708.914
2254.74	710.567	2254.74	708.905
2254.84	710.555	2254.84	708.896
2254.94	710.549	2254.94	708.887
2255.04	710.545	2255.04	708.878
2255.14	710.536	2255.14	708.869
2255.24	710.526	2255.24	708.86
2255.34	710.516	2255.34	708.851
2255.44	710.506	2255.44	708.842
2255.54	710.496	2255.54	708.833
2255.64	710.485	2255.64	708.823
2255.74	710.485	2255.74	708.814
2255.84	710.475	2255.84	708.805
2255.94	710.465	2255.94	708.796
2256.04	710.446	2256.04	708.787
2256.14	710.436	2256.14	708.778
2256.24	710.436	2256.24	708.769
2256.34	710.42	2256.34	708.76
2256.44	710.414	2256.44	708.751
2256.54	710.414	2256.54	708.742
2256.64	710.405	2256.64	708.733
2256.74	710.395	2256.74	708.724
2256.84	710.385	2256.84	708.714
2256.94	710.375	2256.94	708.705
2257.04	710.366	2257.04	708.696
2257.14	710.356	2257.14	708.687
2257.24	710.346	2257.24	708.678
2257.34	710.336	2257.34	708.669
2257.44	710.325	2257.44	708.66
2257.54	710.325	2257.54	708.651
2257.64	710.319	2257.64	708.642
2257.74	710.315	2257.74	708.633
2257.84	710.305	2257.84	708.624
2257.94	710.295	2257.94	708.615
2258.04	710.286	2258.04	708.606
2258.14	710.276	2258.14	708.596
2258.24	710.266	2258.24	708.587
2258.34	710.254	2258.34	708.578
2258.44	710.245	2258.44	708.569
2258.54	710.235	2258.54	708.56
2258.64	710.225	2258.64	708.551
2258.74	710.215	2258.74	708.542
2258.84	710.209	2258.84	708.533
2258.94	710.205	2258.94	708.524
2259.04	710.196	2259.04	708.515
2259.14	710.184	2259.14	708.506
2259.24	710.174	2259.24	708.497
2259.34	710.174	2259.34	708.488
2259.44	710.164	2259.44	708.479
2259.54	710.145	2259.54	708.47
2259.64	710.135	2259.64	708.46
2259.74	710.129	2259.74	708.451
2259.84	710.125	2259.84	708.442
2259.94	710.125	2259.94	708.433
2260.04	710.116	2260.04	708.424
2260.14	710.104	2260.14	708.415
2260.24	710.094	2260.24	708.406
2260.34	710.084	2260.34	708.397
2260.44	710.075	2260.44	708.388
2260.54	710.065	2260.54	708.379
2260.64	710.055	2260.64	708.37
2260.74	710.045	2260.74	708.361
2260.84	710.036	2260.84	708.352
2260.94	710.024	2260.94	708.343
2261.04	710.014	2261.04	708.334
2261.14	710.009	2261.14	708.325
2261.24	710.006	2261.24	708.316
2261.34	709.996	2261.34	708.307
2261.44	709.987	2261.44	708.298
2261.54	709.977	2261.54	708.289
2261.64	709.967	2261.64	708.28
2261.74	709.955	2261.74	708.27
2261.84	709.955	2261.84	708.261
2261.94	709.95	2261.94	708.252
2262.04	709.946	2262.04	708.243
2262.14	709.936	2262.14	708.234
2262.24	709.926	2262.24	708.225
2262.34	709.916	2262.34	708.216
2262.44	709.907	2262.44	708.207
2262.54	709.897	2262.54	708.198
2262.64	709.887	2262.64	708.189
2262.74	709.887	2262.74	708.18
2262.84	709.875	2262.84	708.171
2262.94	709.866	2262.94	708.162
2263.04	709.856	2263.04	708.153
2263.14	709.846	2263.14	708.144
2263.24	709.836	2263.24	708.135
2263.34	709.83	2263.34	708.126
2263.44	709.827	2263.44	708.117
2263.54	709.817	2263.54	708.108
2263.64	709.805	2263.64	708.099
2263.74	709.795	2263.74	708.09
2263.84	709.795	2263.84	708.081
2263.94	709.786	2263.94	708.072
2264.04	709.776	2264.04	708.063
2264.14	709.766	2264.14	708.054
2264.24	709.76	2264.24	708.045
2264.34	709.756	2264.34	708.036
2264.44	709.746	2264.44	708.027
2264.54	709.735	2264.54	708.018
2264.64	709.725	2264.64	708.009
2264.74	709.715	2264.74	708
2264.84	709.705	2264.84	707.991
2264.94	709.696	2264.94	707.982
2265.04	709.686	2265.04	707.973
2265.14	709.676	2265.14	707.964
2265.24	709.666	2265.24	707.955
2265.34	709.657	2265.34	707.946
2265.44	709.661	2265.44	707.937
2265.54	709.655	2265.54	707.928
2265.64	709.645	2265.64	707.919
2265.74	709.635	2265.74	707.91
2265.84	709.625	2265.84	707.901
2265.94	709.616	2265.94	707.892
2266.04	709.606	2266.04	707.883
2266.14	709.596	2266.14	707.874
2266.24	709.586	2266.24	707.865
2266.34	709.575	2266.34	707.856
2266.44	709.565	2266.44	707.847
2266.54	709.559	2266.54	707.838
2266.64	709.555	2266.64	707.829
2266.74	709.555	2266.74	707.82
2266.84	709.545	2266.84	707.811
2266.94	709.536	2266.94	707.802
2267.04	709.526	2267.04	707.793
2267.14	709.516	2267.14	707.784
2267.24	709.504	2267.24	707.775
2267.34	709.495	2267.34	707.766
2267.44	709.489	2267.44	707.757
2267.54	709.485	2267.54	707.748
2267.64	709.475	2267.64	707.739
2267.74	709.465	2267.74	707.73
2267.84	709.455	2267.84	707.721
2267.94	709.446	2267.94	707.712
2268.04	709.436	2268.04	707.703
2268.14	709.436	2268.14	707.694
2268.24	709.424	2268.24	707.685
2268.34	709.418	2268.34	707.676
2268.44	709.414	2268.44	707.667
2268.54	709.405	2268.54	707.658
2268.64	709.395	2268.64	707.649
2268.74	709.385	2268.74	707.64
2268.84	709.375	2268.84	707.631
2268.94	709.37	2268.94	707.622
2269.04	709.366	2269.04	707.613
2269.14	709.356	2269.14	707.604
2269.24	709.346	2269.24	707.595
2269.34	709.336	2269.34	707.586
2269.44	709.327	2269.44	707.577
2269.54	709.317	2269.54	707.568
2269.64	709.307	2269.64	707.559
2269.74	709.301	2269.74	707.55
2269.84	709.295	2269.84	707.541
2269.94	709.295	2269.94	707.532
2270.04	709.286	2270.04	707.523
2270.14	709.276	2270.14	707.514
2270.24	709.266	2270.24	707.505
2270.34	709.256	2270.34	707.496
2270.44	709.246	2270.44	707.487
2270.54	709.241	2270.54	707.478
2270.64	709.237	2270.64	707.47
2270.74	709.227	2270.74	707.461
2270.84	709.215	2270.84	707.452
2270.94	709.205	2270.94	707.443
2271.04	709.196	2271.04	707.434
2271.14	709.186	2271.14	707.425
2271.24	709.176	2271.24	707.416
2271.34	709.166	2271.34	707.407
2271.44	709.161	2271.44	707.398
2271.54	709.157	2271.54	707.389
2271.64	709.145	2271.64	707.38
2271.74	709.135	2271.74	707.371
2271.84	709.125	2271.84	707.362
2271.94	709.116	2271.94	707.353
2272.04	709.106	2272.04	707.344
2272.14	709.1	2272.14	707.335
2272.24	709.096	2272.24	707.326
2272.34	709.086	2272.34	707.317
2272.44	709.075	2272.44	707.308
2272.54	709.065	2272.54	707.299
2272.64	709.055	2272.64	707.29
2272.74	709.045	2272.74	707.282
2272.84	709.039	2272.84	707.273
2272.94	709.036	2272.94	707.264
2273.04	709.026	2273.04	707.255
2273.14	709.016	2273.14	707.246
2273.24	709.006	2273.24	707.237
2273.34	708.995	2273.34	707.228
2273.44	708.985	2273.44	707.219
2273.54	708.975	2273.54	707.21
2273.64	708.965	2273.64	707.201
2273.74	708.959	2273.74	707.192
2273.84	708.955	2273.84	707.183
2273.94	708.946	2273.94	707.174
2274.04	708.936	2274.04	707.165
2274.14	708.936	2274.14	707.156
2274.24	708.924	2274.24	707.147
2274.34	708.914	2274.34	707.139
2274.44	708.905	2274.44	707.13
2274.54	708.899	2274.54	707.121
2274.64	708.895	2274.64	707.112
2274.74	708.885	2274.74	707.103
2274.84	708.866	2274.84	707.094
2274.94	708.854	2274.94	707.085
2275.04	708.854	2275.04	707.076
2275.14	708.844	2275.14	707.067
2275.24	708.838	2275.24	707.058
2275.34	708.834	2275.34	707.049
2275.44	708.825	2275.44	707.04
2275.54	708.815	2275.54	707.031
2275.64	708.805	2275.64	707.023
2275.74	708.795	2275.74	707.014
2275.84	708.786	2275.84	707.005
2275.94	708.774	2275.94	706.996
2276.04	708.764	2276.04	706.987
2276.14	708.759	2276.14	706.978
2276.24	708.756	2276.24	706.969
2276.34	708.746	2276.34	706.96
2276.44	708.737	2276.44	706.951
2276.54	708.727	2276.54	706.942
2276.64	708.717	2276.64	706.933
2276.74	708.705	2276.74	706.925
2276.84	708.7	2276.84	706.916
2276.94	708.696	2276.94	706.907
2277.04	708.686	2277.04	706.898
2277.14	708.676	2277.14	706.889
2277.24	708.666	2277.24	706.88
2277.34	708.657	2277.34	706.871
2277.44	708.657	2277.44	706.862
2277.54	708.647	2277.54	706.853
2277.64	708.635	2277.64	706.844
2277.74	708.625	2277.74	706.835
2277.84	708.616	2277.84	706.827
2277.94	708.606	2277.94	706.818
2278.04	708.6	2278.04	706.809
2278.14	708.596	2278.14	706.8
2278.24	708.586	2278.24	706.791
2278.34	708.577	2278.34	706.782
2278.44	708.567	2278.44	706.773
2278.54	708.555	2278.54	706.764
2278.64	708.555	2278.64	706.755
2278.74	708.545	2278.74	706.747
2278.84	708.536	2278.84	706.738
2278.94	708.53	2278.94	706.729
2279.04	708.526	2279.04	706.72
2279.14	708.516	2279.14	706.711
2279.24	708.506	2279.24	706.702
2279.34	708.496	2279.34	706.693
2279.44	708.485	2279.44	706.684
2279.54	708.475	2279.54	706.675
2279.64	708.465	2279.64	706.667
2279.74	708.455	2279.74	706.658
2279.84	708.446	2279.84	706.649
2279.94	708.436	2279.94	706.64
2280.04	708.436	2280.04	706.631
2280.14	708.426	2280.14	706.622
2280.24	708.42	2280.24	706.613
2280.34	708.414	2280.34	706.604
2280.44	708.405	2280.44	706.596
2280.54	708.395	2280.54	706.587
2280.64	708.385	2280.64	706.578
2280.74	708.375	2280.74	706.569
2280.84	708.366	2280.84	706.56
2280.94	708.356	2280.94	706.551
2281.04	708.346	2281.04	706.542
2281.14	708.336	2281.14	706.533
2281.24	708.336	2281.24	706.525
2281.34	708.325	2281.34	706.516
2281.44	708.315	2281.44	706.507
2281.54	708.305	2281.54	706.498
2281.64	708.295	2281.64	706.489
2281.74	708.286	2281.74	706.48
2281.84	708.276	2281.84	706.471
2281.94	708.27	2281.94	706.462
