Cycle: 8  C15N146A_X	Cycle: 8  C15N146A_Y	Fitted Cycle: 8  C15N146A_X	Fitted Cycle: 8  C15N146A_Y
3078.44	-28.2078	3078.44	-24.5205
3078.54	-28.2078	3078.54	-24.5215
3078.64	-28.2175	3078.64	-24.5225
3078.74	-28.2175	3078.74	-24.5234
3078.84	-28.2136	3078.84	-24.5244
3078.94	-28.2195	3078.94	-24.5254
3079.04	-28.2195	3079.04	-24.5264
3079.14	-28.2195	3079.14	-24.5274
3079.24	-28.2292	3079.24	-24.5284
3079.34	-28.2292	3079.34	-24.5294
3079.44	-28.2292	3079.44	-24.5304
3079.54	-28.2292	3079.54	-24.5314
3079.64	-28.239	3079.64	-24.5324
3079.74	-28.239	3079.74	-24.5334
3079.84	-28.2488	3079.84	-24.5344
3079.94	-28.2449	3079.94	-24.5354
3080.04	-28.239	3080.04	-24.5364
3080.14	-28.2488	3080.14	-24.5374
3080.24	-28.2488	3080.24	-24.5384
3080.34	-28.2488	3080.34	-24.5394
3080.44	-28.2585	3080.44	-24.5404
3080.54	-28.2546	3080.54	-24.5414
3080.64	-28.2585	3080.64	-24.5424
3080.74	-28.2585	3080.74	-24.5434
3080.84	-28.2585	3080.84	-24.5444
3080.94	-28.2683	3080.94	-24.5454
3081.04	-28.2683	3081.04	-24.5464
3081.14	-28.2683	3081.14	-24.5474
3081.24	-28.2683	3081.24	-24.5484
3081.34	-28.28	3081.34	-24.5494
3081.44	-28.2761	3081.44	-24.5504
3081.54	-28.28	3081.54	-24.5514
3081.64	-28.28	3081.64	-24.5524
3081.74	-28.28	3081.74	-24.5534
3081.84	-28.2898	3081.84	-24.5544
3081.94	-28.2898	3081.94	-24.5553
3082.04	-28.2957	3082.04	-24.5563
3082.14	-28.2898	3082.14	-24.5573
3082.24	-28.2898	3082.24	-24.5583
3082.34	-28.2996	3082.34	-24.5593
3082.44	-28.2996	3082.44	-24.5603
3082.54	-28.2996	3082.54	-24.5613
3082.64	-28.3093	3082.64	-24.5623
3082.74	-28.3093	3082.74	-24.5633
3082.84	-28.3093	3082.84	-24.5643
3082.94	-28.3093	3082.94	-24.5653
3083.04	-28.3145	3083.04	-24.5663
3083.14	-28.3074	3083.14	-24.5673
3083.24	-28.3171	3083.24	-24.5683
3083.34	-28.3171	3083.34	-24.5693
3083.44	-28.3171	3083.44	-24.5703
3083.54	-28.3289	3083.54	-24.5713
3083.64	-28.3289	3083.64	-24.5723
3083.74	-28.3289	3083.74	-24.5733
3083.84	-28.3289	3083.84	-24.5743
3083.94	-28.3386	3083.94	-24.5753
3084.04	-28.3347	3084.04	-24.5763
3084.14	-28.3386	3084.14	-24.5772
3084.24	-28.3386	3084.24	-24.5782
3084.34	-28.3386	3084.34	-24.5792
3084.44	-28.3484	3084.44	-24.5802
3084.54	-28.3484	3084.54	-24.5812
3084.64	-28.3484	3084.64	-24.5822
3084.74	-28.3484	3084.74	-24.5832
3084.84	-28.3582	3084.84	-24.5842
3084.94	-28.3542	3084.94	-24.5852
3085.04	-28.3484	3085.04	-24.5862
3085.14	-28.3582	3085.14	-24.5872
3085.24	-28.3582	3085.24	-24.5882
3085.34	-28.3582	3085.34	-24.5892
3085.44	-28.3679	3085.44	-24.5902
3085.54	-28.3679	3085.54	-24.5912
3085.64	-28.3679	3085.64	-24.5922
3085.74	-28.3777	3085.74	-24.5932
3085.84	-28.3777	3085.84	-24.5942
3085.94	-28.3777	3085.94	-24.5951
3086.04	-28.3875	3086.04	-24.5961
3086.14	-28.3875	3086.14	-24.5971
3086.24	-28.3875	3086.24	-24.5981
3086.34	-28.3992	3086.34	-24.5991
3086.44	-28.3992	3086.44	-24.6001
3086.54	-28.3953	3086.54	-24.6011
3086.64	-28.3894	3086.64	-24.6021
3086.74	-28.3992	3086.74	-24.6031
3086.84	-28.3992	3086.84	-24.6041
3086.94	-28.3992	3086.94	-24.6051
3087.04	-28.4089	3087.04	-24.6061
3087.14	-28.4089	3087.14	-24.6071
3087.24	-28.4089	3087.24	-24.6081
3087.34	-28.4187	3087.34	-24.6091
3087.44	-28.4187	3087.44	-24.61
3087.54	-28.4187	3087.54	-24.611
3087.64	-28.4187	3087.64	-24.612
3087.74	-28.4285	3087.74	-24.613
3087.84	-28.4285	3087.84	-24.614
3087.94	-28.4285	3087.94	-24.615
3088.04	-28.4382	3088.04	-24.616
3088.14	-28.4382	3088.14	-24.617
3088.24	-28.4343	3088.24	-24.618
3088.34	-28.4285	3088.34	-24.619
3088.44	-28.4382	3088.44	-24.62
3088.54	-28.4382	3088.54	-24.621
3088.64	-28.448	3088.64	-24.622
3088.74	-28.448	3088.74	-24.623
3088.84	-28.448	3088.84	-24.624
3088.94	-28.4597	3088.94	-24.6249
3089.04	-28.4597	3089.04	-24.6259
3089.14	-28.4597	3089.14	-24.6269
3089.24	-28.4656	3089.24	-24.6279
3089.34	-28.4597	3089.34	-24.6289
3089.44	-28.4597	3089.44	-24.6299
3089.54	-28.4695	3089.54	-24.6309
3089.64	-28.4695	3089.64	-24.6319
3089.74	-28.4792	3089.74	-24.6329
3089.84	-28.4792	3089.84	-24.6339
3089.94	-28.4753	3089.94	-24.6349
3090.04	-28.4792	3090.04	-24.6359
3090.14	-28.4792	3090.14	-24.6368
3090.24	-28.4792	3090.24	-24.6378
3090.34	-28.489	3090.34	-24.6388
3090.44	-28.489	3090.44	-24.6398
3090.54	-28.489	3090.54	-24.6408
3090.64	-28.489	3090.64	-24.6418
3090.74	-28.4988	3090.74	-24.6428
3090.84	-28.4988	3090.84	-24.6438
3090.94	-28.5046	3090.94	-24.6448
3091.04	-28.4988	3091.04	-24.6458
3091.14	-28.4988	3091.14	-24.6468
3091.24	-28.5105	3091.24	-24.6478
3091.34	-28.5105	3091.34	-24.6487
3091.44	-28.5105	3091.44	-24.6497
3091.54	-28.5105	3091.54	-24.6507
3091.64	-28.5203	3091.64	-24.6517
3091.74	-28.5203	3091.74	-24.6527
3091.84	-28.5203	3091.84	-24.6537
3091.94	-28.53	3091.94	-24.6547
3092.04	-28.5261	3092.04	-24.6557
3092.14	-28.5203	3092.14	-24.6567
3092.24	-28.53	3092.24	-24.6577
3092.34	-28.53	3092.34	-24.6587
3092.44	-28.53	3092.44	-24.6596
3092.54	-28.5398	3092.54	-24.6606
3092.64	-28.5398	3092.64	-24.6616
3092.74	-28.5398	3092.74	-24.6626
3092.84	-28.5496	3092.84	-24.6636
3092.94	-28.5496	3092.94	-24.6646
3093.04	-28.5496	3093.04	-24.6656
3093.14	-28.5593	3093.14	-24.6666
3093.24	-28.5593	3093.24	-24.6676
3093.34	-28.5593	3093.34	-24.6686
3093.44	-28.5547	3093.44	-24.6695
3093.54	-28.5574	3093.54	-24.6705
3093.64	-28.5574	3093.64	-24.6715
3093.74	-28.5574	3093.74	-24.6725
3093.84	-28.5574	3093.84	-24.6735
3093.94	-28.5671	3093.94	-24.6745
3094.04	-28.5671	3094.04	-24.6755
3094.14	-28.5671	3094.14	-24.6765
3094.24	-28.5789	3094.24	-24.6775
3094.34	-28.5789	3094.34	-24.6785
3094.44	-28.5789	3094.44	-24.6794
3094.54	-28.5886	3094.54	-24.6804
3094.64	-28.5886	3094.64	-24.6814
3094.74	-28.5886	3094.74	-24.6824
3094.84	-28.5847	3094.84	-24.6834
3094.94	-28.5886	3094.94	-24.6844
3095.04	-28.5886	3095.04	-24.6854
3095.14	-28.5886	3095.14	-24.6864
3095.24	-28.5984	3095.24	-24.6874
3095.34	-28.5984	3095.34	-24.6883
3095.44	-28.5984	3095.44	-24.6893
3095.54	-28.6082	3095.54	-24.6903
3095.64	-28.6082	3095.64	-24.6913
3095.74	-28.6082	3095.74	-24.6923
3095.84	-28.6179	3095.84	-24.6933
3095.94	-28.614	3095.94	-24.6943
3096.04	-28.6179	3096.04	-24.6953
3096.14	-28.6179	3096.14	-24.6963
3096.24	-28.6179	3096.24	-24.6972
3096.34	-28.6277	3096.34	-24.6982
3096.44	-28.6277	3096.44	-24.6992
3096.54	-28.6277	3096.54	-24.7002
3096.64	-28.6355	3096.64	-24.7012
3096.74	-28.6296	3096.74	-24.7022
3096.84	-28.6296	3096.84	-24.7032
3096.94	-28.6394	3096.94	-24.7042
3097.04	-28.6394	3097.04	-24.7052
3097.14	-28.6394	3097.14	-24.7061
3097.24	-28.6492	3097.24	-24.7071
3097.34	-28.6453	3097.34	-24.7081
3097.44	-28.6492	3097.44	-24.7091
3097.54	-28.6492	3097.54	-24.7101
3097.64	-28.6492	3097.64	-24.7111
3097.74	-28.6589	3097.74	-24.7121
3097.84	-28.6589	3097.84	-24.7131
3097.94	-28.6589	3097.94	-24.714
3098.04	-28.655	3098.04	-24.715
3098.14	-28.6589	3098.14	-24.716
3098.24	-28.6589	3098.24	-24.717
3098.34	-28.6589	3098.34	-24.718
3098.44	-28.6687	3098.44	-24.719
3098.54	-28.6687	3098.54	-24.72
3098.64	-28.6785	3098.64	-24.721
3098.74	-28.6785	3098.74	-24.7219
3098.84	-28.6746	3098.84	-24.7229
3098.94	-28.6804	3098.94	-24.7239
3099.04	-28.6804	3099.04	-24.7249
3099.14	-28.6804	3099.14	-24.7259
3099.24	-28.6902	3099.24	-24.7269
3099.34	-28.6902	3099.34	-24.7279
3099.44	-28.6902	3099.44	-24.7289
3099.54	-28.696	3099.54	-24.7298
3099.64	-28.6902	3099.64	-24.7308
3099.74	-28.6902	3099.74	-24.7318
3099.84	-28.7	3099.84	-24.7328
3099.94	-28.7	3099.94	-24.7338
3100.04	-28.7	3100.04	-24.7348
3100.14	-28.7097	3100.14	-24.7358
3100.24	-28.7097	3100.24	-24.7368
3100.34	-28.7097	3100.34	-24.7377
3100.44	-28.7195	3100.44	-24.7387
3100.54	-28.7195	3100.54	-24.7397
3100.64	-28.7148	3100.64	-24.7407
3100.74	-28.7175	3100.74	-24.7417
3100.84	-28.7175	3100.84	-24.7427
3100.94	-28.7273	3100.94	-24.7437
3101.04	-28.7273	3101.04	-24.7446
3101.14	-28.7273	3101.14	-24.7456
3101.24	-28.7371	3101.24	-24.7466
3101.34	-28.7371	3101.34	-24.7476
3101.44	-28.7332	3101.44	-24.7486
3101.54	-28.739	3101.54	-24.7496
3101.64	-28.739	3101.64	-24.7506
3101.74	-28.739	3101.74	-24.7515
3101.84	-28.7488	3101.84	-24.7525
3101.94	-28.7488	3101.94	-24.7535
3102.04	-28.7488	3102.04	-24.7545
3102.14	-28.7585	3102.14	-24.7555
3102.24	-28.7585	3102.24	-24.7565
3102.34	-28.7585	3102.34	-24.7575
3102.44	-28.7644	3102.44	-24.7584
3102.54	-28.7585	3102.54	-24.7594
3102.64	-28.7683	3102.64	-24.7604
3102.74	-28.7683	3102.74	-24.7614
3102.84	-28.7683	3102.84	-24.7624
3102.94	-28.7781	3102.94	-24.7634
3103.04	-28.7781	3103.04	-24.7644
3103.14	-28.7781	3103.14	-24.7653
3103.24	-28.7839	3103.24	-24.7663
3103.34	-28.7781	3103.34	-24.7673
3103.44	-28.7781	3103.44	-24.7683
3103.54	-28.7878	3103.54	-24.7693
3103.64	-28.7878	3103.64	-24.7703
3103.74	-28.7878	3103.74	-24.7713
3103.84	-28.7996	3103.84	-24.7722
3103.94	-28.7957	3103.94	-24.7732
3104.04	-28.7898	3104.04	-24.7742
3104.14	-28.7996	3104.14	-24.7752
3104.24	-28.7996	3104.24	-24.7762
3104.34	-28.7996	3104.34	-24.7772
3104.44	-28.8093	3104.44	-24.7781
3104.54	-28.8093	3104.54	-24.7791
3104.64	-28.8191	3104.64	-24.7801
3104.74	-28.8191	3104.74	-24.7811
3104.84	-28.8152	3104.84	-24.7821
3104.94	-28.8191	3104.94	-24.7831
3105.04	-28.8191	3105.04	-24.7841
3105.14	-28.8191	3105.14	-24.785
3105.24	-28.8289	3105.24	-24.786
3105.34	-28.8289	3105.34	-24.787
3105.44	-28.8289	3105.44	-24.788
3105.54	-28.8386	3105.54	-24.789
3105.64	-28.8347	3105.64	-24.79
3105.74	-28.8386	3105.74	-24.7909
3105.84	-28.8386	3105.84	-24.7919
3105.94	-28.8386	3105.94	-24.7929
3106.04	-28.8503	3106.04	-24.7939
3106.14	-28.8503	3106.14	-24.7949
3106.24	-28.8503	3106.24	-24.7959
3106.34	-28.8601	3106.34	-24.7968
3106.44	-28.8601	3106.44	-24.7978
3106.54	-28.866	3106.54	-24.7988
3106.64	-28.8601	3106.64	-24.7998
3106.74	-28.8601	3106.74	-24.8008
3106.84	-28.8699	3106.84	-24.8018
3106.94	-28.8699	3106.94	-24.8027
3107.04	-28.8699	3107.04	-24.8037
3107.14	-28.8796	3107.14	-24.8047
3107.24	-28.8796	3107.24	-24.8057
3107.34	-28.8848	3107.34	-24.8067
3107.44	-28.8777	3107.44	-24.8077
3107.54	-28.8777	3107.54	-24.8086
3107.64	-28.8875	3107.64	-24.8096
3107.74	-28.8875	3107.74	-24.8106
3107.84	-28.8875	3107.84	-24.8116
3107.94	-28.8972	3107.94	-24.8126
3108.04	-28.8972	3108.04	-24.8136
3108.14	-28.907	3108.14	-24.8145
3108.24	-28.907	3108.24	-24.8155
3108.34	-28.907	3108.34	-24.8165
3108.44	-28.9031	3108.44	-24.8175
3108.54	-28.9089	3108.54	-24.8185
3108.64	-28.9089	3108.64	-24.8195
3108.74	-28.9089	3108.74	-24.8204
3108.84	-28.9187	3108.84	-24.8214
3108.94	-28.9187	3108.94	-24.8224
3109.04	-28.9285	3109.04	-24.8234
3109.14	-28.9285	3109.14	-24.8244
3109.24	-28.9285	3109.24	-24.8253
3109.34	-28.9343	3109.34	-24.8263
3109.44	-28.9285	3109.44	-24.8273
3109.54	-28.9382	3109.54	-24.8283
3109.64	-28.9382	3109.64	-24.8293
3109.74	-28.9382	3109.74	-24.8303
3109.84	-28.948	3109.84	-24.8312
3109.94	-28.948	3109.94	-24.8322
3110.04	-28.9441	3110.04	-24.8332
3110.14	-28.948	3110.14	-24.8342
3110.24	-28.948	3110.24	-24.8352
3110.34	-28.948	3110.34	-24.8361
3110.44	-28.9578	3110.44	-24.8371
3110.54	-28.9578	3110.54	-24.8381
3110.64	-28.9578	3110.64	-24.8391
3110.74	-28.9578	3110.74	-24.8401
3110.84	-28.9695	3110.84	-24.8411
3110.94	-28.9695	3110.94	-24.842
3111.04	-28.9753	3111.04	-24.843
3111.14	-28.9695	3111.14	-24.844
3111.24	-28.9695	3111.24	-24.845
3111.34	-28.9792	3111.34	-24.846
3111.44	-28.9792	3111.44	-24.8469
3111.54	-28.989	3111.54	-24.8479
3111.64	-28.989	3111.64	-24.8489
3111.74	-28.989	3111.74	-24.8499
3111.84	-28.9949	3111.84	-24.8509
3111.94	-28.989	3111.94	-24.8518
3112.04	-28.9988	3112.04	-24.8528
3112.14	-28.9988	3112.14	-24.8538
3112.24	-28.9988	3112.24	-24.8548
3112.34	-29.0046	3112.34	-24.8558
3112.44	-28.9988	3112.44	-24.8568
3112.54	-28.9988	3112.54	-24.8577
3112.64	-29.0085	3112.64	-24.8587
3112.74	-29.0085	3112.74	-24.8597
3112.84	-29.0085	3112.84	-24.8607
3112.94	-29.0085	3112.94	-24.8617
3113.04	-29.0203	3113.04	-24.8626
3113.14	-29.0164	3113.14	-24.8636
3113.24	-29.0105	3113.24	-24.8646
3113.34	-29.0203	3113.34	-24.8656
3113.44	-29.0203	3113.44	-24.8666
3113.54	-29.0203	3113.54	-24.8675
3113.64	-29.03	3113.64	-24.8685
3113.74	-29.03	3113.74	-24.8695
3113.84	-29.03	3113.84	-24.8705
3113.94	-29.0398	3113.94	-24.8715
3114.04	-29.0398	3114.04	-24.8724
3114.14	-29.0496	3114.14	-24.8734
3114.24	-29.0496	3114.24	-24.8744
3114.34	-29.0457	3114.34	-24.8754
3114.44	-29.0496	3114.44	-24.8764
3114.54	-29.0496	3114.54	-24.8773
3114.64	-29.0496	3114.64	-24.8783
3114.74	-29.0593	3114.74	-24.8793
3114.84	-29.0593	3114.84	-24.8803
3114.94	-29.0593	3114.94	-24.8813
3115.04	-29.0691	3115.04	-24.8822
3115.14	-29.0691	3115.14	-24.8832
3115.24	-29.0691	3115.24	-24.8842
3115.34	-29.0789	3115.34	-24.8852
3115.44	-29.0789	3115.44	-24.8861
3115.54	-29.0789	3115.54	-24.8871
3115.64	-29.0906	3115.64	-24.8881
3115.74	-29.0859	3115.74	-24.8891
3115.84	-29.0789	3115.84	-24.8901
3115.94	-29.0886	3115.94	-24.891
3116.04	-29.0886	3116.04	-24.892
3116.14	-29.0886	3116.14	-24.893
3116.24	-29.0984	3116.24	-24.894
3116.34	-29.0984	3116.34	-24.895
3116.44	-29.0945	3116.44	-24.8959
3116.54	-29.0984	3116.54	-24.8969
3116.64	-29.0984	3116.64	-24.8979
3116.74	-29.0984	3116.74	-24.8989
3116.84	-29.1082	3116.84	-24.8999
3116.94	-29.1082	3116.94	-24.9008
3117.04	-29.1179	3117.04	-24.9018
3117.14	-29.1179	3117.14	-24.9028
3117.24	-29.1179	3117.24	-24.9038
3117.34	-29.1277	3117.34	-24.9047
3117.44	-29.1238	3117.44	-24.9057
3117.54	-29.1277	3117.54	-24.9067
3117.64	-29.1277	3117.64	-24.9077
3117.74	-29.1277	3117.74	-24.9087
3117.84	-29.1277	3117.84	-24.9096
3117.94	-29.1394	3117.94	-24.9106
3118.04	-29.1394	3118.04	-24.9116
3118.14	-29.1492	3118.14	-24.9126
3118.24	-29.1492	3118.24	-24.9135
3118.34	-29.1492	3118.34	-24.9145
3118.44	-29.1453	3118.44	-24.9155
3118.54	-29.1492	3118.54	-24.9165
3118.64	-29.1492	3118.64	-24.9175
3118.74	-29.1492	3118.74	-24.9184
3118.84	-29.1589	3118.84	-24.9194
3118.94	-29.1589	3118.94	-24.9204
3119.04	-29.155	3119.04	-24.9214
3119.14	-29.1589	3119.14	-24.9223
3119.24	-29.1589	3119.24	-24.9233
3119.34	-29.1589	3119.34	-24.9243
3119.44	-29.1687	3119.44	-24.9253
3119.54	-29.1687	3119.54	-24.9263
3119.64	-29.1687	3119.64	-24.9272
3119.74	-29.1687	3119.74	-24.9282
3119.84	-29.1785	3119.84	-24.9292
3119.94	-29.1785	3119.94	-24.9302
3120.04	-29.1785	3120.04	-24.9311
3120.14	-29.1843	3120.14	-24.9321
3120.24	-29.1785	3120.24	-24.9331
3120.34	-29.1785	3120.34	-24.9341
3120.44	-29.1902	3120.44	-24.935
3120.54	-29.1902	3120.54	-24.936
3120.64	-29.1902	3120.64	-24.937
3120.74	-29.2	3120.74	-24.938
3120.84	-29.196	3120.84	-24.939
3120.94	-29.1902	3120.94	-24.9399
3121.04	-29.2	3121.04	-24.9409
3121.14	-29.2	3121.14	-24.9419
3121.24	-29.2	3121.24	-24.9429
3121.34	-29.2097	3121.34	-24.9438
3121.44	-29.2097	3121.44	-24.9448
3121.54	-29.2097	3121.54	-24.9458
3121.64	-29.2195	3121.64	-24.9468
3121.74	-29.2195	3121.74	-24.9477
3121.84	-29.2195	3121.84	-24.9487
3121.94	-29.2195	3121.94	-24.9497
3122.04	-29.2253	3122.04	-24.9507
3122.14	-29.2195	3122.14	-24.9516
3122.24	-29.2195	3122.24	-24.9526
3122.34	-29.2292	3122.34	-24.9536
3122.44	-29.2292	3122.44	-24.9546
3122.54	-29.2292	3122.54	-24.9556
3122.64	-29.239	3122.64	-24.9565
3122.74	-29.239	3122.74	-24.9575
3122.84	-29.239	3122.84	-24.9585
3122.94	-29.2488	3122.94	-24.9595
3123.04	-29.2488	3123.04	-24.9604
3123.14	-29.2488	3123.14	-24.9614
3123.24	-29.2488	3123.24	-24.9624
3123.34	-29.2559	3123.34	-24.9634
3123.44	-29.2488	3123.44	-24.9643
3123.54	-29.2488	3123.54	-24.9653
3123.64	-29.2488	3123.64	-24.9663
3123.74	-29.2488	3123.74	-24.9673
3123.84	-29.2585	3123.84	-24.9682
3123.94	-29.2585	3123.94	-24.9692
3124.04	-29.2585	3124.04	-24.9702
3124.14	-29.2683	3124.14	-24.9712
3124.24	-29.2683	3124.24	-24.9721
3124.34	-29.2683	3124.34	-24.9731
3124.44	-29.2781	3124.44	-24.9741
3124.54	-29.2781	3124.54	-24.9751
3124.64	-29.2781	3124.64	-24.976
3124.74	-29.2878	3124.74	-24.977
3124.84	-29.2839	3124.84	-24.978
3124.94	-29.2781	3124.94	-24.979
3125.04	-29.2781	3125.04	-24.9799
3125.14	-29.2878	3125.14	-24.9809
3125.24	-29.2878	3125.24	-24.9819
3125.34	-29.2878	3125.34	-24.9829
3125.44	-29.2976	3125.44	-24.9838
3125.54	-29.2976	3125.54	-24.9848
3125.64	-29.2976	3125.64	-24.9858
3125.74	-29.3074	3125.74	-24.9868
3125.84	-29.3035	3125.84	-24.9877
3125.94	-29.2976	3125.94	-24.9887
3126.04	-29.2976	3126.04	-24.9897
3126.14	-29.3093	3126.14	-24.9907
3126.24	-29.3093	3126.24	-24.9916
3126.34	-29.3093	3126.34	-24.9926
3126.44	-29.3191	3126.44	-24.9936
3126.54	-29.3191	3126.54	-24.9945
3126.64	-29.3152	3126.64	-24.9955
3126.74	-29.3191	3126.74	-24.9965
3126.84	-29.3191	3126.84	-24.9975
3126.94	-29.3289	3126.94	-24.9984
3127.04	-29.3289	3127.04	-24.9994
3127.14	-29.3289	3127.14	-25.0004
3127.24	-29.3386	3127.24	-25.0014
3127.34	-29.3386	3127.34	-25.0023
3127.44	-29.3386	3127.44	-25.0033
3127.54	-29.3445	3127.54	-25.0043
3127.64	-29.3386	3127.64	-25.0053
3127.74	-29.3386	3127.74	-25.0062
3127.84	-29.3386	3127.84	-25.0072
3127.94	-29.3484	3127.94	-25.0082
3128.04	-29.3484	3128.04	-25.0092
3128.14	-29.3484	3128.14	-25.0101
3128.24	-29.3582	3128.24	-25.0111
3128.34	-29.3582	3128.34	-25.0121
3128.44	-29.3699	3128.44	-25.013
3128.54	-29.366	3128.54	-25.014
3128.64	-29.3601	3128.64	-25.015
3128.74	-29.3601	3128.74	-25.016
3128.84	-29.3699	3128.84	-25.0169
3128.94	-29.3699	3128.94	-25.0179
3129.04	-29.3699	3129.04	-25.0189
3129.14	-29.3796	3129.14	-25.0199
3129.24	-29.3796	3129.24	-25.0208
3129.34	-29.3796	3129.34	-25.0218
3129.44	-29.3796	3129.44	-25.0228
3129.54	-29.3894	3129.54	-25.0237
3129.64	-29.3894	3129.64	-25.0247
3129.74	-29.3894	3129.74	-25.0257
3129.84	-29.3953	3129.84	-25.0267
3129.94	-29.3894	3129.94	-25.0276
3130.04	-29.3894	3130.04	-25.0286
3130.14	-29.3992	3130.14	-25.0296
3130.24	-29.3992	3130.24	-25.0306
3130.34	-29.3992	3130.34	-25.0315
3130.44	-29.4089	3130.44	-25.0325
3130.54	-29.4089	3130.54	-25.0335
3130.64	-29.405	3130.64	-25.0344
3130.74	-29.4089	3130.74	-25.0354
3130.84	-29.4089	3130.84	-25.0364
3130.94	-29.4089	3130.94	-25.0374
3131.04	-29.4187	3131.04	-25.0383
3131.14	-29.4187	3131.14	-25.0393
3131.24	-29.4187	3131.24	-25.0403
3131.34	-29.4304	3131.34	-25.0412
3131.44	-29.4304	3131.44	-25.0422
3131.54	-29.4402	3131.54	-25.0432
3131.64	-29.4355	3131.64	-25.0442
3131.74	-29.4285	3131.74	-25.0451
3131.84	-29.4382	3131.84	-25.0461
3131.94	-29.4382	3131.94	-25.0471
3132.04	-29.4382	3132.04	-25.048
3132.14	-29.448	3132.14	-25.049
3132.24	-29.448	3132.24	-25.05
3132.34	-29.448	3132.34	-25.051
3132.44	-29.4578	3132.44	-25.0519
3132.54	-29.4578	3132.54	-25.0529
3132.64	-29.4578	3132.64	-25.0539
3132.74	-29.4578	3132.74	-25.0548
3132.84	-29.4675	3132.84	-25.0558
3132.94	-29.4675	3132.94	-25.0568
3133.04	-29.4675	3133.04	-25.0578
3133.14	-29.4773	3133.14	-25.0587
3133.24	-29.4734	3133.24	-25.0597
3133.34	-29.4675	3133.34	-25.0607
3133.44	-29.4773	3133.44	-25.0616
3133.54	-29.4773	3133.54	-25.0626
3133.64	-29.4773	3133.64	-25.0636
3133.74	-29.489	3133.74	-25.0646
3133.84	-29.489	3133.84	-25.0655
3133.94	-29.4988	3133.94	-25.0665
3134.04	-29.4988	3134.04	-25.0675
3134.14	-29.4988	3134.14	-25.0684
3134.24	-29.4949	3134.24	-25.0694
3134.34	-29.4988	3134.34	-25.0704
3134.44	-29.4988	3134.44	-25.0713
3134.54	-29.4988	3134.54	-25.0723
3134.64	-29.5085	3134.64	-25.0733
3134.74	-29.5085	3134.74	-25.0743
3134.84	-29.5183	3134.84	-25.0752
3134.94	-29.5183	3134.94	-25.0762
3135.04	-29.5183	3135.04	-25.0772
3135.14	-29.5242	3135.14	-25.0781
3135.24	-29.5183	3135.24	-25.0791
3135.34	-29.5281	3135.34	-25.0801
3135.44	-29.5281	3135.44	-25.081
3135.54	-29.5281	3135.54	-25.082
3135.64	-29.5378	3135.64	-25.083
3135.74	-29.5378	3135.74	-25.084
3135.84	-29.5457	3135.84	-25.0849
3135.94	-29.5398	3135.94	-25.0859
3136.04	-29.5398	3136.04	-25.0869
3136.14	-29.5398	3136.14	-25.0878
3136.24	-29.5496	3136.24	-25.0888
3136.34	-29.5496	3136.34	-25.0898
3136.44	-29.5496	3136.44	-25.0907
3136.54	-29.5593	3136.54	-25.0917
3136.64	-29.5593	3136.64	-25.0927
3136.74	-29.5652	3136.74	-25.0937
3136.84	-29.5593	3136.84	-25.0946
3136.94	-29.5593	3136.94	-25.0956
3137.04	-29.5691	3137.04	-25.0966
3137.14	-29.5691	3137.14	-25.0975
3137.24	-29.5652	3137.24	-25.0985
3137.34	-29.5691	3137.34	-25.0995
3137.44	-29.5691	3137.44	-25.1004
3137.54	-29.5691	3137.54	-25.1014
3137.64	-29.5789	3137.64	-25.1024
3137.74	-29.5789	3137.74	-25.1033
3137.84	-29.5789	3137.84	-25.1043
3137.94	-29.5886	3137.94	-25.1053
3138.04	-29.5847	3138.04	-25.1063
3138.14	-29.5789	3138.14	-25.1072
3138.24	-29.5789	3138.24	-25.1082
3138.34	-29.5886	3138.34	-25.1092
3138.44	-29.5886	3138.44	-25.1101
3138.54	-29.5886	3138.54	-25.1111
3138.64	-29.5886	3138.64	-25.1121
3138.74	-29.6003	3138.74	-25.113
3138.84	-29.6003	3138.84	-25.114
3138.94	-29.6003	3138.94	-25.115
3139.04	-29.6101	3139.04	-25.1159
3139.14	-29.6062	3139.14	-25.1169
3139.24	-29.6003	3139.24	-25.1179
3139.34	-29.6101	3139.34	-25.1188
3139.44	-29.6101	3139.44	-25.1198
3139.54	-29.6101	3139.54	-25.1208
3139.64	-29.6199	3139.64	-25.1217
3139.74	-29.6199	3139.74	-25.1227
3139.84	-29.6199	3139.84	-25.1237
3139.94	-29.6296	3139.94	-25.1246
3140.04	-29.625	3140.04	-25.1256
3140.14	-29.6179	3140.14	-25.1266
3140.24	-29.6277	3140.24	-25.1276
3140.34	-29.6277	3140.34	-25.1285
3140.44	-29.6277	3140.44	-25.1295
3140.54	-29.6277	3140.54	-25.1305
3140.64	-29.6375	3140.64	-25.1314
3140.74	-29.6375	3140.74	-25.1324
3140.84	-29.6375	3140.84	-25.1334
3140.94	-29.6472	3140.94	-25.1343
3141.04	-29.6472	3141.04	-25.1353
3141.14	-29.6433	3141.14	-25.1363
3141.24	-29.6492	3141.24	-25.1372
3141.34	-29.6492	3141.34	-25.1382
3141.44	-29.6492	3141.44	-25.1392
3141.54	-29.6589	3141.54	-25.1401
3141.64	-29.6589	3141.64	-25.1411
3141.74	-29.6589	3141.74	-25.1421
3141.84	-29.6687	3141.84	-25.143
3141.94	-29.6687	3141.94	-25.144
3142.04	-29.6648	3142.04	-25.145
3142.14	-29.6687	3142.14	-25.1459
