"Volume (mL)"	"BioRad Standards"	"BioRad Standards"	"BioRad Standards"	CDIN1-Codanin-1	CDIN1-Codanin-1	CDIN1-Codanin-1
5.826279	-2.627590					
5.827271	-2.609230					
5.828264	-2.626720					
5.829257	-2.619810					
5.830249	-2.608630					
5.831242	-2.618460					
5.832235	-2.655830					
5.833228	-2.710310					
5.834220	-2.753890					
5.835213	-2.755840					
5.836205	-2.736880					
5.837198	-2.714360					
5.838191	-2.711990					
5.839183	-2.745740					
5.840176	-2.732830					
5.841169	-2.726620					
5.842162	-2.754920					
5.843154	-2.756970					
5.844147	-2.752600					
5.845140	-2.756210					
5.846132	-2.744870					
5.847125	-2.762480					
5.848117	-2.761830					
5.849110	-2.738720					
5.850103	-2.719390					
5.851096	-2.693200					
5.852088	-2.645570					
5.853081	-2.652480					
5.854074	-2.677480					
5.855066	-2.692660					
5.856059	-2.697300					
5.857051	-2.713230					
5.858044	-2.748060					
5.859037	-2.762800					
5.860030	-2.797090					
5.861022	-2.821500					
5.862015	-2.813890					
5.863008	-2.836510					
5.864000	-2.868050					
5.864993	-2.886300					
5.865985	-2.890570					
5.866978	-2.902720					
5.867971	-2.923450					
5.868963	-2.926530					
5.869956	-2.893590					
5.870949	-2.875450					
5.871942	-2.876960					
5.872934	-2.861890					
5.873927	-2.835540					
5.874919	-2.833810					
5.875912	-2.867510					
5.876905	-2.930630					
5.877897	-2.961740					
5.878890	-2.939650					
5.879883	-2.926850					
5.880876	-2.914600					
5.881868	-2.897050					
5.882861	-2.865240					
5.883853	-2.847260					
5.884846	-2.874800					
5.885839	-2.920970					
5.886831	-2.941060					
5.887824	-2.945320					
5.888817	-2.935980					
5.889810	-2.938360					
5.890802	-2.934680					
5.891795	-2.916050					
5.892787	-2.911030					
5.893780	-2.943320					
5.894773	-2.926750					
5.895765	-2.937820					
5.896758	-2.934470					
5.897751	-2.906660					
5.898744	-2.921670					
5.899736	-2.935930					
5.900729	-2.917190					
5.901721	-2.931980					
5.902714	-2.899750					
5.903707	-2.898610					
5.904699	-2.897480					
5.905692	-2.871290					
5.906685	-2.841590					
5.907678	-2.799250					
5.908670	-2.770520					
5.909663	-2.724570					
5.910655	-2.688500					
5.911648	-2.728620					
5.912641	-2.728890					
5.913633	-2.722360					
5.914626	-2.730830					
5.915619	-2.769280					
5.916612	-2.776630					
5.917604	-2.778300					
5.918597	-2.780030					
5.919590	-2.783810					
5.920582	-2.777060					
5.921575	-2.776520					
5.922567	-2.787370					
5.923560	-2.824150					
5.924553	-2.862220					
5.925546	-2.865730					
5.926538	-2.822090					
5.927531	-2.781380					
5.928524	-2.800170					
5.929516	-2.832570					
5.930509	-2.821660					
5.931501	-2.811290					
5.932494	-2.797630					
5.933487	-2.781540					
5.934480	-2.757780					
5.935472	-2.711070					
5.936465	-2.692820					
5.937458	-2.689250					
5.938450	-2.687800					
5.939443	-2.682830					
5.940435	-2.656100					
5.941428	-2.664040					
5.942421	-2.673540					
5.943414	-2.672460					
5.944406	-2.709450					
5.945399	-2.718950					
5.946392	-2.664740					
5.947384	-2.666790					
5.948377	-2.650000					
5.949369	-2.634120					
5.950362	-2.627420					
5.951355	-2.632820					
5.952348	-2.667280					
5.953340	-2.659120					
5.954333	-2.674730					
5.955326	-2.721220					
5.956318	-2.746440					
5.957311	-2.729480					
5.958303	-2.751300					
5.959296	-2.833650					
5.960289	-2.874260					
5.961281	-2.812860					
5.962274	-2.784190					
5.963267	-2.780890					
5.964260	-2.773060					
5.965252	-2.733370					
5.966245	-2.748380					
5.967238	-2.730460					
5.968230	-2.765070					
5.969223	-2.751520					
5.970215	-2.738120					
5.971208	-2.697890					
5.972201	-2.699030					
5.973194	-2.684930					
5.974186	-2.658530					
5.975179	-2.642110					
5.976172	-2.648920					
5.977164	-2.647030					
5.978157	-2.651350					
5.979149	-2.696170					
5.980142	-2.711610					
5.981135	-2.728940					
5.982128	-2.720470					
5.983120	-2.691360					
5.984113	-2.679210					
5.985106	-2.671810					
5.986098	-2.667980					
5.987091	-2.705510					
5.988083	-2.722190					
5.989076	-2.694820					
5.990069	-2.681420					
5.991062	-2.701240					
5.992054	-2.719280					
5.993047	-2.676560					
5.994040	-2.614250					
5.995032	-2.581150					
5.996025	-2.595730					
5.997017	-2.586440					
5.998010	-2.572450					
5.999003	-2.560570					
5.999996	-2.581200					
6.000988	-2.560630					
6.001981	-2.544210					
6.002974	-2.577200					
6.003966	-2.552470					
6.004959	-2.510890					
6.005951	-2.494850					
6.006944	-2.519210					
6.007937	-2.498960					
6.008930	-2.472280					
6.009923	-2.443010					
6.010915	-2.466340					
6.011907	-2.468930					
6.012900	-2.502140					
6.013893	-2.514020					
6.014885	-2.525900					
6.015878	-2.522020					
6.016871	-2.536220					
6.017864	-2.513320					
6.018857	-2.557660					
6.019849	-2.572510					
6.020841	-2.618300					
6.021834	-2.630450					
6.022827	-2.630340					
6.023819	-2.647240					
6.024812	-2.672190					
6.025805	-2.710100					
6.026798	-2.711660					
6.027791	-2.730890					
6.028783	-2.682180					
6.029775	-2.682830					
6.030768	-2.696170					
6.031761	-2.660360					
6.032753	-2.686280					
6.033746	-2.677210					
6.034739	-2.695790					
6.035732	-2.696270					
6.036725	-2.644760					
6.037717	-2.628130					
6.038709	-2.671160					
6.039702	-2.741530					
6.040695	-2.766960					
6.041687	-2.737750					
6.042680	-2.773820					
6.043673	-2.793910					
6.044666	-2.797850					
6.045659	-2.800490					
6.046651	-2.799140					
6.047643	-2.795630					
6.048636	-2.789320					
6.049629	-2.813670					
6.050622	-2.805300					
6.051614	-2.857410					
6.052607	-2.842670					
6.053600	-2.855030					
6.054593	-2.876310					
6.055585	-2.881280					
6.056577	-2.893540					
6.057570	-2.901800					
6.058563	-2.850120					
6.059556	-2.854330					
6.060548	-2.844340					
6.061541	-2.821450					
6.062534	-2.824040					
6.063527	-2.802330					
6.064519	-2.810650					
6.065511	-2.789100					
6.066504	-2.789150					
6.067497	-2.777220					
6.068490	-2.765770					
6.069482	-2.752600					
6.070475	-2.734670					
6.071468	-2.697730					
6.072461	-2.695360					
6.073452	-2.719980					
6.074445	-2.679640					
6.075438	-2.646050					
6.076431	-2.654690					
6.077424	-2.644000					
6.078416	-2.604740					
6.079409	-2.588980					
6.080402	-2.597780					
6.081395	-2.614360					
6.082386	-2.648540					
6.083379	-2.680070					
6.084372	-2.674570					
6.085365	-2.668030					
6.086358	-2.713450					
6.087350	-2.748490					
6.088343	-2.697520					
6.089336	-2.666840					
6.090329	-2.632500					
6.091321	-2.648750					
6.092313	-2.634390					
6.093306	-2.628400					
6.094299	-2.626560					
6.095292	-2.642760					
6.096284	-2.668410					
6.097277	-2.687360					
6.098270	-2.720740					
6.099263	-2.740340					
6.100255	-2.748820					
6.101247	-2.668570					
6.102240	-2.617700					
6.103233	-2.618730					
6.104226	-2.630720					
6.105218	-2.638060					
6.106211	-2.654100					
6.107204	-2.672030					
6.108197	-2.671380					
6.109189	-2.713280					
6.110181	-2.723810					
6.111174	-2.750870					
6.112167	-2.738610					
6.113160	-2.765720					
6.114152	-2.724790					
6.115145	-2.703620					
6.116138	-2.698430					
6.117131	-2.654690					
6.118123	-2.634390					
6.119115	-2.620130					
6.120108	-2.662250					
6.121101	-2.702700					
6.122094	-2.685100					
6.123086	-2.686500					
6.124079	-2.741470					
6.125072	-2.766470					
6.126064	-2.793370					
6.127057	-2.782840					
6.128049	-2.796880					
6.129042	-2.843210					
6.130035	-2.834950					
6.131028	-2.858380					
6.132020	-2.862810					
6.133013	-2.850390					
6.134006	-2.910490					
6.134998	-2.948670					
6.135991	-2.942950					
6.136983	-2.916590					
6.137976	-2.950180					
6.138969	-2.945480					
6.139962	-2.949260					
6.140954	-2.977070					
6.141947	-2.973400					
6.142940	-2.977180					
6.143932	-3.017740					
6.144925	-3.059370					
6.145917	-3.071140					
6.146910	-3.069740					
6.147903	-3.034580					
6.148896	-3.014660					
6.149889	-3.059100					
6.150881	-3.073300					
6.151874	-3.105380					
6.152866	-3.104410					
6.153859	-3.121090					
6.154851	-3.121900					
6.155844	-3.132810					
6.156837	-3.180010					
6.157830	-3.160670					
6.158823	-3.098900					
6.159815	-3.091180					
6.160808	-3.116610					
6.161800	-3.149550					
6.162793	-3.167800					
6.163785	-3.208460					
6.164778	-3.258250					
6.165771	-3.289030					
6.166764	-3.308800					
6.167757	-3.319870					
6.168749	-3.338600					
6.169742	-3.358370					
6.170734	-3.362090					
6.171727	-3.402700					
6.172719	-3.391040					
6.173712	-3.369870					
6.174705	-3.343250					
6.175698	-3.287090					
6.176691	-3.274240					
6.177683	-3.269270					
6.178676	-3.236060					
6.179668	-3.240760					
6.180661	-3.237730					
6.181653	-3.235250					
6.182646	-3.215650					
6.183639	-3.197020					
6.184632	-3.180280					
6.185625	-3.176870					
6.186617	-3.189620					
6.187609	-3.220070					
6.188602	-3.203330					
6.189595	-3.199070					
6.190588	-3.191080					
6.191580	-3.174440					
6.192573	-3.186650					
6.193566	-3.153920					
6.194559	-3.081890					
6.195551	-3.036260					
6.196543	-3.041330					
6.197536	-3.043600					
6.198529	-3.080920					
6.199522	-3.066880					
6.200514	-3.105110					
6.201507	-3.135780					
6.202500	-3.123410					
6.203493	-3.077620					
6.204485	-3.090420					
6.205477	-3.017090					
6.206470	-3.007960					
6.207463	-3.011960					
6.208456	-3.036260					
6.209448	-3.043600					
6.210441	-3.015630					
6.211434	-2.968700					
6.212427	-2.933280					
6.213419	-2.917240					
6.214411	-2.897750					
6.215404	-2.910060					
6.216397	-2.940570					
6.217390	-2.911570					
6.218382	-2.945270					
6.219375	-2.913840					
6.220368	-2.911190					
6.221361	-2.924100					
6.222353	-2.920540					
6.223345	-2.914760					
6.224338	-2.944670					
6.225331	-2.986900					
6.226324	-3.010340					
6.227316	-3.037390					
6.228309	-3.089770					
6.229302	-3.086960					
6.230295	-3.066340					
6.231287	-3.028160					
6.232279	-3.044140					
6.233272	-3.030860					
6.234265	-3.023030					
6.235258	-3.014770					
6.236250	-3.031560					
6.237243	-3.006720					
6.238236	-3.037880					
6.239229	-3.002990					
6.240222	-2.977780					
6.241213	-2.983820					
6.242206	-2.997920					
6.243199	-2.976700					
6.244192	-3.006340					
6.245184	-3.019680					
6.246177	-3.015200					
6.247170	-3.070120					
6.248163	-3.081510					
6.249155	-3.090690					
6.250147	-3.073680					
6.251140	-3.060770					
6.252133	-3.079080					
6.253126	-3.110400					
6.254118	-3.117910					
6.255111	-3.169580					
6.256104	-3.145930					
6.257097	-3.167530					
6.258089	-3.158620					
6.259081	-3.183250					
6.260074	-3.195230					
6.261067	-3.218450					
6.262060	-3.269970					
6.263052	-3.285900					
6.264045	-3.277960					
6.265038	-3.273700					
6.266031	-3.296320					
6.267023	-3.340660					
6.268015	-3.313010					
6.269008	-3.309280					
6.270001	-3.320510					
6.270994	-3.317440					
6.271986	-3.329210					
6.272979	-3.336710					
6.273972	-3.338600					
6.274965	-3.317060					
6.275957	-3.337310					
6.276949	-3.323810					
6.277942	-3.273100					
6.278935	-3.286060					
6.279928	-3.288710					
6.280921	-3.330340					
6.281913	-3.356150					
6.282906	-3.372890					
6.283899	-3.377160					
6.284891	-3.396490					
6.285883	-3.356860					
6.286876	-3.363340					
6.287869	-3.390660					
6.288862	-3.423380					
6.289855	-3.435860					
6.290847	-3.467830					
6.291840	-3.465940					
6.292833	-3.457030					
6.293825	-3.464420					
6.294817	-3.480250					
6.295810	-3.491960					
6.296803	-3.444880					
6.297796	-3.413290					
6.298789	-3.411070					
6.299781	-3.401140					
6.300774	-3.407670					
6.301767	-3.422030					
6.302759	-3.446120					
6.303751	-3.442230					
6.304744	-3.404540					
6.305737	-3.413990					
6.306730	-3.438610					
6.307723	-3.468150					
6.308715	-3.460100					
6.309708	-3.485540					
6.310700	-3.452330					
6.311693	-3.411770					
6.312685	-3.391040					
6.313678	-3.373540					
6.314671	-3.365870					
6.315664	-3.316630					
6.316657	-3.291300					
6.317649	-3.280990					
6.318642	-3.293570					
6.319634	-3.270080					
6.320627	-3.280550					
6.321620	-3.279580					
6.322612	-3.314740					
6.323605	-3.288280					
6.324598	-3.319160					
6.325591	-3.285580					
6.326583	-3.337310					
6.327576	-3.320890					
6.328568	-3.279420					
6.329561	-3.314030					
6.330554	-3.284440					
6.331546	-3.232280					
6.332539	-3.182060					
6.333532	-3.221800					
6.334525	-3.225470					
6.335517	-3.229250					
6.336510	-3.209000					
6.337502	-3.192700					
6.338495	-3.224450					
6.339488	-3.227470					
6.340480	-3.232060					
6.341473	-3.219320					
6.342466	-3.303130					
6.343459	-3.300100					
6.344451	-3.285790					
6.345444	-3.251390					
6.346436	-3.263000					
6.347429	-3.233250					
6.348422	-3.229740					
6.349414	-3.229310					
6.350407	-3.198640					
6.351400	-3.146200					
6.352393	-3.136750					
6.353385	-3.113100					
6.354378	-3.105110					
6.355370	-3.099220					
6.356363	-3.098140					
6.357356	-3.063850					
6.358348	-3.040150					
6.359341	-3.042200					
6.360334	-3.084750					
6.361327	-3.105590					
6.362319	-3.118930					
6.363312	-3.136430					
6.364304	-3.131080					
6.365297	-3.164620					
6.366290	-3.184760					
6.367282	-3.207650					
6.368275	-3.224340					
6.369268	-3.229420					
6.370261	-3.197290					
6.371253	-3.207220					
6.372245	-3.211920					
6.373238	-3.230820					
6.374231	-3.231520					
6.375224	-3.227150					
6.376216	-3.212030					
6.377209	-3.228230					
6.378202	-3.239950					
6.379195	-3.223310					
6.380188	-3.246100					
6.381179	-3.308260					
6.382172	-3.325320					
6.383165	-3.258310					
6.384158	-3.282930					
6.385150	-3.294430					
6.386143	-3.333850					
6.387136	-3.316360					
6.388129	-3.310790					
6.389122	-3.298270					
6.390113	-3.274990					
6.391106	-3.295730					
6.392099	-3.247940					
6.393092	-3.251390					
6.394084	-3.240320					
6.395077	-3.294380					
6.396070	-3.307280					
6.397063	-3.331260					
6.398056	-3.325540					
6.399047	-3.296160					
6.400040	-3.276230					
6.401033	-3.294000					
6.402026	-3.273320					
6.403018	-3.311010					
6.404011	-3.342710					
6.405004	-3.318520					
6.405997	-3.257280					
6.406990	-3.238760					
6.407981	-3.295130					
6.408974	-3.250580					
6.409967	-3.259760					
6.410960	-3.263810					
6.411952	-3.265490					
6.412945	-3.293080					
6.413938	-3.310250					
6.414931	-3.296430					
6.415924	-3.281580					
6.416915	-3.229580					
6.417908	-3.211060					
6.418901	-3.188650					
6.419894	-3.166610					
6.420887	-3.136970					
6.421879	-3.119420					
6.422872	-3.099980					
6.423865	-3.079940					
6.424858	-3.090640					
6.425849	-3.095870					
6.426842	-3.115850					
6.427835	-3.079570					
6.428828	-3.058560					
6.429821	-3.032590					
6.430813	-3.012070					
6.431806	-3.028700					
6.432799	-3.115690					
6.433791	-3.060560					
6.434783	-3.030480					
6.435776	-2.983180					
6.436769	-3.005420					
6.437762	-2.951800					
6.438755	-2.978800					
6.439747	-2.987230					
6.440740	-2.941700					
6.441733	-2.934140					
6.442725	-2.956120					
6.443717	-2.964330					
6.444710	-2.939060					
6.445703	-2.944300					
6.446696	-2.975180					
6.447689	-2.965090					
6.448681	-2.999210					
6.449674	-3.028160					
6.450667	-3.043330					
6.451659	-3.084260					
6.452652	-3.068770					
6.453644	-3.047380					
6.454637	-3.065260					
6.455630	-3.135620					
6.456623	-3.174880					
6.457615	-3.127460					
6.458608	-3.169210					
6.459601	-3.135620					
6.460593	-3.143340					
6.461586	-3.175420					
6.462578	-3.154360					
6.463571	-3.108670					
6.464564	-3.135130					
6.465557	-3.176010					
6.466549	-3.217100					
6.467542	-3.190160					
6.468535	-3.180440					
6.469527	-3.185080					
6.470520	-3.191720					
6.471512	-3.195880					
6.472505	-3.212350					
6.473498	-3.191510					
6.474491	-3.200470					
6.475483	-3.202040					
6.476476	-3.200200					
6.477469	-3.240970					
6.478461	-3.265380					
6.479454	-3.275420					
6.480446	-3.261280					
6.481439	-3.255880					
6.482432	-3.232330					
6.483425	-3.227310					
6.484417	-3.272180					
6.485410	-3.304850					
6.486403	-3.271430					
6.487395	-3.303070					
6.488388	-3.295240					
6.489380	-3.333740					
6.490373	-3.379970					
6.491366	-3.402430					
6.492359	-3.348050					
6.493351	-3.373330					
6.494344	-3.398650					
6.495336	-3.417340					
6.496329	-3.395090					
6.497322	-3.404050					
6.498314	-3.415450					
6.499307	-3.400970					
6.500300	-3.394930					
6.501293	-3.338120					
6.502285	-3.332500					
6.503278	-3.347190					
6.504270	-3.365770					
6.505263	-3.384290					
6.506256	-3.388230					
6.507248	-3.413990					
6.508241	-3.377590					
6.509234	-3.384990					
6.510227	-3.373760					
6.511220	-3.386990					
6.512212	-3.427380					
6.513204	-3.490020					
6.514197	-3.473170					
6.515190	-3.432940					
6.516182	-3.432890					
6.517175	-3.459130					
6.518168	-3.470690					
6.519161	-3.486830					
6.520154	-3.475710					
6.521146	-3.436180					
6.522138	-3.424630					
6.523131	-3.444710					
6.524124	-3.414740					
6.525116	-3.378730					
6.526109	-3.330940					
6.527102	-3.315490					
6.528095	-3.325860					
6.529088	-3.339250					
6.530080	-3.321160					
6.531072	-3.307770					
6.532065	-3.266950					
6.533058	-3.287410					
6.534050	-3.279910					
6.535043	-3.263540					
